Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,Protein Stimulus HMS LINCS ID,Protein Stimulus Name,Other Stimulus HMS LINCS ID,Other Stimulus Name,Stimulus Concentration,Stimulus Conc Unit,ExpPlate,Measured Protein,Measured Protein MFI (a.u.),Bead Count
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,2,MIP-1B,71.5,78
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,MIP-1B,73.5,68
60002-1,N2645,10228-102-3,IKK16,2.0,uM,,,,,,,2,MIP-1B,66.0,64
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,MIP-1B,78.5,62
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,,,,,,,2,MIP-1B,70.0,67
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,MIP-1B,69.0,70
60006-1,RA2159,,,,,,,,,,,2,MIP-1B,67.0,71
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,MIP-1B,70.0,60
60002-1,N2645,,,,,,,,,,,2,MIP-1B,59.5,60
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,MIP-1B,71.0,46
60007-1,RA2708,,,,,,,,,,,2,MIP-1B,70.0,59
,,,,,,,,,,,,0,MIP-1B,66.5,54
,,,,,,,,,,,,0,MIP-1B,70.5,66
,,,,,,,,,,,,0,MIP-1B,71.0,47
,,,,,,,,,,,,0,MIP-1B,58.5,74
,,,,,,,,,,,,0,MIP-1B,53.0,67
,,,,,,,,,,,,0,MIP-1B,56.5,24
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,MIP-1B,52.0,75
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,,,,,,,3,MIP-1B,51.0,75
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,MIP-1B,51.0,76
60003-1,N2759,10228-102-3,IKK16,2.0,uM,,,,,,,3,MIP-1B,50.0,66
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,MIP-1B,56.0,95
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,,,,,,,3,MIP-1B,54.0,77
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,MIP-1B,55.0,61
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,3,MIP-1B,53.0,73
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,MIP-1B,53.5,54
60004-1,RA1869,,,,,,,,,,,3,MIP-1B,50.0,67
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,MIP-1B,50.0,70
60003-1,N2759,,,,,,,,,,,3,MIP-1B,57.0,69
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,MIP-1B,52.0,79
60005-1,RA1931,,,,,,,,,,,3,MIP-1B,55.0,65
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,MIP-1B,58.0,79
60001-1,N2586,,,,,,,,,,,3,MIP-1B,59.0,48
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,55.0,65
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,53.5,66
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,50.0,67
60003-1,N2759,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,54.0,84
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,51.0,79
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,63.0,83
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,53.0,64
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,54.0,79
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,75.0,73
60004-1,RA1869,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,98.0,67
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,681.0,73
60003-1,N2759,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,757.0,62
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,162.5,88
60005-1,RA1931,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,673.0,70
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,166.0,73
60001-1,N2586,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,236.0,62
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,55.0,73
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,55.0,84
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,50.5,76
60003-1,N2759,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,58.5,76
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,51.0,92
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,57.0,85
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,50.0,63
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,54.0,71
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,148.0,74
60004-1,RA1869,,,,,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,142.0,71
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,408.0,71
60003-1,N2759,,,,,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,454.0,76
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,216.5,66
60005-1,RA1931,,,,,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,261.0,92
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,198.0,55
60001-1,N2586,,,,,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,174.0,57
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,77.0,64
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,90.0,75
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,68.0,61
60003-1,N2759,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,72.0,76
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,83.5,60
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,80.5,86
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,78.0,89
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,78.5,86
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,91.0,71
60004-1,RA1869,,,,,201285,TNF-a,,,100,ng/mL,3,MIP-1B,102.0,71
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,103.0,59
60003-1,N2759,,,,,201285,TNF-a,,,100,ng/mL,3,MIP-1B,107.0,63
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,102.0,75
60005-1,RA1931,,,,,201285,TNF-a,,,100,ng/mL,3,MIP-1B,100.0,83
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,102.5,72
60001-1,N2586,,,,,201285,TNF-a,,,100,ng/mL,3,MIP-1B,106.0,81
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,MIP-1B,52.0,64
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,,,,,,,3,MIP-1B,51.0,60
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,MIP-1B,54.0,83
60003-1,N2759,10228-102-3,IKK16,2.0,uM,,,,,,,3,MIP-1B,54.0,85
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,MIP-1B,57.0,67
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,,,,,,,3,MIP-1B,47.5,86
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,MIP-1B,55.0,66
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,3,MIP-1B,50.0,65
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,MIP-1B,54.0,77
60004-1,RA1869,,,,,,,,,,,3,MIP-1B,52.0,57
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,MIP-1B,54.0,78
60003-1,N2759,,,,,,,,,,,3,MIP-1B,55.0,52
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,MIP-1B,53.0,56
60005-1,RA1931,,,,,,,,,,,3,MIP-1B,56.5,72
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,MIP-1B,53.0,78
60001-1,N2586,,,,,,,,,,,3,MIP-1B,52.0,57
60004-1,RA1869,,,,,,,,,,,3,MIP-1B,49.5,54
60003-1,N2759,,,,,,,,,,,3,MIP-1B,46.0,52
60005-1,RA1931,,,,,,,,,,,3,MIP-1B,54.0,77
60001-1,N2586,,,,,,,,,,,3,MIP-1B,54.0,88
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,MIP-1B,57.0,51
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,,,,,,,3,MIP-1B,53.0,53
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,MIP-1B,50.0,76
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,,,,,,,3,MIP-1B,53.0,81
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,MIP-1B,45.0,57
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,,,,,,,3,MIP-1B,51.5,60
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,MIP-1B,51.0,59
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,,,,,,,3,MIP-1B,51.0,49
60004-1,RA1869,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,63.0,73
60003-1,N2759,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,868.0,65
60005-1,RA1931,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,185.0,71
60001-1,N2586,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,634.0,74
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,50.0,82
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,72.0,58
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,71.0,89
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,457.0,70
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,73.5,62
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,212.0,73
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,54.0,68
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,75.0,59
60004-1,RA1869,,,,,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,124.0,86
60003-1,N2759,,,,,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,369.5,44
60005-1,RA1931,,,,,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,213.5,88
60001-1,N2586,,,,,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,169.0,79
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,86.0,61
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,67.0,67
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,95.5,84
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,433.0,68
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,152.0,48
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,181.0,64
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,96.0,67
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,123.5,46
60004-1,RA1869,,,,,201285,TNF-a,,,100,ng/mL,3,MIP-1B,99.5,78
60003-1,N2759,,,,,201285,TNF-a,,,100,ng/mL,3,MIP-1B,93.0,79
60005-1,RA1931,,,,,201285,TNF-a,,,100,ng/mL,3,MIP-1B,109.0,79
60001-1,N2586,,,,,201285,TNF-a,,,100,ng/mL,3,MIP-1B,93.0,76
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,88.5,68
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,87.0,64
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,92.0,57
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,102.0,60
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,97.0,85
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,101.0,73
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,96.0,91
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,110.5,52
,,,,,,,,,,,,0,MIP-1B,58.0,73
,,,,,,,,,,,,0,MIP-1B,53.0,63
,,,,,,,,,,,,0,MIP-1B,52.0,47
60004-1,RA1869,,,,,,,,,,,3,MIP-1B,47.0,56
60003-1,N2759,,,,,,,,,,,3,MIP-1B,48.5,72
60005-1,RA1931,,,,,,,,,,,3,MIP-1B,48.0,67
60001-1,N2586,,,,,,,,,,,3,MIP-1B,48.0,72
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,MIP-1B,48.5,64
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,,,,,,,3,MIP-1B,45.0,67
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,MIP-1B,52.0,57
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,,,,,,,3,MIP-1B,47.0,83
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,MIP-1B,44.5,64
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,,,,,,,3,MIP-1B,51.0,67
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,MIP-1B,45.0,60
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,,,,,,,3,MIP-1B,47.5,58
,,,,,,,,,,,,0,MIP-1B,73.5,22
,,,,,,,,,,,,0,MIP-1B,67.0,23
,,,,,,,,,,,,0,MIP-1B,56.0,25
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,4,MIP-1B,64.0,27
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,4,MIP-1B,60.0,44
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,4,MIP-1B,56.0,39
60002-1,N2645,10228-102-3,IKK16,2.0,uM,,,,,,,4,MIP-1B,52.0,50
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,4,MIP-1B,62.0,42
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,,,,,,,4,MIP-1B,59.0,42
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,MIP-1B,61.0,42
60006-1,RA2159,,,,,,,,,,,4,MIP-1B,59.0,25
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,MIP-1B,57.0,23
60002-1,N2645,,,,,,,,,,,4,MIP-1B,57.0,23
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,MIP-1B,55.0,27
60007-1,RA2708,,,,,,,,,,,4,MIP-1B,61.0,32
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,61.0,41
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,71.5,52
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,54.5,52
60002-1,N2645,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,56.0,43
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,58.0,59
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,72.0,38
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,448.0,38
60006-1,RA2159,,,,,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,834.0,29
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,59.0,25
60002-1,N2645,,,,,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,71.5,28
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,1300.0,25
60007-1,RA2708,,,,,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,1866.0,22
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,72.0,34
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,65.5,44
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,53.5,58
60002-1,N2645,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,62.0,44
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,58.5,32
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,67.0,33
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,352.0,47
60006-1,RA2159,,,,,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,186.0,29
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,111.0,25
60002-1,N2645,,,,,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,80.0,37
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,166.0,30
60007-1,RA2708,,,,,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,123.0,29
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,4,MIP-1B,94.0,37
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,4,MIP-1B,97.0,42
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,4,MIP-1B,65.5,44
60002-1,N2645,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,4,MIP-1B,71.0,31
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,4,MIP-1B,93.0,44
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,4,MIP-1B,86.5,44
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,4,MIP-1B,130.5,32
60006-1,RA2159,,,,,201285,TNF-a,,,100,ng/mL,4,MIP-1B,162.0,25
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,4,MIP-1B,87.0,39
60002-1,N2645,,,,,201285,TNF-a,,,100,ng/mL,4,MIP-1B,100.0,28
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,4,MIP-1B,86.5,36
60007-1,RA2708,,,,,201285,TNF-a,,,100,ng/mL,4,MIP-1B,100.5,42
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,4,MIP-1B,65.0,31
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,4,MIP-1B,61.0,37
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,4,MIP-1B,55.0,41
60002-1,N2645,10228-102-3,IKK16,2.0,uM,,,,,,,4,MIP-1B,67.0,30
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,4,MIP-1B,66.0,35
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,,,,,,,4,MIP-1B,59.0,33
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,MIP-1B,59.5,22
60006-1,RA2159,,,,,,,,,,,4,MIP-1B,62.0,37
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,MIP-1B,56.0,27
60002-1,N2645,,,,,,,,,,,4,MIP-1B,56.0,36
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,MIP-1B,56.0,24
60007-1,RA2708,,,,,,,,,,,4,MIP-1B,59.0,23
60006-1,RA2159,,,,,,,,,,,4,MIP-1B,57.0,31
60002-1,N2645,,,,,,,,,,,4,MIP-1B,55.0,31
60007-1,RA2708,,,,,,,,,,,4,MIP-1B,62.0,37
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,MIP-1B,52.5,38
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,,,,,,,4,MIP-1B,65.5,28
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,MIP-1B,44.5,30
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,,,,,,,4,MIP-1B,57.0,31
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,MIP-1B,58.0,31
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,,,,,,,4,MIP-1B,63.0,25
60006-1,RA2159,,,,,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,913.0,32
60002-1,N2645,,,,,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,61.0,45
60007-1,RA2708,,,,,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,2155.0,51
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,218.0,31
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,335.0,29
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,58.0,32
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,63.0,31
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,270.0,28
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,326.0,31
60006-1,RA2159,,,,,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,531.5,22
60002-1,N2645,,,,,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,63.5,32
60007-1,RA2708,,,,,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,143.5,30
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,168.0,33
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,271.0,29
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,64.0,35
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,59.0,37
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,86.5,34
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,130.0,20
