Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,Protein Stimulus HMS LINCS ID,Protein Stimulus Name,Other Stimulus HMS LINCS ID,Other Stimulus Name,Stimulus Concentration,Stimulus Conc Unit,ExpPlate,Measured Protein,Measured Protein MFI (a.u.),Bead Count
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,2,MIP-1B,61.0,74
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,MIP-1B,59.0,75
60002-1,N2645,10228-102-3,IKK16,2.0,uM,,,,,,,2,MIP-1B,58.5,98
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,2,MIP-1B,59.0,69
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,,,,,,,2,MIP-1B,58.5,72
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,MIP-1B,59.0,75
60006-1,RA2159,,,,,,,,,,,2,MIP-1B,59.0,54
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,MIP-1B,53.0,55
60002-1,N2645,,,,,,,,,,,2,MIP-1B,53.0,77
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,MIP-1B,57.0,67
60007-1,RA2708,,,,,,,,,,,2,MIP-1B,59.5,48
,,,,,,,,,,,,0,MIP-1B,63.0,47
,,,,,,,,,,,,0,MIP-1B,70.0,59
,,,,,,,,,,,,0,MIP-1B,64.0,53
,,,,,,,,,,,,0,MIP-1B,67.0,67
,,,,,,,,,,,,0,MIP-1B,65.5,64
,,,,,,,,,,,,0,MIP-1B,65.0,51
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,MIP-1B,61.5,70
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,,,,,,,3,MIP-1B,56.5,80
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,MIP-1B,62.0,82
60003-1,N2759,10228-102-3,IKK16,2.0,uM,,,,,,,3,MIP-1B,62.0,81
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,MIP-1B,58.0,89
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,,,,,,,3,MIP-1B,60.0,71
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,MIP-1B,55.0,91
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,3,MIP-1B,57.0,69
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,MIP-1B,59.0,63
60004-1,RA1869,,,,,,,,,,,3,MIP-1B,52.0,79
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,MIP-1B,61.5,74
60003-1,N2759,,,,,,,,,,,3,MIP-1B,60.0,86
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,MIP-1B,57.0,69
60005-1,RA1931,,,,,,,,,,,3,MIP-1B,57.0,65
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,MIP-1B,64.0,78
60001-1,N2586,,,,,,,,,,,3,MIP-1B,59.0,65
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,62.0,83
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,58.0,86
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,59.0,79
60003-1,N2759,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,61.0,109
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,62.0,99
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,61.0,69
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,63.0,92
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,61.0,80
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,96.0,73
60004-1,RA1869,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,95.0,75
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,781.0,65
60003-1,N2759,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,960.5,76
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,162.0,59
60005-1,RA1931,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,742.5,78
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,415.5,74
60001-1,N2586,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,270.0,77
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,60.0,92
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,63.0,74
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,59.5,98
60003-1,N2759,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,90.5,86
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,64.0,73
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,66.0,70
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,56.0,90
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,67.0,82
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,109.0,79
60004-1,RA1869,,,,,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,117.0,99
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,297.0,81
60003-1,N2759,,,,,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,419.0,77
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,295.0,62
60005-1,RA1931,,,,,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,154.0,83
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,237.0,81
60001-1,N2586,,,,,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,230.0,79
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,99.0,63
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,103.0,74
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,82.0,85
60003-1,N2759,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,100.0,84
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,93.0,101
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,95.0,113
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,82.0,83
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,94.0,103
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,112.0,73
60004-1,RA1869,,,,,201285,TNF-a,,,100,ng/mL,3,MIP-1B,103.0,52
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,129.0,80
60003-1,N2759,,,,,201285,TNF-a,,,100,ng/mL,3,MIP-1B,122.0,82
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,109.0,81
60005-1,RA1931,,,,,201285,TNF-a,,,100,ng/mL,3,MIP-1B,116.0,77
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,133.5,74
60001-1,N2586,,,,,201285,TNF-a,,,100,ng/mL,3,MIP-1B,156.0,64
60004-1,RA1869,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,MIP-1B,62.0,57
60004-1,RA1869,10228-102-3,IKK16,2.0,uM,,,,,,,3,MIP-1B,60.0,89
60003-1,N2759,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,MIP-1B,61.0,71
60003-1,N2759,10228-102-3,IKK16,2.0,uM,,,,,,,3,MIP-1B,61.0,91
60005-1,RA1931,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,MIP-1B,61.0,97
60005-1,RA1931,10228-102-3,IKK16,2.0,uM,,,,,,,3,MIP-1B,55.5,92
60001-1,N2586,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,3,MIP-1B,64.0,85
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,3,MIP-1B,59.0,74
60004-1,RA1869,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,MIP-1B,58.0,67
60004-1,RA1869,,,,,,,,,,,3,MIP-1B,58.0,69
60003-1,N2759,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,MIP-1B,80.0,77
60003-1,N2759,,,,,,,,,,,3,MIP-1B,54.0,62
60005-1,RA1931,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,MIP-1B,60.0,75
60005-1,RA1931,,,,,,,,,,,3,MIP-1B,62.0,83
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,MIP-1B,61.5,68
60001-1,N2586,,,,,,,,,,,3,MIP-1B,66.5,84
60004-1,RA1869,,,,,,,,,,,3,MIP-1B,56.0,74
60003-1,N2759,,,,,,,,,,,3,MIP-1B,57.0,68
60005-1,RA1931,,,,,,,,,,,3,MIP-1B,57.0,76
60001-1,N2586,,,,,,,,,,,3,MIP-1B,56.0,90
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,MIP-1B,59.0,70
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,,,,,,,3,MIP-1B,52.0,59
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,MIP-1B,58.5,74
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,,,,,,,3,MIP-1B,64.0,61
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,MIP-1B,62.0,73
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,,,,,,,3,MIP-1B,63.0,61
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,MIP-1B,61.5,64
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,,,,,,,3,MIP-1B,65.0,69
60004-1,RA1869,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,62.5,80
60003-1,N2759,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,1783.0,61
60005-1,RA1931,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,309.0,83
60001-1,N2586,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,246.0,76
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,61.5,90
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,91.0,79
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,190.0,60
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,445.5,64
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,143.0,74
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,111.0,76
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,103.0,62
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,103.0,70
60004-1,RA1869,,,,,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,121.0,88
60003-1,N2759,,,,,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,287.0,61
60005-1,RA1931,,,,,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,110.0,97
60001-1,N2586,,,,,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,358.0,77
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,94.0,61
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,85.0,59
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,141.0,67
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,403.5,86
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,102.0,67
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,84.0,72
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,124.5,84
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,3,MIP-1B,302.0,72
60004-1,RA1869,,,,,201285,TNF-a,,,100,ng/mL,3,MIP-1B,95.0,82
60003-1,N2759,,,,,201285,TNF-a,,,100,ng/mL,3,MIP-1B,106.0,83
60005-1,RA1931,,,,,201285,TNF-a,,,100,ng/mL,3,MIP-1B,98.0,65
60001-1,N2586,,,,,201285,TNF-a,,,100,ng/mL,3,MIP-1B,104.0,59
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,102.0,66
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,101.0,62
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,87.0,69
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,115.0,59
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,105.0,63
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,104.0,67
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,119.0,61
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,201285,TNF-a,,,100,ng/mL,3,MIP-1B,159.0,69
,,,,,,,,,,,,0,MIP-1B,65.0,72
,,,,,,,,,,,,0,MIP-1B,69.5,62
,,,,,,,,,,,,0,MIP-1B,60.0,48
60004-1,RA1869,,,,,,,,,,,3,MIP-1B,59.0,45
60003-1,N2759,,,,,,,,,,,3,MIP-1B,58.0,53
60005-1,RA1931,,,,,,,,,,,3,MIP-1B,57.5,74
60001-1,N2586,,,,,,,,,,,3,MIP-1B,52.0,65
60004-1,RA1869,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,MIP-1B,58.0,58
60004-1,RA1869,10439-101-2,PH-797804,0.6,uM,,,,,,,3,MIP-1B,60.0,65
60003-1,N2759,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,MIP-1B,63.0,72
60003-1,N2759,10439-101-2,PH-797804,0.6,uM,,,,,,,3,MIP-1B,55.5,68
60005-1,RA1931,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,MIP-1B,53.0,59
60005-1,RA1931,10439-101-2,PH-797804,0.6,uM,,,,,,,3,MIP-1B,53.0,49
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,MIP-1B,58.0,68
60001-1,N2586,10439-101-2,PH-797804,0.6,uM,,,,,,,3,MIP-1B,54.0,59
,,,,,,,,,,,,0,MIP-1B,96.0,65
,,,,,,,,,,,,0,MIP-1B,100.5,48
,,,,,,,,,,,,0,MIP-1B,89.5,70
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,4,MIP-1B,106.0,69
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,4,MIP-1B,81.0,65
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,4,MIP-1B,79.0,70
60002-1,N2645,10228-102-3,IKK16,2.0,uM,,,,,,,4,MIP-1B,88.0,79
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,4,MIP-1B,91.0,65
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,,,,,,,4,MIP-1B,88.5,64
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,MIP-1B,90.0,79
60006-1,RA2159,,,,,,,,,,,4,MIP-1B,96.0,53
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,MIP-1B,76.0,60
60002-1,N2645,,,,,,,,,,,4,MIP-1B,83.5,52
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,MIP-1B,95.0,69
60007-1,RA2708,,,,,,,,,,,4,MIP-1B,89.0,57
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,92.0,67
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,102.0,63
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,85.0,66
60002-1,N2645,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,83.0,59
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,86.0,75
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,80.0,61
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,138.0,95
60006-1,RA2159,,,,,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,552.0,80
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,95.0,75
60002-1,N2645,,,,,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,134.5,80
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,919.0,51
60007-1,RA2708,,,,,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,370.0,69
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,91.0,69
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,108.0,68
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,84.0,71
60002-1,N2645,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,93.5,72
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,86.0,65
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,120.5,68
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,174.0,89
60006-1,RA2159,,,,,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,277.0,71
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,133.5,54
60002-1,N2645,,,,,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,120.0,62
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,175.0,71
60007-1,RA2708,,,,,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,172.0,61
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,4,MIP-1B,152.0,63
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,4,MIP-1B,133.0,74
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,4,MIP-1B,122.0,63
60002-1,N2645,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,4,MIP-1B,130.0,61
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,201285,TNF-a,,,100,ng/mL,4,MIP-1B,141.0,61
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,201285,TNF-a,,,100,ng/mL,4,MIP-1B,127.5,74
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,4,MIP-1B,150.0,77
60006-1,RA2159,,,,,201285,TNF-a,,,100,ng/mL,4,MIP-1B,181.0,77
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,4,MIP-1B,129.0,75
60002-1,N2645,,,,,201285,TNF-a,,,100,ng/mL,4,MIP-1B,125.0,64
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,201285,TNF-a,,,100,ng/mL,4,MIP-1B,160.0,66
60007-1,RA2708,,,,,201285,TNF-a,,,100,ng/mL,4,MIP-1B,138.5,50
60006-1,RA2159,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,4,MIP-1B,105.0,65
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,4,MIP-1B,95.0,73
60002-1,N2645,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,4,MIP-1B,84.0,67
60002-1,N2645,10228-102-3,IKK16,2.0,uM,,,,,,,4,MIP-1B,86.0,79
60007-1,RA2708,10356-101-3,5z-7-oxozeaenol,0.6,uM,,,,,,,4,MIP-1B,93.5,72
60007-1,RA2708,10228-102-3,IKK16,2.0,uM,,,,,,,4,MIP-1B,102.5,56
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,MIP-1B,95.0,61
60006-1,RA2159,,,,,,,,,,,4,MIP-1B,87.0,70
60002-1,N2645,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,MIP-1B,84.0,43
60002-1,N2645,,,,,,,,,,,4,MIP-1B,75.5,58
60007-1,RA2708,10226-101-2,Tofacitinib,0.3,uM,,,,,,,4,MIP-1B,89.0,55
60007-1,RA2708,,,,,,,,,,,4,MIP-1B,90.5,62
60006-1,RA2159,,,,,,,,,,,4,MIP-1B,98.0,75
60002-1,N2645,,,,,,,,,,,4,MIP-1B,86.0,70
60007-1,RA2708,,,,,,,,,,,4,MIP-1B,86.5,56
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,MIP-1B,94.0,77
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,,,,,,,4,MIP-1B,87.5,88
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,MIP-1B,83.5,78
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,,,,,,,4,MIP-1B,75.5,64
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,4,MIP-1B,89.0,55
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,,,,,,,4,MIP-1B,79.0,72
60006-1,RA2159,,,,,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,311.5,60
60002-1,N2645,,,,,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,124.0,71
60007-1,RA2708,,,,,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,1013.0,74
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,188.0,60
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,218.0,51
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,108.0,75
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,106.0,74
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,232.0,43
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,,,90002-1,Poly(I:C),2,ug/mL,4,MIP-1B,223.0,65
60006-1,RA2159,,,,,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,220.0,54
60002-1,N2645,,,,,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,114.0,74
60007-1,RA2708,,,,,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,160.0,65
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,197.0,73
60006-1,RA2159,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,285.5,82
60002-1,N2645,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,107.0,84
60002-1,N2645,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,94.0,64
60007-1,RA2708,10363-101-2,JNK-IN-8,3.0,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,142.0,49
60007-1,RA2708,10439-101-2,PH-797804,0.6,uM,201286,IL-1 alpha,,,100,ng/mL,4,MIP-1B,216.0,87
