Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Replicate,Assay Well,Timepoint,Timepoint Unit,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Relative Cell Count,Relative Growth Rate After Treatment
50105-3,BT-20,10151-101-1,Nintedanib,0.04,uM,LJP6,2,H06,72,hr,1097,3458,3769,0.9174,0.8834
50105-3,BT-20,10151-101-1,Nintedanib,0.04,uM,LJP6,3,H06,72,hr,1097,3539,3769,0.9388,0.9137
50105-3,BT-20,10061-101-1,NU7441,0.04,uM,LJP5,1,C12,72,hr,1097,4382,3769,1.1625,1.2292
50105-3,BT-20,10061-101-1,NU7441,0.04,uM,LJP5,2,C12,72,hr,1097,3846,3769,1.0203,1.0286
50105-3,BT-20,10061-101-1,NU7441,0.04,uM,LJP5,3,C12,72,hr,1097,4131,3769,1.0959,1.1353
50105-3,BT-20,10232-101-1,Dactolisib,0.04,uM,LJP5,1,M18,72,hr,1097,1456,3769,0.3863,0.1343
50105-3,BT-20,10232-101-1,Dactolisib,0.04,uM,LJP5,2,M18,72,hr,1097,1381,3769,0.3664,0.1062
50105-3,BT-20,10232-101-1,Dactolisib,0.04,uM,LJP5,3,M18,72,hr,1097,1339,3769,0.3552,0.0905
50105-3,BT-20,10024-101-1,NVP-TAE684,0.04,uM,LJP6,1,K18,72,hr,1097,3798,3769,1.0076,1.0107
50105-3,BT-20,10024-101-1,NVP-TAE684,0.04,uM,LJP6,2,K18,72,hr,1097,3756,3769,0.9964,0.9949
50105-3,BT-20,10024-101-1,NVP-TAE684,0.04,uM,LJP6,3,K18,72,hr,1097,3806,3769,1.0097,1.0136
50105-3,BT-20,10071-101-1,Palbociclib,0.04,uM,LJP6,1,E18,72,hr,1097,2447,3769,0.6492,0.5051
50105-3,BT-20,10071-101-1,Palbociclib,0.04,uM,LJP6,2,E18,72,hr,1097,2381,3769,0.6316,0.4804
50105-3,BT-20,10071-101-1,Palbociclib,0.04,uM,LJP6,3,E18,72,hr,1097,2433,3769,0.6454,0.4999
50105-3,BT-20,10101-101-1,PD0325901,0.04,uM,LJP5,1,C06,72,hr,1097,2749,3769,0.7293,0.6181
50105-3,BT-20,10101-101-1,PD0325901,0.04,uM,LJP5,2,C06,72,hr,1097,2862,3769,0.7592,0.6604
50105-3,BT-20,10101-101-1,PD0325901,0.04,uM,LJP5,3,C06,72,hr,1097,3301,3769,0.8757,0.8247
50105-3,BT-20,10101-101-1,PD0325901,0.04,uM,LJP6,1,E06,72,hr,1097,3509,3769,0.9309,0.9025
50105-3,BT-20,10101-101-1,PD0325901,0.04,uM,LJP6,2,E06,72,hr,1097,3058,3769,0.8112,0.7337
50105-3,BT-20,10101-101-1,PD0325901,0.04,uM,LJP6,3,E06,72,hr,1097,3413,3769,0.9054,0.8666
50105-3,BT-20,10026-101-1,PD173074,0.04,uM,LJP6,1,I12,72,hr,1097,3973,3769,1.0540,1.0761
50105-3,BT-20,10026-101-1,PD173074,0.04,uM,LJP6,2,I12,72,hr,1097,3785,3769,1.0041,1.0058
50105-3,BT-20,10026-101-1,PD173074,0.04,uM,LJP6,3,I12,72,hr,1097,4067,3769,1.0789,1.1113
50105-3,BT-20,10048-101-1,PD184352,0.04,uM,LJP5,1,L12,72,hr,1097,3875,3769,1.0280,1.0395
50105-3,BT-20,10048-101-1,PD184352,0.04,uM,LJP5,2,L12,72,hr,1097,4177,3769,1.1081,1.1525
50105-3,BT-20,10048-101-1,PD184352,0.04,uM,LJP5,3,L12,72,hr,1097,4333,3769,1.1495,1.2109
50105-3,BT-20,10159-101-1,Pelitinib,0.04,uM,LJP5,1,I18,72,hr,1097,3281,3769,0.8704,0.8172
50105-3,BT-20,10159-101-1,Pelitinib,0.04,uM,LJP5,2,I18,72,hr,1097,3582,3769,0.9503,0.9298
50105-3,BT-20,10159-101-1,Pelitinib,0.04,uM,LJP5,3,I18,72,hr,1097,3581,3769,0.9500,0.9295
50105-3,BT-20,10116-101-1,PF431396,0.04,uM,LJP5,1,E12,72,hr,1097,3809,3769,1.0105,1.0148
50105-3,BT-20,10116-101-1,PF431396,0.04,uM,LJP5,2,E12,72,hr,1097,3586,3769,0.9513,0.9313
50105-3,BT-20,10116-101-1,PF431396,0.04,uM,LJP5,3,E12,72,hr,1097,3510,3769,0.9312,0.9029
50105-3,BT-20,10112-101-1,PF477736,0.04,uM,LJP5,1,J24,72,hr,1097,3500,3769,0.9285,0.8991
50105-3,BT-20,10112-101-1,PF477736,0.04,uM,LJP5,2,J24,72,hr,1097,3451,3769,0.9155,0.8808
50105-3,BT-20,10112-101-1,PF477736,0.04,uM,LJP5,3,J24,72,hr,1097,3736,3769,0.9911,0.9875
50105-3,BT-20,10072-101-1,PF562271,0.04,uM,LJP6,1,F18,72,hr,1097,3248,3769,0.8616,0.8048
50105-3,BT-20,10072-101-1,PF562271,0.04,uM,LJP6,2,F18,72,hr,1097,3782,3769,1.0033,1.0047
50105-3,BT-20,10072-101-1,PF562271,0.04,uM,LJP6,3,F18,72,hr,1097,3188,3769,0.8457,0.7824
50105-3,BT-20,10125-101-1,PHA-665752,0.04,uM,LJP5,1,F18,72,hr,1097,3929,3769,1.0423,1.0597
50105-3,BT-20,10125-101-1,PHA-665752,0.04,uM,LJP5,2,F18,72,hr,1097,3844,3769,1.0198,1.0279
50105-3,BT-20,10125-101-1,PHA-665752,0.04,uM,LJP5,3,F18,72,hr,1097,4041,3769,1.0720,1.1016
50105-3,BT-20,10073-101-1,PHA-793887,0.04,uM,LJP6,1,E24,72,hr,1097,2429,3769,0.6444,0.4984
50105-3,BT-20,10073-101-1,PHA-793887,0.04,uM,LJP6,2,E24,72,hr,1097,2498,3769,0.6627,0.5242
50105-3,BT-20,10073-101-1,PHA-793887,0.04,uM,LJP6,3,E24,72,hr,1097,2643,3769,0.7012,0.5784
50105-3,BT-20,10126-101-1,PI103,0.04,uM,LJP6,1,I18,72,hr,1097,3673,3769,0.9744,0.9639
50105-3,BT-20,10126-101-1,PI103,0.04,uM,LJP6,2,I18,72,hr,1097,2999,3769,0.7956,0.7117
50105-3,BT-20,10126-101-1,PI103,0.04,uM,LJP6,3,I18,72,hr,1097,2975,3769,0.7892,0.7027
50105-3,BT-20,10049-101-1,PLX-4720,0.04,uM,LJP5,1,K06,72,hr,1097,3531,3769,0.9367,0.9107
50105-3,BT-20,10049-101-1,PLX-4720,0.04,uM,LJP5,2,K06,72,hr,1097,3791,3769,1.0057,1.0080
50105-3,BT-20,10049-101-1,PLX-4720,0.04,uM,LJP5,3,K06,72,hr,1097,3998,3769,1.0606,1.0855
50105-3,BT-20,10075-101-1,QL-X-138,0.04,uM,LJP6,1,F24,72,hr,1097,2570,3769,0.6818,0.5511
50105-3,BT-20,10075-101-1,QL-X-138,0.04,uM,LJP6,2,F24,72,hr,1097,3206,3769,0.8505,0.7891
50105-3,BT-20,10075-101-1,QL-X-138,0.04,uM,LJP6,3,F24,72,hr,1097,3014,3769,0.7996,0.7173
50105-3,BT-20,10077-101-1,QL-XII-47,0.04,uM,LJP6,1,O24,72,hr,1097,1960,3769,0.5200,0.3229
50105-3,BT-20,10077-101-1,QL-XII-47,0.04,uM,LJP6,2,O24,72,hr,1097,1796,3769,0.4765,0.2615
50105-3,BT-20,10077-101-1,QL-XII-47,0.04,uM,LJP6,3,O24,72,hr,1097,1732,3769,0.4595,0.2375
50105-3,BT-20,10480-101-1,Radicicol,0.04,uM,LJP5,1,K12,72,hr,1097,3156,3769,0.8372,0.7704
50105-3,BT-20,10480-101-1,Radicicol,0.04,uM,LJP5,2,K12,72,hr,1097,3286,3769,0.8717,0.8191
50105-3,BT-20,10480-101-1,Radicicol,0.04,uM,LJP5,3,K12,72,hr,1097,3147,3769,0.8349,0.7670
50105-3,BT-20,10480-101-1,Radicicol,0.04,uM,LJP6,1,K12,72,hr,1097,2817,3769,0.7473,0.6436
50105-3,BT-20,10480-101-1,Radicicol,0.04,uM,LJP6,2,K12,72,hr,1097,2914,3769,0.7730,0.6799
50105-3,BT-20,10480-101-1,Radicicol,0.04,uM,LJP6,3,K12,72,hr,1097,2838,3769,0.7529,0.6514
50105-3,BT-20,10001-101-1,Seliciclib,0.04,uM,LJP5,1,J06,72,hr,1097,3907,3769,1.0365,1.0514
50105-3,BT-20,10001-101-1,Seliciclib,0.04,uM,LJP5,2,J06,72,hr,1097,3989,3769,1.0582,1.0821
50105-3,BT-20,10001-101-1,Seliciclib,0.04,uM,LJP5,3,J06,72,hr,1097,3831,3769,1.0163,1.0230
50105-3,BT-20,10138-105-1,Ruxolitinib,0.04,uM,LJP5,1,O18,72,hr,1097,3651,3769,0.9686,0.9556
50105-3,BT-20,10138-105-1,Ruxolitinib,0.04,uM,LJP5,2,O18,72,hr,1097,3436,3769,0.9115,0.8752
50105-3,BT-20,10138-105-1,Ruxolitinib,0.04,uM,LJP5,3,O18,72,hr,1097,3975,3769,1.0545,1.0769
50105-3,BT-20,10148-101-1,XL147,0.04,uM,LJP5,1,G12,72,hr,1097,4110,3769,1.0903,1.1274
50105-3,BT-20,10148-101-1,XL147,0.04,uM,LJP5,2,G12,72,hr,1097,4215,3769,1.1182,1.1667
50105-3,BT-20,10148-101-1,XL147,0.04,uM,LJP5,3,G12,72,hr,1097,4581,3769,1.2153,1.3037
50105-3,BT-20,10032-101-1,Saracatinib,0.04,uM,LJP6,1,D12,72,hr,1097,3604,3769,0.9561,0.9381
50105-3,BT-20,10032-101-1,Saracatinib,0.04,uM,LJP6,2,D12,72,hr,1097,3541,3769,0.9394,0.9145
50105-3,BT-20,10032-101-1,Saracatinib,0.04,uM,LJP6,3,D12,72,hr,1097,3354,3769,0.8898,0.8445
50105-3,BT-20,10056-101-1,Selumetinib,0.04,uM,LJP6,1,M12,72,hr,1097,3597,3769,0.9542,0.9354
50105-3,BT-20,10056-101-1,Selumetinib,0.04,uM,LJP6,2,M12,72,hr,1097,3837,3769,1.0179,1.0252
50105-3,BT-20,10056-101-1,Selumetinib,0.04,uM,LJP6,3,M12,72,hr,1097,3694,3769,0.9800,0.9717
50105-3,BT-20,10052-101-1,Sirolimus,0.04,uM,LJP6,1,L18,72,hr,1097,2342,3769,0.6213,0.4658
50105-3,BT-20,10052-101-1,Sirolimus,0.04,uM,LJP6,2,L18,72,hr,1097,2241,3769,0.5945,0.4280
50105-3,BT-20,10052-101-1,Sirolimus,0.04,uM,LJP6,3,L18,72,hr,1097,2519,3769,0.6683,0.5320
50105-3,BT-20,10008-101-1,Sorafenib,0.04,uM,LJP6,1,B12,72,hr,1097,3425,3769,0.9086,0.8711
50105-3,BT-20,10008-101-1,Sorafenib,0.04,uM,LJP6,2,B12,72,hr,1097,3511,3769,0.9314,0.9033
50105-3,BT-20,10008-101-1,Sorafenib,0.04,uM,LJP6,3,B12,72,hr,1097,3299,3769,0.8752,0.8239
50105-3,BT-20,10119-101-1,SU11274,0.04,uM,LJP5,1,J12,72,hr,1097,4265,3769,1.1314,1.1854
50105-3,BT-20,10119-101-1,SU11274,0.04,uM,LJP5,2,J12,72,hr,1097,3959,3769,1.0503,1.0709
50105-3,BT-20,10119-101-1,SU11274,0.04,uM,LJP5,3,J12,72,hr,1097,4270,3769,1.1328,1.1873
50105-3,BT-20,10141-101-1,Fedratinib,0.04,uM,LJP5,1,L06,72,hr,1097,4162,3769,1.1041,1.1469
50105-3,BT-20,10141-101-1,Fedratinib,0.04,uM,LJP5,2,L06,72,hr,1097,4023,3769,1.0672,1.0948
50105-3,BT-20,10141-101-1,Fedratinib,0.04,uM,LJP5,3,L06,72,hr,1097,4135,3769,1.0970,1.1368
50105-3,BT-20,10171-101-1,TGX221,0.04,uM,LJP5,1,H24,72,hr,1097,3732,3769,0.9900,0.9860
50105-3,BT-20,10171-101-1,TGX221,0.04,uM,LJP5,2,H24,72,hr,1097,3583,3769,0.9505,0.9302
50105-3,BT-20,10171-101-1,TGX221,0.04,uM,LJP5,3,H24,72,hr,1097,3742,3769,0.9927,0.9897
50105-3,BT-20,10079-101-1,Torin1,0.04,uM,LJP6,1,O18,72,hr,1097,1487,3769,0.3945,0.1459
50105-3,BT-20,10079-101-1,Torin1,0.04,uM,LJP6,2,O18,72,hr,1097,1501,3769,0.3982,0.1511
50105-3,BT-20,10079-101-1,Torin1,0.04,uM,LJP6,3,O18,72,hr,1097,1555,3769,0.4125,0.1713
50105-3,BT-20,10080-101-1,Torin2,0.04,uM,LJP5,1,I24,72,hr,1097,996,3769,0.2642,-0.0379
50105-3,BT-20,10080-101-1,Torin2,0.04,uM,LJP5,2,I24,72,hr,1097,934,3769,0.2478,-0.0611
50105-3,BT-20,10080-101-1,Torin2,0.04,uM,LJP5,3,I24,72,hr,1097,977,3769,0.2592,-0.0450
50105-3,BT-20,10021-101-1,Tozasertib,0.04,uM,LJP5,1,B18,72,hr,1097,1813,3769,0.4810,0.2678
50105-3,BT-20,10021-101-1,Tozasertib,0.04,uM,LJP5,2,B18,72,hr,1097,1992,3769,0.5285,0.3348
50105-3,BT-20,10021-101-1,Tozasertib,0.04,uM,LJP5,3,B18,72,hr,1097,2278,3769,0.6043,0.4419
50105-3,BT-20,10142-101-1,Trametinib,0.04,uM,LJP5,1,P24,72,hr,1097,2687,3769,0.7128,0.5949
50105-3,BT-20,10142-101-1,Trametinib,0.04,uM,LJP5,2,P24,72,hr,1097,3198,3769,0.8484,0.7861
50105-3,BT-20,10142-101-1,Trametinib,0.04,uM,LJP5,3,P24,72,hr,1097,3250,3769,0.8622,0.8056
50105-3,BT-20,10111-101-1,TWS119,0.04,uM,LJP5,1,M06,72,hr,1097,3697,3769,0.9808,0.9729
50105-3,BT-20,10111-101-1,TWS119,0.04,uM,LJP5,2,M06,72,hr,1097,3995,3769,1.0598,1.0844
50105-3,BT-20,10111-101-1,TWS119,0.04,uM,LJP5,3,M06,72,hr,1097,3893,3769,1.0328,1.0462
50105-3,BT-20,10068-101-1,Vemurafenib,0.04,uM,LJP5,1,C18,72,hr,1097,3746,3769,0.9938,0.9912
50105-3,BT-20,10068-101-1,Vemurafenib,0.04,uM,LJP5,2,C18,72,hr,1097,3479,3769,0.9229,0.8913
50105-3,BT-20,10068-101-1,Vemurafenib,0.04,uM,LJP5,3,C18,72,hr,1097,3814,3769,1.0118,1.0166
50105-3,BT-20,10481-101-1,Withaferin A,0.04,uM,LJP5,1,G18,72,hr,1097,4047,3769,1.0736,1.1038
50105-3,BT-20,10481-101-1,Withaferin A,0.04,uM,LJP5,2,G18,72,hr,1097,3915,3769,1.0386,1.0544
50105-3,BT-20,10481-101-1,Withaferin A,0.04,uM,LJP5,3,G18,72,hr,1097,4381,3769,1.1622,1.2288
50105-3,BT-20,10481-101-1,Withaferin A,0.04,uM,LJP6,1,G18,72,hr,1097,4101,3769,1.0879,1.1240
50105-3,BT-20,10481-101-1,Withaferin A,0.04,uM,LJP6,2,G18,72,hr,1097,4023,3769,1.0672,1.0948
50105-3,BT-20,10481-101-1,Withaferin A,0.04,uM,LJP6,3,G18,72,hr,1097,3715,3769,0.9855,0.9796
50105-3,BT-20,10064-101-1,WYE-125132,0.04,uM,LJP6,1,L12,72,hr,1097,1782,3769,0.4727,0.2562
50105-3,BT-20,10064-101-1,WYE-125132,0.04,uM,LJP6,2,L12,72,hr,1097,1706,3769,0.4526,0.2278
50105-3,BT-20,10064-101-1,WYE-125132,0.04,uM,LJP6,3,L12,72,hr,1097,1813,3769,0.4810,0.2678
50105-3,BT-20,10084-101-1,WZ3105,0.04,uM,LJP5,1,D24,72,hr,1097,1723,3769,0.4571,0.2342
50105-3,BT-20,10084-101-1,WZ3105,0.04,uM,LJP5,2,D24,72,hr,1097,1675,3769,0.4444,0.2162
50105-3,BT-20,10084-101-1,WZ3105,0.04,uM,LJP5,3,D24,72,hr,1097,1986,3769,0.5269,0.3326
50105-3,BT-20,10086-101-1,XMD11-50,0.04,uM,LJP6,1,P12,72,hr,1097,2797,3769,0.7420,0.6361
50105-3,BT-20,10086-101-1,XMD11-50,0.04,uM,LJP6,2,P12,72,hr,1097,2931,3769,0.7776,0.6862
50105-3,BT-20,10086-101-1,XMD11-50,0.04,uM,LJP6,3,P12,72,hr,1097,3216,3769,0.8532,0.7929
50105-3,BT-20,10149-102-1,Y39983,0.04,uM,LJP6,1,P06,72,hr,1097,3397,3769,0.9012,0.8606
50105-3,BT-20,10149-102-1,Y39983,0.04,uM,LJP6,2,P06,72,hr,1097,3283,3769,0.8709,0.8179
50105-3,BT-20,10149-102-1,Y39983,0.04,uM,LJP6,3,P06,72,hr,1097,3586,3769,0.9513,0.9313
50105-3,BT-20,10109-101-1,YM 201636,0.04,uM,LJP5,1,N12,72,hr,1097,3717,3769,0.9861,0.9803
50105-3,BT-20,10109-101-1,YM 201636,0.04,uM,LJP5,2,N12,72,hr,1097,4561,3769,1.2100,1.2962
50105-3,BT-20,10109-101-1,YM 201636,0.04,uM,LJP5,3,N12,72,hr,1097,4260,3769,1.1301,1.1835
50105-3,BT-20,10053-101-1,ZSTK474,0.04,uM,LJP6,1,M18,72,hr,1097,3469,3769,0.9203,0.8875
50105-3,BT-20,10053-101-1,ZSTK474,0.04,uM,LJP6,2,M18,72,hr,1097,3510,3769,0.9312,0.9029
50105-3,BT-20,10053-101-1,ZSTK474,0.04,uM,LJP6,3,M18,72,hr,1097,3483,3769,0.9240,0.8928
50105-3,BT-20,10133-101-1,Afatinib,0.12,uM,LJP6,1,G23,72,hr,1097,3096,3769,0.8213,0.7480
50105-3,BT-20,10133-101-1,Afatinib,0.12,uM,LJP6,2,G23,72,hr,1097,2895,3769,0.7680,0.6727
50105-3,BT-20,10133-101-1,Afatinib,0.12,uM,LJP6,3,G23,72,hr,1097,3106,3769,0.8240,0.7517
50105-3,BT-20,10035-101-1,Sigma A6730,0.12,uM,LJP5,1,B23,72,hr,1097,3257,3769,0.8640,0.8082
50105-3,BT-20,10035-101-1,Sigma A6730,0.12,uM,LJP5,2,B23,72,hr,1097,3250,3769,0.8622,0.8056
50105-3,BT-20,10035-101-1,Sigma A6730,0.12,uM,LJP5,3,B23,72,hr,1097,3629,3769,0.9627,0.9474
50105-3,BT-20,10011-101-1,Alvocidib,0.12,uM,LJP6,1,A17,72,hr,1097,603,3769,0.1600,-0.1850
50105-3,BT-20,10011-101-1,Alvocidib,0.12,uM,LJP6,2,A17,72,hr,1097,616,3769,0.1634,-0.1801
50105-3,BT-20,10011-101-1,Alvocidib,0.12,uM,LJP6,3,A17,72,hr,1097,622,3769,0.1650,-0.1779
50105-3,BT-20,10004-101-1,AT-7519,0.12,uM,LJP6,1,K05,72,hr,1097,1761,3769,0.4672,0.2484
50105-3,BT-20,10004-101-1,AT-7519,0.12,uM,LJP6,2,K05,72,hr,1097,1797,3769,0.4767,0.2619
50105-3,BT-20,10004-101-1,AT-7519,0.12,uM,LJP6,3,K05,72,hr,1097,2069,3769,0.5489,0.3636
50105-3,BT-20,10158-101-1,AZD 5438,0.12,uM,LJP6,1,J05,72,hr,1097,2235,3769,0.5929,0.4258
50105-3,BT-20,10158-101-1,AZD 5438,0.12,uM,LJP6,2,J05,72,hr,1097,2137,3769,0.5669,0.3891
50105-3,BT-20,10158-101-1,AZD 5438,0.12,uM,LJP6,3,J05,72,hr,1097,2380,3769,0.6314,0.4800
50105-3,BT-20,10059-101-1,AZD-6482,0.12,uM,LJP5,1,I05,72,hr,1097,3324,3769,0.8818,0.8333
50105-3,BT-20,10059-101-1,AZD-6482,0.12,uM,LJP5,2,I05,72,hr,1097,3732,3769,0.9900,0.9860
50105-3,BT-20,10059-101-1,AZD-6482,0.12,uM,LJP5,3,I05,72,hr,1097,2753,3769,0.7303,0.6196
50105-3,BT-20,10006-101-1,AZD7762,0.12,uM,LJP6,1,L05,72,hr,1097,2554,3769,0.6775,0.5451
50105-3,BT-20,10006-101-1,AZD7762,0.12,uM,LJP6,2,L05,72,hr,1097,2914,3769,0.7730,0.6799
50105-3,BT-20,10006-101-1,AZD7762,0.12,uM,LJP6,3,L05,72,hr,1097,3070,3769,0.8144,0.7382
50105-3,BT-20,10007-101-1,AZD8055,0.12,uM,LJP6,1,A11,72,hr,1097,1307,3769,0.3467,0.0785
50105-3,BT-20,10007-101-1,AZD8055,0.12,uM,LJP6,2,A11,72,hr,1097,1178,3769,0.3125,0.0302
50105-3,BT-20,10007-101-1,AZD8055,0.12,uM,LJP6,3,A11,72,hr,1097,1025,3769,0.2719,-0.0270
50105-3,BT-20,10164-101-1,AZD8330,0.12,uM,LJP5,1,G23,72,hr,1097,2780,3769,0.7375,0.6297
50105-3,BT-20,10164-101-1,AZD8330,0.12,uM,LJP5,2,G23,72,hr,1097,2890,3769,0.7667,0.6709
50105-3,BT-20,10164-101-1,AZD8330,0.12,uM,LJP5,3,G23,72,hr,1097,3053,3769,0.8099,0.7319
50105-3,BT-20,10067-101-1,Barasertib,0.12,uM,LJP5,1,D11,72,hr,1097,2112,3769,0.5603,0.3797
50105-3,BT-20,10067-101-1,Barasertib,0.12,uM,LJP5,2,D11,72,hr,1097,1765,3769,0.4682,0.2499
50105-3,BT-20,10067-101-1,Barasertib,0.12,uM,LJP5,3,D11,72,hr,1097,2637,3769,0.6996,0.5762
50105-3,BT-20,10041-101-1,BI-2536,0.12,uM,LJP6,1,D17,72,hr,1097,826,3769,0.2191,-0.1015
50105-3,BT-20,10041-101-1,BI-2536,0.12,uM,LJP6,2,D17,72,hr,1097,826,3769,0.2191,-0.1015
50105-3,BT-20,10041-101-1,BI-2536,0.12,uM,LJP6,3,D17,72,hr,1097,888,3769,0.2356,-0.0783
50105-3,BT-20,10028-102-1,BMS345541,0.12,uM,LJP6,1,D05,72,hr,1097,3225,3769,0.8555,0.7962
50105-3,BT-20,10028-102-1,BMS345541,0.12,uM,LJP6,2,D05,72,hr,1097,3343,3769,0.8869,0.8404
50105-3,BT-20,10028-102-1,BMS345541,0.12,uM,LJP6,3,D05,72,hr,1097,3697,3769,0.9808,0.9729
50105-3,BT-20,10132-101-1,SNS-032,0.12,uM,LJP6,1,H17,72,hr,1097,950,3769,0.2520,-0.0551
50105-3,BT-20,10132-101-1,SNS-032,0.12,uM,LJP6,2,H17,72,hr,1097,1116,3769,0.2961,0.0070
50105-3,BT-20,10132-101-1,SNS-032,0.12,uM,LJP6,3,H17,72,hr,1097,1079,3769,0.2862,-0.0068
50105-3,BT-20,10234-101-1,GDC-0980,0.12,uM,LJP5,1,K23,72,hr,1097,976,3769,0.2589,-0.0454
50105-3,BT-20,10234-101-1,GDC-0980,0.12,uM,LJP5,2,K23,72,hr,1097,973,3769,0.2581,-0.0465
50105-3,BT-20,10234-101-1,GDC-0980,0.12,uM,LJP5,3,K23,72,hr,1097,1004,3769,0.2664,-0.0349
50105-3,BT-20,10122-101-1,NVP-AEW541,0.12,uM,LJP5,1,E17,72,hr,1097,3823,3769,1.0142,1.0200
50105-3,BT-20,10122-101-1,NVP-AEW541,0.12,uM,LJP5,2,E17,72,hr,1097,3937,3769,1.0444,1.0627
50105-3,BT-20,10122-101-1,NVP-AEW541,0.12,uM,LJP5,3,E17,72,hr,1097,3976,3769,1.0548,1.0773
50105-3,BT-20,10046-101-1,SB590885,0.12,uM,LJP5,1,L17,72,hr,1097,3918,3769,1.0394,1.0556
50105-3,BT-20,10046-101-1,SB590885,0.12,uM,LJP5,2,L17,72,hr,1097,4066,3769,1.0786,1.1109
50105-3,BT-20,10046-101-1,SB590885,0.12,uM,LJP5,3,L17,72,hr,1097,3706,3769,0.9831,0.9762
50105-3,BT-20,10190-101-1,PIK-93,0.12,uM,LJP5,1,K17,72,hr,1097,3922,3769,1.0404,1.0571
50105-3,BT-20,10190-101-1,PIK-93,0.12,uM,LJP5,2,K17,72,hr,1097,4379,3769,1.1617,1.2281
50105-3,BT-20,10190-101-1,PIK-93,0.12,uM,LJP5,3,K17,72,hr,1097,3750,3769,0.9948,0.9927
50105-3,BT-20,10031-101-1,KIN001-043,0.12,uM,LJP6,1,C11,72,hr,1097,3688,3769,0.9784,0.9695
50105-3,BT-20,10031-101-1,KIN001-043,0.12,uM,LJP6,2,C11,72,hr,1097,3448,3769,0.9147,0.8797
50105-3,BT-20,10031-101-1,KIN001-043,0.12,uM,LJP6,3,C11,72,hr,1097,3313,3769,0.8789,0.8292
50105-3,BT-20,10233-101-1,Alpelisib,0.12,uM,LJP5,1,N05,72,hr,1097,3755,3769,0.9961,0.9946
50105-3,BT-20,10233-101-1,Alpelisib,0.12,uM,LJP5,2,N05,72,hr,1097,4085,3769,1.0837,1.1180
50105-3,BT-20,10233-101-1,Alpelisib,0.12,uM,LJP5,3,N05,72,hr,1097,3585,3769,0.9510,0.9309
50105-3,BT-20,10161-101-1,Luminespib,0.12,uM,LJP5,1,H17,72,hr,1097,1138,3769,0.3019,0.0152
50105-3,BT-20,10161-101-1,Luminespib,0.12,uM,LJP5,2,H17,72,hr,1097,1197,3769,0.3176,0.0373
50105-3,BT-20,10161-101-1,Luminespib,0.12,uM,LJP5,3,H17,72,hr,1097,1159,3769,0.3075,0.0231
50105-3,BT-20,10045-101-1,A443654,0.12,uM,LJP6,1,I23,72,hr,1097,1697,3769,0.4502,0.2244
50105-3,BT-20,10045-101-1,A443654,0.12,uM,LJP6,2,I23,72,hr,1097,1441,3769,0.3823,0.1286
50105-3,BT-20,10045-101-1,A443654,0.12,uM,LJP6,3,I23,72,hr,1097,1364,3769,0.3619,0.0998
50105-3,BT-20,10063-102-1,OSI-027,0.12,uM,LJP6,1,E11,72,hr,1097,2979,3769,0.7903,0.7042
50105-3,BT-20,10063-102-1,OSI-027,0.12,uM,LJP6,2,E11,72,hr,1097,2983,3769,0.7913,0.7057
50105-3,BT-20,10063-102-1,OSI-027,0.12,uM,LJP6,3,E11,72,hr,1097,2693,3769,0.7144,0.5972
50105-3,BT-20,10087-101-1,XMD11-85h,0.12,uM,LJP6,1,P23,72,hr,1097,3522,3769,0.9343,0.9074
50105-3,BT-20,10087-101-1,XMD11-85h,0.12,uM,LJP6,2,P23,72,hr,1097,2828,3769,0.7502,0.6477
50105-3,BT-20,10087-101-1,XMD11-85h,0.12,uM,LJP6,3,P23,72,hr,1097,3253,3769,0.8630,0.8067
50105-3,BT-20,10017-101-1,HG-6-64-01,0.12,uM,LJP6,1,M05,72,hr,1097,2706,3769,0.7179,0.6020
50105-3,BT-20,10017-101-1,HG-6-64-01,0.12,uM,LJP6,2,M05,72,hr,1097,2814,3769,0.7465,0.6424
50105-3,BT-20,10017-101-1,HG-6-64-01,0.12,uM,LJP6,3,M05,72,hr,1097,2868,3769,0.7608,0.6626
50105-3,BT-20,10039-101-1,WH-4-025,0.12,uM,LJP5,1,O11,72,hr,1097,2991,3769,0.7935,0.7087
50105-3,BT-20,10039-101-1,WH-4-025,0.12,uM,LJP5,2,O11,72,hr,1097,3967,3769,1.0524,1.0739
50105-3,BT-20,10039-101-1,WH-4-025,0.12,uM,LJP5,3,O11,72,hr,1097,3075,3769,0.8158,0.7401
50105-3,BT-20,10082-101-1,WZ-4-145,0.12,uM,LJP6,1,J23,72,hr,1097,3072,3769,0.8150,0.7390
50105-3,BT-20,10082-101-1,WZ-4-145,0.12,uM,LJP6,2,J23,72,hr,1097,2890,3769,0.7667,0.6709
50105-3,BT-20,10082-101-1,WZ-4-145,0.12,uM,LJP6,3,J23,72,hr,1097,2882,3769,0.7646,0.6679
50105-3,BT-20,10091-101-1,XMD16-144,0.12,uM,LJP5,1,M11,72,hr,1097,1534,3769,0.4070,0.1634
50105-3,BT-20,10091-101-1,XMD16-144,0.12,uM,LJP5,2,M11,72,hr,1097,1703,3769,0.4518,0.2267
