Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol 1 Concentration,Small Mol 1 Conc Unit,Small Molecule 2 HMS LINCS ID,Small Molecule 2 Name,Small Mol 2 Concentration,Small Mol 2 Conc Unit,Biological Replicate,Technical Replicate,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Normalized Growth Rate Inhibition Value
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10142-101-1,Trametinib,0.3704,uM,1,1,2751,625,4757,-0.8467
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10018-101-1,Neratinib,0.1235,uM,1,1,2751,2449,4757,-0.1369
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,,,0,uM,1,1,2751,4726,4757,0.9831
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10051-104-1,Lapatinib,5.7735,uM,1,1,2751,5062,4757,1.1632
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10032-101-1,Saracatinib,0.3704,uM,1,1,2751,1567,4757,-0.5095
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10051-104-1,Lapatinib,3.3333,uM,1,1,2751,3333,4757,0.2748
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10032-101-1,Saracatinib,0.3704,uM,1,1,2751,565,4757,-0.8651
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10142-101-1,Trametinib,0.3704,uM,1,1,2751,1187,4757,-0.6548
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10018-101-1,Neratinib,0.6415,uM,1,1,2751,3425,4757,0.3195
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10142-101-1,Trametinib,10,uM,1,1,2751,850,4757,-0.7738
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10142-101-1,Trametinib,0.3704,uM,1,1,2751,1359,4757,-0.5904
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10018-101-1,Neratinib,1.1111,uM,1,1,2751,1503,4757,-0.5347
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10051-104-1,Lapatinib,3.3333,uM,1,1,2751,723,4757,-0.8157
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10032-101-1,Saracatinib,3.3333,uM,1,1,2751,1099,4757,-0.6869
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10018-101-1,Neratinib,0.6415,uM,1,1,2751,533,4757,-0.8747
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10056-101-1,Selumetinib,0.3704,uM,1,1,2751,411,4757,-0.9098
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10142-101-1,Trametinib,3.3333,uM,1,1,2751,2507,4757,-0.1110
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10051-104-1,Lapatinib,10,uM,1,1,2751,1112,4757,-0.6822
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10056-101-1,Selumetinib,3.3333,uM,1,1,2751,763,4757,-0.8027
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10056-101-1,Selumetinib,1.1111,uM,1,1,2751,3838,4757,0.5239
50105-3,BT-20,10142-101-1,Trametinib,0.3704,uM,,,0,uM,1,1,2751,3661,4757,0.4356
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,,,0,uM,1,1,2751,621,4757,-0.8479
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10032-101-1,Saracatinib,3.3333,uM,1,1,2751,382,4757,-0.9178
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10142-101-1,Trametinib,1.1111,uM,1,1,2751,2003,4757,-0.3308
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10142-101-1,Trametinib,0.3704,uM,1,1,2751,923,4757,-0.7489
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10142-101-1,Trametinib,10,uM,1,1,2751,2219,4757,-0.2382
50105-3,BT-20,10056-101-1,Selumetinib,10,uM,,,0,uM,1,1,2751,4592,4757,0.9122
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10051-104-1,Lapatinib,3.3333,uM,1,1,2751,2215,4757,-0.2399
50105-3,BT-20,10018-101-1,Neratinib,0.2138,uM,,,0,uM,1,1,2751,4578,4757,0.9049
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10032-101-1,Saracatinib,1.1111,uM,1,1,2751,508,4757,-0.8821
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10056-101-1,Selumetinib,1.1111,uM,1,1,2751,472,4757,-0.8925
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10051-104-1,Lapatinib,10,uM,1,1,2751,2331,4757,-0.1892
50105-3,BT-20,10056-101-1,Selumetinib,3.3333,uM,,,0,uM,1,1,2751,4845,4757,1.0465
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10056-101-1,Selumetinib,1.1111,uM,1,1,2751,1869,4757,-0.3869
50105-3,BT-20,10024-101-1,NVP-TAE684,0.3704,uM,,,0,uM,1,1,2751,7393,4757,2.4934
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10032-101-1,Saracatinib,3.3333,uM,1,1,2751,3899,4757,0.5547
50105-3,BT-20,10018-101-1,Neratinib,1.1111,uM,,,0,uM,1,1,2751,3724,4757,0.4669
50105-3,BT-20,10032-101-1,Saracatinib,1.1111,uM,,,0,uM,1,1,2751,4734,4757,0.9874
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10032-101-1,Saracatinib,0.6415,uM,1,1,2751,4649,4757,0.9423
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10024-101-1,NVP-TAE684,1.1111,uM,1,1,2751,808,4757,-0.7878
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10032-101-1,Saracatinib,0.6415,uM,1,1,2751,1236,4757,-0.6367
50105-3,BT-20,,,0,uM,,,0,uM,1,1,2751,2909,4757,0.0732
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10051-104-1,Lapatinib,1.9245,uM,1,1,2751,4601,4757,0.9170
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10051-104-1,Lapatinib,10,uM,1,1,2751,2518,4757,-0.1060
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10024-101-1,NVP-TAE684,0.3704,uM,1,1,2751,4353,4757,0.7872
50105-3,BT-20,,,0,uM,,,0,uM,1,1,2751,3692,4757,0.4510
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10051-104-1,Lapatinib,10,uM,1,1,2751,2738,4757,-0.0060
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10032-101-1,Saracatinib,1.1111,uM,1,1,2751,2454,4757,-0.1347
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10018-101-1,Neratinib,0.3704,uM,1,1,2751,1734,4757,-0.4424
50105-3,BT-20,,,0,uM,,,0,uM,1,1,2751,4406,4757,0.8148
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,,,0,uM,1,1,2751,1598,4757,-0.4972
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10024-101-1,NVP-TAE684,3.3333,uM,1,1,2751,1693,4757,-0.4590
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10056-101-1,Selumetinib,3.3333,uM,1,1,2751,725,4757,-0.8150
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10051-104-1,Lapatinib,1.9245,uM,1,1,2751,1543,4757,-0.5190
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10142-101-1,Trametinib,0.1235,uM,1,1,2751,1540,4757,-0.5201
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10142-101-1,Trametinib,1.1111,uM,1,1,2751,716,4757,-0.8179
50105-3,BT-20,,,0,uM,,,0,uM,1,1,2751,4890,4757,1.0706
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10018-101-1,Neratinib,0.1235,uM,1,1,2751,1289,4757,-0.6169
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10142-101-1,Trametinib,0.3704,uM,1,1,2751,3663,4757,0.4366
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10056-101-1,Selumetinib,10,uM,1,1,2751,2029,4757,-0.3198
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10032-101-1,Saracatinib,1.1111,uM,1,1,2751,866,4757,-0.7684
50105-3,BT-20,10056-101-1,Selumetinib,0.3704,uM,,,0,uM,1,1,2751,5047,4757,1.1551
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10056-101-1,Selumetinib,10,uM,1,1,2751,3944,4757,0.5774
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10018-101-1,Neratinib,0.3704,uM,1,1,2751,379,4757,-0.9186
50105-3,BT-20,,,0,uM,,,0,uM,1,1,2751,5152,4757,1.2120
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10056-101-1,Selumetinib,3.3333,uM,1,1,2751,3219,4757,0.2199
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10018-101-1,Neratinib,0.1235,uM,1,1,2751,674,4757,-0.8313
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10051-104-1,Lapatinib,1.1111,uM,1,1,2751,2417,4757,-0.1511
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10018-101-1,Neratinib,0.3704,uM,1,1,2751,3733,4757,0.4714
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10051-104-1,Lapatinib,1.9245,uM,1,1,2751,2707,4757,-0.0203
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10018-101-1,Neratinib,0.1235,uM,1,1,2751,438,4757,-0.9022
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10032-101-1,Saracatinib,3.3333,uM,1,1,2751,478,4757,-0.8908
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10142-101-1,Trametinib,1.1111,uM,1,1,2751,408,4757,-0.9106
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10018-101-1,Neratinib,0.1235,uM,1,1,2751,3457,4757,0.3351
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10056-101-1,Selumetinib,10,uM,1,1,2751,743,4757,-0.8092
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10018-101-1,Neratinib,0.2138,uM,1,1,2751,4020,4757,0.6160
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10018-101-1,Neratinib,1.9245,uM,1,1,2751,1979,4757,-0.3409
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10018-101-1,Neratinib,0.6415,uM,1,1,2751,3927,4757,0.5688
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10056-101-1,Selumetinib,0.3704,uM,1,1,2751,2026,4757,-0.3210
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10032-101-1,Saracatinib,1.1111,uM,1,1,2751,3799,4757,0.5044
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10032-101-1,Saracatinib,0.3704,uM,1,1,2751,4786,4757,1.0150
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10032-101-1,Saracatinib,3.3333,uM,1,1,2751,1734,4757,-0.4424
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10142-101-1,Trametinib,0.1235,uM,1,1,2751,3759,4757,0.4844
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10018-101-1,Neratinib,0.3704,uM,1,1,2751,1360,4757,-0.5900
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10018-101-1,Neratinib,1.1111,uM,1,1,2751,2185,4757,-0.2529
50105-3,BT-20,10051-104-1,Lapatinib,3.3333,uM,,,0,uM,1,1,2751,6788,4757,2.1357
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10051-104-1,Lapatinib,5.7735,uM,1,1,2751,4152,4757,0.6834
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10142-101-1,Trametinib,3.3333,uM,1,1,2751,1010,4757,-0.7186
50105-3,BT-20,10024-101-1,NVP-TAE684,1.1111,uM,,,0,uM,1,1,2751,5829,4757,1.5860
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10032-101-1,Saracatinib,0.6415,uM,1,1,2751,1348,4757,-0.5946
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10032-101-1,Saracatinib,0.3704,uM,1,1,2751,2759,4757,0.0036
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10142-101-1,Trametinib,1.1111,uM,1,1,2751,1040,4757,-0.7080
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10056-101-1,Selumetinib,0.1235,uM,1,1,2751,1888,4757,-0.3790
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10018-101-1,Neratinib,0.2138,uM,1,1,2751,1159,4757,-0.6651
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10142-101-1,Trametinib,1.1111,uM,1,1,2751,589,4757,-0.8578
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10056-101-1,Selumetinib,0.1235,uM,1,1,2751,3900,4757,0.5552
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10024-101-1,NVP-TAE684,1.1111,uM,1,1,2751,500,4757,-0.8844
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10142-101-1,Trametinib,3.3333,uM,1,1,2751,751,4757,-0.8066
50105-3,BT-20,10051-104-1,Lapatinib,10,uM,,,0,uM,1,1,2751,3412,4757,0.3131
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10056-101-1,Selumetinib,0.3704,uM,1,1,2751,1572,4757,-0.5075
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,,,0,uM,1,1,2751,2145,4757,-0.2702
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10032-101-1,Saracatinib,0.6415,uM,1,1,2751,1492,4757,-0.5390
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10051-104-1,Lapatinib,1.1111,uM,1,1,2751,3289,4757,0.2535
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10142-101-1,Trametinib,10,uM,1,1,2751,2497,4757,-0.1154
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10056-101-1,Selumetinib,10,uM,1,1,2751,3321,4757,0.2690
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10051-104-1,Lapatinib,1.9245,uM,1,1,2751,2251,4757,-0.2242
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10018-101-1,Neratinib,0.6415,uM,1,1,2751,3282,4757,0.2502
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10032-101-1,Saracatinib,1.9245,uM,1,1,2751,410,4757,-0.9101
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10056-101-1,Selumetinib,0.1235,uM,1,1,2751,3036,4757,0.1328
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10056-101-1,Selumetinib,10,uM,1,1,2751,3429,4757,0.3214
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10018-101-1,Neratinib,1.9245,uM,1,1,2751,391,4757,-0.9153
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10018-101-1,Neratinib,0.2138,uM,1,1,2751,1538,4757,-0.5209
50105-3,BT-20,,,0,uM,,,0,uM,1,1,2751,5448,4757,1.3740
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10024-101-1,NVP-TAE684,0.3704,uM,1,1,2751,952,4757,-0.7389
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10018-101-1,Neratinib,1.9245,uM,1,1,2751,2605,4757,-0.0667
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10051-104-1,Lapatinib,3.3333,uM,1,1,2751,4706,4757,0.9725
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,,,0,uM,1,1,2751,2856,4757,0.0485
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10051-104-1,Lapatinib,1.1111,uM,1,1,2751,758,4757,-0.8043
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10051-104-1,Lapatinib,10,uM,1,1,2751,1155,4757,-0.6666
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10142-101-1,Trametinib,10,uM,1,1,2751,1158,4757,-0.6655
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10032-101-1,Saracatinib,1.9245,uM,1,1,2751,1147,4757,-0.6695
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10051-104-1,Lapatinib,1.9245,uM,1,1,2751,6201,4757,1.7966
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10032-101-1,Saracatinib,1.1111,uM,1,1,2751,3877,4757,0.5436
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10056-101-1,Selumetinib,1.1111,uM,1,1,2751,2934,4757,0.0848
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10032-101-1,Saracatinib,0.3704,uM,1,1,2751,887,4757,-0.7613
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10051-104-1,Lapatinib,1.9245,uM,1,1,2751,5400,4757,1.3476
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10056-101-1,Selumetinib,10,uM,1,1,2751,1290,4757,-0.6165
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10142-101-1,Trametinib,3.3333,uM,1,1,2751,1578,4757,-0.5051
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10142-101-1,Trametinib,0.1235,uM,1,1,2751,4232,4757,0.7245
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,,,0,uM,1,1,2751,5061,4757,1.1626
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10018-101-1,Neratinib,0.6415,uM,1,1,2751,2047,4757,-0.3121
50105-3,BT-20,10142-101-1,Trametinib,3.3333,uM,,,0,uM,1,1,2751,3596,4757,0.4034
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10051-104-1,Lapatinib,5.7735,uM,1,1,2751,1277,4757,-0.6214
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10032-101-1,Saracatinib,0.3704,uM,1,1,2751,3102,4757,0.1640
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10051-104-1,Lapatinib,3.3333,uM,1,1,2751,4449,4757,0.8372
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10018-101-1,Neratinib,0.6415,uM,1,1,2751,396,4757,-0.9140
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10024-101-1,NVP-TAE684,1.1111,uM,1,1,2751,4828,4757,1.0374
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10018-101-1,Neratinib,0.2138,uM,1,1,2751,1959,4757,-0.3493
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10018-101-1,Neratinib,1.1111,uM,1,1,2751,1656,4757,-0.4739
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10032-101-1,Saracatinib,1.9245,uM,1,1,2751,608,4757,-0.8520
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10051-104-1,Lapatinib,5.7735,uM,1,1,2751,2406,4757,-0.1560
50105-3,BT-20,10142-101-1,Trametinib,1.1111,uM,,,0,uM,1,1,2751,2647,4757,-0.0477
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10032-101-1,Saracatinib,1.9245,uM,1,1,2751,918,4757,-0.7507
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10056-101-1,Selumetinib,0.1235,uM,1,1,2751,1510,4757,-0.5319
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10032-101-1,Saracatinib,1.9245,uM,1,1,2751,3584,4757,0.3975
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10024-101-1,NVP-TAE684,1.1111,uM,1,1,2751,5571,4757,1.4420
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10142-101-1,Trametinib,10,uM,1,1,2751,1525,4757,-0.5260
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10051-104-1,Lapatinib,1.1111,uM,1,1,2751,520,4757,-0.8785
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10024-101-1,NVP-TAE684,3.3333,uM,1,1,2751,1522,4757,-0.5272
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10032-101-1,Saracatinib,1.1111,uM,1,1,2751,1551,4757,-0.5158
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10056-101-1,Selumetinib,1.1111,uM,1,1,2751,1543,4757,-0.5190
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10018-101-1,Neratinib,0.2138,uM,1,1,2751,1424,4757,-0.5654
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,,,0,uM,1,1,2751,1329,4757,-0.6018
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10142-101-1,Trametinib,1.1111,uM,1,1,2751,3105,4757,0.1655
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10032-101-1,Saracatinib,1.1111,uM,1,1,2751,2403,4757,-0.1574
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10032-101-1,Saracatinib,0.6415,uM,1,1,2751,1502,4757,-0.5351
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10051-104-1,Lapatinib,1.9245,uM,1,1,2751,1905,4757,-0.3719
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10142-101-1,Trametinib,3.3333,uM,1,1,2751,3001,4757,0.1163
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10142-101-1,Trametinib,0.3704,uM,1,1,2751,3103,4757,0.1645
50105-3,BT-20,10018-101-1,Neratinib,0.1235,uM,,,0,uM,1,1,2751,4138,4757,0.6762
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10024-101-1,NVP-TAE684,1.1111,uM,1,1,2751,2336,4757,-0.1870
50105-3,BT-20,,,0,uM,,,0,uM,1,1,2751,2655,4757,-0.0440
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10032-101-1,Saracatinib,3.3333,uM,1,1,2751,1204,4757,-0.6486
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10032-101-1,Saracatinib,0.3704,uM,1,1,2751,1485,4757,-0.5417
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10051-104-1,Lapatinib,5.7735,uM,1,1,2751,867,4757,-0.7681
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10032-101-1,Saracatinib,0.6415,uM,1,1,2751,3903,4757,0.5567
50105-3,BT-20,10232-101-1,Dactolisib,0.1235,uM,10051-104-1,Lapatinib,1.1111,uM,1,1,2751,1886,4757,-0.3798
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10056-101-1,Selumetinib,0.3704,uM,1,1,2751,3417,4757,0.3156
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10056-101-1,Selumetinib,0.3704,uM,1,1,2751,3833,4757,0.5214
50105-3,BT-20,,,0,uM,,,0,uM,1,1,2751,4340,4757,0.7804
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10142-101-1,Trametinib,3.3333,uM,1,1,2751,861,4757,-0.7701
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10051-104-1,Lapatinib,3.3333,uM,1,1,2751,3193,4757,0.2074
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10018-101-1,Neratinib,0.1235,uM,1,1,2751,3744,4757,0.4769
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10142-101-1,Trametinib,10,uM,1,1,2751,536,4757,-0.8738
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10024-101-1,NVP-TAE684,0.3704,uM,1,1,2751,6146,4757,1.7652
50105-3,BT-20,10232-101-1,Dactolisib,0.3704,uM,10018-101-1,Neratinib,0.3704,uM,1,1,2751,1184,4757,-0.6559
50105-3,BT-20,,,0,uM,,,0,uM,1,1,2751,4768,4757,1.0054
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10051-104-1,Lapatinib,5.7735,uM,1,1,2751,3388,4757,0.3015
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10142-101-1,Trametinib,3.3333,uM,1,1,2751,1169,4757,-0.6614
50105-3,BT-20,10233-101-1,Alpelisib,1.1111,uM,10018-101-1,Neratinib,0.1235,uM,1,1,2751,1242,4757,-0.6345
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10018-101-1,Neratinib,0.6415,uM,1,1,2751,1342,4757,-0.5968
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10142-101-1,Trametinib,10,uM,1,1,2751,347,4757,-0.9272
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10024-101-1,NVP-TAE684,0.3704,uM,1,1,2751,4381,4757,0.8017
50105-3,BT-20,10233-101-1,Alpelisib,0.3704,uM,10024-101-1,NVP-TAE684,1.1111,uM,1,1,2751,3103,4757,0.1645
50105-3,BT-20,,,0,uM,,,0,uM,1,1,2751,4725,4757,0.9826
50105-3,BT-20,,,0,uM,,,0,uM,1,2,2751,3552,4996,0.3455
50105-3,BT-20,10233-101-1,Alpelisib,0.0400,uM,10018-101-1,Neratinib,1.1111,uM,1,2,2751,2741,4996,-0.0043
50105-3,BT-20,10233-101-1,Alpelisib,0.1235,uM,10056-101-1,Selumetinib,10,uM,1,2,2751,2548,4996,-0.0853
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10142-101-1,Trametinib,1.1111,uM,1,2,2751,2574,4996,-0.0744
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10142-101-1,Trametinib,3.3333,uM,1,2,2751,1455,4996,-0.5229
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10018-101-1,Neratinib,0.3704,uM,1,2,2751,2174,4996,-0.2393
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10024-101-1,NVP-TAE684,0.3704,uM,1,2,2751,5123,4996,1.0589
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10018-101-1,Neratinib,0.2138,uM,1,2,2751,587,4996,-0.8338
50105-3,BT-20,,,0,uM,,,0,uM,1,2,2751,3999,4996,0.5441
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10032-101-1,Saracatinib,0.6415,uM,1,2,2751,1226,4996,-0.6089
50105-3,BT-20,10233-101-1,Alpelisib,3.3333,uM,10018-101-1,Neratinib,0.6415,uM,1,2,2751,655,4996,-0.8112
50105-3,BT-20,10232-101-1,Dactolisib,0.0412,uM,10142-101-1,Trametinib,0.3704,uM,1,2,2751,1128,4996,-0.6450
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10032-101-1,Saracatinib,1.1111,uM,1,2,2751,446,4996,-0.8792
50105-3,BT-20,10232-101-1,Dactolisib,0.0047,uM,10024-101-1,NVP-TAE684,1.1111,uM,1,2,2751,4719,4996,0.8716
50105-3,BT-20,10233-101-1,Alpelisib,10,uM,10142-101-1,Trametinib,10,uM,1,2,2751,329,4996,-0.9152
50105-3,BT-20,,,0,uM,,,0,uM,1,2,2751,4498,4996,0.7701
50105-3,BT-20,10232-101-1,Dactolisib,0.0137,uM,10032-101-1,Saracatinib,3.3333,uM,1,2,2751,2585,4996,-0.0698
