Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Timepoint,Timepoint Unit,Mean Total Cell Count Before Treatment,Mean Total Cell Count After Treatment,Mean Total Control Cell Count,Mean Relative Cell Count,Mean Relative Growth Rate After Treatment
50105-3,BT-20,10053-101-1,ZSTK474,0.12,uM,LJP6,72,hr,1334,3917,3970,0.9866,0.9798
50105-3,BT-20,10133-101-1,Afatinib,0.37,uM,LJP6,72,hr,1334,3305,3970,0.8323,0.7474
50105-3,BT-20,10035-101-1,Sigma A6730,0.37,uM,LJP5,72,hr,1334,3862,3970,0.9727,0.9589
50105-3,BT-20,10011-101-1,Alvocidib,0.37,uM,LJP6,72,hr,1334,746,3970,0.1879,-0.2233
50105-3,BT-20,10004-101-1,AT-7519,0.37,uM,LJP6,72,hr,1334,3020,3970,0.7607,0.6395
50105-3,BT-20,10158-101-1,AZD 5438,0.37,uM,LJP6,72,hr,1334,2710,3970,0.6825,0.5217
50105-3,BT-20,10059-101-1,AZD-6482,0.37,uM,LJP5,72,hr,1334,3487,3970,0.8781,0.8164
50105-3,BT-20,10006-101-1,AZD7762,0.37,uM,LJP6,72,hr,1334,3122,3970,0.7862,0.6780
50105-3,BT-20,10007-101-1,AZD8055,0.37,uM,LJP6,72,hr,1334,1601,3970,0.4033,0.1012
50105-3,BT-20,10164-101-1,AZD8330,0.37,uM,LJP5,72,hr,1334,3272,3970,0.8240,0.7349
50105-3,BT-20,10067-101-1,Barasertib,0.37,uM,LJP5,72,hr,1334,1947,3970,0.4904,0.2324
50105-3,BT-20,10041-101-1,BI-2536,0.37,uM,LJP6,72,hr,1334,624,3970,0.1571,-0.2696
50105-3,BT-20,10028-102-1,BMS345541,0.37,uM,LJP6,72,hr,1334,3830,3970,0.9646,0.9467
50105-3,BT-20,10132-101-1,SNS-032,0.37,uM,LJP6,72,hr,1334,752,3970,0.1896,-0.2208
50105-3,BT-20,10234-101-1,GDC-0980,0.37,uM,LJP5,72,hr,1334,1192,3970,0.3002,-0.0541
50105-3,BT-20,10122-101-1,NVP-AEW541,0.37,uM,LJP5,72,hr,1334,4223,3970,1.0635,1.0956
50105-3,BT-20,10046-101-1,SB590885,0.37,uM,LJP5,72,hr,1334,4088,3970,1.0296,1.0445
50105-3,BT-20,10190-101-1,PIK-93,0.37,uM,LJP5,72,hr,1334,4274,3970,1.0764,1.1151
50105-3,BT-20,10031-101-1,KIN001-043,0.37,uM,LJP6,72,hr,1334,3439,3970,0.8661,0.7982
50105-3,BT-20,10233-101-1,Alpelisib,0.37,uM,LJP5,72,hr,1334,3247,3970,0.8177,0.7254
50105-3,BT-20,10161-101-1,Luminespib,0.37,uM,LJP5,72,hr,1334,949,3970,0.2390,-0.1463
50105-3,BT-20,10045-101-1,A443654,0.37,uM,LJP6,72,hr,1334,2004,3970,0.5048,0.2540
50105-3,BT-20,10063-102-1,OSI-027,0.37,uM,LJP6,72,hr,1334,3179,3970,0.8006,0.6996
50105-3,BT-20,10087-101-1,XMD11-85h,0.37,uM,LJP6,72,hr,1334,4105,3970,1.0338,1.0509
50105-3,BT-20,10017-101-1,HG-6-64-01,0.37,uM,LJP6,72,hr,1334,4162,3970,1.0481,1.0725
50105-3,BT-20,10039-101-1,WH-4-025,0.37,uM,LJP5,72,hr,1334,2805,3970,0.7065,0.5579
50105-3,BT-20,10082-101-1,WZ-4-145,0.37,uM,LJP6,72,hr,1334,3941,3970,0.9925,0.9887
50105-3,BT-20,10091-101-1,XMD16-144,0.37,uM,LJP5,72,hr,1334,1362,3970,0.3431,0.0105
50105-3,BT-20,10177-101-1,Brivanib,0.37,uM,LJP5,72,hr,1334,3929,3970,0.9895,0.9842
50105-3,BT-20,10147-101-1,Buparlisib,0.37,uM,LJP5,72,hr,1334,2698,3970,0.6795,0.5173
50105-3,BT-20,10055-101-1,BX-912,0.37,uM,LJP5,72,hr,1334,3753,3970,0.9451,0.9173
50105-3,BT-20,10120-102-1,Canertinib,0.37,uM,LJP6,72,hr,1334,3516,3970,0.8855,0.8276
50105-3,BT-20,10117-101-1,Celastrol,0.37,uM,LJP6,72,hr,1334,3678,3970,0.9264,0.8891
50105-3,BT-20,10025-101-1,CGP60474,0.37,uM,LJP5,72,hr,1334,410,3970,0.1033,-0.3508
50105-3,BT-20,10025-101-1,CGP60474,0.37,uM,LJP6,72,hr,1334,508,3970,0.1281,-0.3133
50105-3,BT-20,10180-101-1,CHIR-99021,0.37,uM,LJP6,72,hr,1334,3888,3970,0.9791,0.9686
50105-3,BT-20,10010-101-1,CP724714,0.37,uM,LJP5,72,hr,1334,3663,3970,0.9225,0.8832
50105-3,BT-20,10009-101-1,CP466722,0.37,uM,LJP5,72,hr,1334,4028,3970,1.0145,1.0219
50105-3,BT-20,10027-101-1,Crizotinib,0.37,uM,LJP5,72,hr,1334,3429,3970,0.8636,0.7946
50105-3,BT-20,10140-101-1,Momelotinib,0.37,uM,LJP5,72,hr,1334,3659,3970,0.9215,0.8817
50105-3,BT-20,10020-101-1,Dasatinib,0.37,uM,LJP5,72,hr,1334,1596,3970,0.4021,0.0994
50105-3,BT-20,10020-101-1,Dasatinib,0.37,uM,LJP6,72,hr,1334,1773,3970,0.4465,0.1663
50105-3,BT-20,10127-101-1,Dovitinib,0.37,uM,LJP5,72,hr,1334,2549,3970,0.6421,0.4609
50105-3,BT-20,10069-101-1,Enzastaurin,0.37,uM,LJP5,72,hr,1334,4117,3970,1.0370,1.0557
50105-3,BT-20,10097-101-1,Erlotinib,0.37,uM,LJP5,72,hr,1334,3961,3970,0.9976,0.9964
50105-3,BT-20,10157-101-1,Foretinib,0.37,uM,LJP5,72,hr,1334,1368,3970,0.3446,0.0128
50105-3,BT-20,10040-101-1,R406,0.37,uM,LJP6,72,hr,1334,3747,3970,0.9437,0.9152
50105-3,BT-20,10047-101-1,Pictilisib,0.37,uM,LJP6,72,hr,1334,2996,3970,0.7546,0.6303
50105-3,BT-20,10098-101-1,Gefitinib,0.37,uM,LJP6,72,hr,1334,3831,3970,0.9649,0.9472
50105-3,BT-20,10108-101-1,Geldanamycin,0.37,uM,LJP5,72,hr,1334,1009,3970,0.2543,-0.1233
50105-3,BT-20,10108-101-1,Geldanamycin,0.37,uM,LJP6,72,hr,1334,991,3970,0.2496,-0.1304
50105-3,BT-20,10172-101-1,GSK1059615,0.37,uM,LJP5,72,hr,1334,1606,3970,0.4046,0.1032
50105-3,BT-20,10172-101-1,GSK1059615,0.37,uM,LJP6,72,hr,1334,2282,3970,0.5747,0.3594
50105-3,BT-20,10134-101-1,GSK1904529A,0.37,uM,LJP6,72,hr,1334,3680,3970,0.9268,0.8898
50105-3,BT-20,10146-101-1,Omipalisib,0.37,uM,LJP6,72,hr,1334,856,3970,0.2156,-0.1816
50105-3,BT-20,10128-101-1,GSK 690693,0.37,uM,LJP5,72,hr,1334,3024,3970,0.7616,0.6409
50105-3,BT-20,10014-101-1,GW843682X,0.37,uM,LJP6,72,hr,1334,2878,3970,0.7249,0.5857
50105-3,BT-20,10015-101-1,HG-5-113-01,0.37,uM,LJP5,72,hr,1334,3267,3970,0.8229,0.7332
50105-3,BT-20,10016-101-1,HG-5-88-01,0.37,uM,LJP6,72,hr,1334,3702,3970,0.9325,0.8983
50105-3,BT-20,10023-103-1,Imatinib,0.37,uM,LJP6,72,hr,1334,3798,3970,0.9565,0.9345
50105-3,BT-20,10100-101-1,JNK-9L,0.37,uM,LJP6,72,hr,1334,3591,3970,0.9044,0.8560
50105-3,BT-20,10019-101-1,JW-7-24-1,0.37,uM,LJP6,72,hr,1334,3620,3970,0.9116,0.8669
50105-3,BT-20,10051-104-1,Lapatinib,0.37,uM,LJP6,72,hr,1334,3896,3970,0.9812,0.9717
50105-3,BT-20,10115-102-1,LDN-193189,0.37,uM,LJP5,72,hr,1334,3952,3970,0.9953,0.9930
50105-3,BT-20,10182-101-1,Linifanib,0.37,uM,LJP6,72,hr,1334,4160,3970,1.0476,1.0717
50105-3,BT-20,10135-101-1,Linsitinib,0.37,uM,LJP5,72,hr,1334,4078,3970,1.0271,1.0409
50105-3,BT-20,10479-102-1,Mitoxantrone,0.37,uM,LJP5,72,hr,1334,777,3970,0.1958,-0.2114
50105-3,BT-20,10479-102-1,Mitoxantrone,0.37,uM,LJP6,72,hr,1334,954,3970,0.2403,-0.1444
50105-3,BT-20,10057-102-1,MK2206,0.37,uM,LJP6,72,hr,1334,3358,3970,0.8457,0.7676
50105-3,BT-20,10018-101-1,Neratinib,0.37,uM,LJP5,72,hr,1334,2977,3970,0.7499,0.6232
50105-3,BT-20,10099-101-1,Nilotinib,0.37,uM,LJP5,72,hr,1334,4227,3970,1.0646,1.0973
50105-3,BT-20,10151-101-1,Nintedanib,0.37,uM,LJP6,72,hr,1334,3517,3970,0.8858,0.8280
50105-3,BT-20,10061-101-1,NU7441,0.37,uM,LJP5,72,hr,1334,3910,3970,0.9848,0.9772
50105-3,BT-20,10232-101-1,Dactolisib,0.37,uM,LJP5,72,hr,1334,1463,3970,0.3684,0.0487
50105-3,BT-20,10024-101-1,NVP-TAE684,0.37,uM,LJP6,72,hr,1334,4149,3970,1.0448,1.0676
50105-3,BT-20,10071-101-1,Palbociclib,0.37,uM,LJP6,72,hr,1334,2657,3970,0.6692,0.5017
50105-3,BT-20,10101-101-1,PD0325901,0.37,uM,LJP5,72,hr,1334,3752,3970,0.9449,0.9170
50105-3,BT-20,10101-101-1,PD0325901,0.37,uM,LJP6,72,hr,1334,3522,3970,0.8870,0.8298
50105-3,BT-20,10026-101-1,PD173074,0.37,uM,LJP6,72,hr,1334,4069,3970,1.0249,1.0375
50105-3,BT-20,10048-101-1,PD184352,0.37,uM,LJP5,72,hr,1334,4079,3970,1.0273,1.0411
50105-3,BT-20,10159-101-1,Pelitinib,0.37,uM,LJP5,72,hr,1334,3297,3970,0.8304,0.7445
50105-3,BT-20,10116-101-1,PF431396,0.37,uM,LJP5,72,hr,1334,2339,3970,0.5892,0.3812
50105-3,BT-20,10112-101-1,PF477736,0.37,uM,LJP5,72,hr,1334,3900,3970,0.9822,0.9732
50105-3,BT-20,10072-101-1,PF562271,0.37,uM,LJP6,72,hr,1334,3599,3970,0.9065,0.8592
50105-3,BT-20,10125-101-1,PHA-665752,0.37,uM,LJP5,72,hr,1334,4019,3970,1.0123,1.0185
50105-3,BT-20,10073-101-1,PHA-793887,0.37,uM,LJP6,72,hr,1334,2188,3970,0.5512,0.3239
50105-3,BT-20,10126-101-1,PI103,0.37,uM,LJP6,72,hr,1334,3059,3970,0.7704,0.6541
50105-3,BT-20,10049-101-1,PLX-4720,0.37,uM,LJP5,72,hr,1334,4021,3970,1.0126,1.0190
50105-3,BT-20,10075-101-1,QL-X-138,0.37,uM,LJP6,72,hr,1334,3214,3970,0.8094,0.7129
50105-3,BT-20,10077-101-1,QL-XII-47,0.37,uM,LJP6,72,hr,1334,2754,3970,0.6935,0.5384
50105-3,BT-20,10480-101-1,Radicicol,0.37,uM,LJP5,72,hr,1334,1263,3970,0.3182,-0.0271
50105-3,BT-20,10480-101-1,Radicicol,0.37,uM,LJP6,72,hr,1334,1496,3970,0.3769,0.0614
50105-3,BT-20,10001-101-1,Seliciclib,0.37,uM,LJP5,72,hr,1334,3825,3970,0.9634,0.9449
50105-3,BT-20,10138-105-1,Ruxolitinib,0.37,uM,LJP5,72,hr,1334,4023,3970,1.0131,1.0198
50105-3,BT-20,10148-101-1,XL147,0.37,uM,LJP5,72,hr,1334,3869,3970,0.9743,0.9613
50105-3,BT-20,10032-101-1,Saracatinib,0.37,uM,LJP6,72,hr,1334,3628,3970,0.9136,0.8699
50105-3,BT-20,10056-101-1,Selumetinib,0.37,uM,LJP6,72,hr,1334,3848,3970,0.9692,0.9536
50105-3,BT-20,10052-101-1,Sirolimus,0.37,uM,LJP6,72,hr,1334,2491,3970,0.6273,0.4386
50105-3,BT-20,10008-101-1,Sorafenib,0.37,uM,LJP6,72,hr,1334,3601,3970,0.9068,0.8597
50105-3,BT-20,10119-101-1,SU11274,0.37,uM,LJP5,72,hr,1334,4098,3970,1.0321,1.0483
50105-3,BT-20,10141-101-1,Fedratinib,0.37,uM,LJP5,72,hr,1334,3888,3970,0.9793,0.9688
50105-3,BT-20,10171-101-1,TGX221,0.37,uM,LJP5,72,hr,1334,4135,3970,1.0415,1.0625
50105-3,BT-20,10079-101-1,Torin1,0.37,uM,LJP6,72,hr,1334,1429,3970,0.3600,0.0360
50105-3,BT-20,10080-101-1,Torin2,0.37,uM,LJP5,72,hr,1334,996,3970,0.2510,-0.1282
50105-3,BT-20,10021-101-1,Tozasertib,0.37,uM,LJP5,72,hr,1334,1075,3970,0.2708,-0.0984
50105-3,BT-20,10142-101-1,Trametinib,0.37,uM,LJP5,72,hr,1334,3392,3970,0.8543,0.7805
50105-3,BT-20,10111-101-1,TWS119,0.37,uM,LJP5,72,hr,1334,4111,3970,1.0353,1.0531
50105-3,BT-20,10068-101-1,Vemurafenib,0.37,uM,LJP5,72,hr,1334,3974,3970,1.0009,1.0013
50105-3,BT-20,10481-101-1,Withaferin A,0.37,uM,LJP5,72,hr,1334,2924,3970,0.7364,0.6030
50105-3,BT-20,10481-101-1,Withaferin A,0.37,uM,LJP6,72,hr,1334,3459,3970,0.8712,0.8059
50105-3,BT-20,10064-101-1,WYE-125132,0.37,uM,LJP6,72,hr,1334,1913,3970,0.4819,0.2196
50105-3,BT-20,10084-101-1,WZ3105,0.37,uM,LJP5,72,hr,1334,839,3970,0.2114,-0.1879
50105-3,BT-20,10086-101-1,XMD11-50,0.37,uM,LJP6,72,hr,1334,3824,3970,0.9631,0.9444
50105-3,BT-20,10149-102-1,Y39983,0.37,uM,LJP6,72,hr,1334,4100,3970,1.0325,1.0490
50105-3,BT-20,10109-101-1,YM 201636,0.37,uM,LJP5,72,hr,1334,3883,3970,0.9780,0.9669
50105-3,BT-20,10053-101-1,ZSTK474,0.37,uM,LJP6,72,hr,1334,3685,3970,0.9280,0.8916
50105-3,BT-20,10133-101-1,Afatinib,1.11,uM,LJP6,72,hr,1334,3442,3970,0.8670,0.7996
50105-3,BT-20,10035-101-1,Sigma A6730,1.11,uM,LJP5,72,hr,1334,3519,3970,0.8862,0.8286
50105-3,BT-20,10011-101-1,Alvocidib,1.11,uM,LJP6,72,hr,1334,370,3970,0.0932,-0.3659
50105-3,BT-20,10004-101-1,AT-7519,1.11,uM,LJP6,72,hr,1334,854,3970,0.2151,-0.1823
50105-3,BT-20,10158-101-1,AZD 5438,1.11,uM,LJP6,72,hr,1334,1736,3970,0.4374,0.1525
50105-3,BT-20,10059-101-1,AZD-6482,1.11,uM,LJP5,72,hr,1334,2794,3970,0.7036,0.5536
50105-3,BT-20,10006-101-1,AZD7762,1.11,uM,LJP6,72,hr,1334,2258,3970,0.5686,0.3502
50105-3,BT-20,10007-101-1,AZD8055,1.11,uM,LJP6,72,hr,1334,1506,3970,0.3794,0.0652
50105-3,BT-20,10164-101-1,AZD8330,1.11,uM,LJP5,72,hr,1334,3298,3970,0.8305,0.7448
50105-3,BT-20,10067-101-1,Barasertib,1.11,uM,LJP5,72,hr,1334,1544,3970,0.3888,0.0794
50105-3,BT-20,10041-101-1,BI-2536,1.11,uM,LJP6,72,hr,1334,688,3970,0.1734,-0.2451
50105-3,BT-20,10028-102-1,BMS345541,1.11,uM,LJP6,72,hr,1334,3750,3970,0.9445,0.9165
50105-3,BT-20,10132-101-1,SNS-032,1.11,uM,LJP6,72,hr,1334,423,3970,0.1065,-0.3458
50105-3,BT-20,10234-101-1,GDC-0980,1.11,uM,LJP5,72,hr,1334,994,3970,0.2505,-0.1290
50105-3,BT-20,10122-101-1,NVP-AEW541,1.11,uM,LJP5,72,hr,1334,4177,3970,1.0520,1.0783
50105-3,BT-20,10046-101-1,SB590885,1.11,uM,LJP5,72,hr,1334,3956,3970,0.9963,0.9943
50105-3,BT-20,10190-101-1,PIK-93,1.11,uM,LJP5,72,hr,1334,4128,3970,1.0397,1.0598
50105-3,BT-20,10031-101-1,KIN001-043,1.11,uM,LJP6,72,hr,1334,3446,3970,0.8678,0.8009
50105-3,BT-20,10233-101-1,Alpelisib,1.11,uM,LJP5,72,hr,1334,2990,3970,0.7531,0.6280
50105-3,BT-20,10161-101-1,Luminespib,1.11,uM,LJP5,72,hr,1334,974,3970,0.2455,-0.1366
50105-3,BT-20,10045-101-1,A443654,1.11,uM,LJP6,72,hr,1334,1361,3970,0.3428,0.0101
50105-3,BT-20,10063-102-1,OSI-027,1.11,uM,LJP6,72,hr,1334,2706,3970,0.6815,0.5203
50105-3,BT-20,10087-101-1,XMD11-85h,1.11,uM,LJP6,72,hr,1334,4046,3970,1.0190,1.0286
50105-3,BT-20,10017-101-1,HG-6-64-01,1.11,uM,LJP6,72,hr,1334,3334,3970,0.8397,0.7585
50105-3,BT-20,10039-101-1,WH-4-025,1.11,uM,LJP5,72,hr,1334,2011,3970,0.5064,0.2566
50105-3,BT-20,10082-101-1,WZ-4-145,1.11,uM,LJP6,72,hr,1334,3620,3970,0.9117,0.8670
50105-3,BT-20,10091-101-1,XMD16-144,1.11,uM,LJP5,72,hr,1334,1159,3970,0.2919,-0.0666
50105-3,BT-20,10177-101-1,Brivanib,1.11,uM,LJP5,72,hr,1334,3891,3970,0.9800,0.9698
50105-3,BT-20,10147-101-1,Buparlisib,1.11,uM,LJP5,72,hr,1334,1273,3970,0.3207,-0.0233
50105-3,BT-20,10055-101-1,BX-912,1.11,uM,LJP5,72,hr,1334,3950,3970,0.9949,0.9923
50105-3,BT-20,10120-102-1,Canertinib,1.11,uM,LJP6,72,hr,1334,3479,3970,0.8763,0.8137
50105-3,BT-20,10117-101-1,Celastrol,1.11,uM,LJP6,72,hr,1334,3231,3970,0.8138,0.7195
50105-3,BT-20,10025-101-1,CGP60474,1.11,uM,LJP5,72,hr,1334,439,3970,0.1106,-0.3398
50105-3,BT-20,10025-101-1,CGP60474,1.11,uM,LJP6,72,hr,1334,397,3970,0.1001,-0.3556
50105-3,BT-20,10180-101-1,CHIR-99021,1.11,uM,LJP6,72,hr,1334,4191,3970,1.0555,1.0836
50105-3,BT-20,10010-101-1,CP724714,1.11,uM,LJP5,72,hr,1334,3536,3970,0.8905,0.8350
50105-3,BT-20,10009-101-1,CP466722,1.11,uM,LJP5,72,hr,1334,4106,3970,1.0342,1.0515
50105-3,BT-20,10027-101-1,Crizotinib,1.11,uM,LJP5,72,hr,1334,3151,3970,0.7936,0.6891
50105-3,BT-20,10140-101-1,Momelotinib,1.11,uM,LJP5,72,hr,1334,3375,3970,0.8500,0.7741
50105-3,BT-20,10020-101-1,Dasatinib,1.11,uM,LJP5,72,hr,1334,1468,3970,0.3698,0.0507
50105-3,BT-20,10020-101-1,Dasatinib,1.11,uM,LJP6,72,hr,1334,1333,3970,0.3357,-0.0006
50105-3,BT-20,10127-101-1,Dovitinib,1.11,uM,LJP5,72,hr,1334,2102,3970,0.5294,0.2912
50105-3,BT-20,10069-101-1,Enzastaurin,1.11,uM,LJP5,72,hr,1334,4113,3970,1.0359,1.0540
50105-3,BT-20,10097-101-1,Erlotinib,1.11,uM,LJP5,72,hr,1334,3554,3970,0.8950,0.8419
50105-3,BT-20,10157-101-1,Foretinib,1.11,uM,LJP5,72,hr,1334,1031,3970,0.2598,-0.1149
50105-3,BT-20,10040-101-1,R406,1.11,uM,LJP6,72,hr,1334,3852,3970,0.9701,0.9549
50105-3,BT-20,10047-101-1,Pictilisib,1.11,uM,LJP6,72,hr,1334,2431,3970,0.6124,0.4161
50105-3,BT-20,10098-101-1,Gefitinib,1.11,uM,LJP6,72,hr,1334,3848,3970,0.9691,0.9535
50105-3,BT-20,10108-101-1,Geldanamycin,1.11,uM,LJP5,72,hr,1334,976,3970,0.2458,-0.1361
50105-3,BT-20,10108-101-1,Geldanamycin,1.11,uM,LJP6,72,hr,1334,968,3970,0.2439,-0.1390
50105-3,BT-20,10172-101-1,GSK1059615,1.11,uM,LJP5,72,hr,1334,774,3970,0.1951,-0.2124
50105-3,BT-20,10172-101-1,GSK1059615,1.11,uM,LJP6,72,hr,1334,784,3970,0.1976,-0.2086
50105-3,BT-20,10134-101-1,GSK1904529A,1.11,uM,LJP6,72,hr,1334,3796,3970,0.9560,0.9338
50105-3,BT-20,10146-101-1,Omipalisib,1.11,uM,LJP6,72,hr,1334,734,3970,0.1849,-0.2277
50105-3,BT-20,10128-101-1,GSK 690693,1.11,uM,LJP5,72,hr,1334,2757,3970,0.6944,0.5397
50105-3,BT-20,10014-101-1,GW843682X,1.11,uM,LJP6,72,hr,1334,1612,3970,0.4061,0.1055
50105-3,BT-20,10015-101-1,HG-5-113-01,1.11,uM,LJP5,72,hr,1334,2662,3970,0.6705,0.5038
50105-3,BT-20,10016-101-1,HG-5-88-01,1.11,uM,LJP6,72,hr,1334,3567,3970,0.8984,0.8469
50105-3,BT-20,10023-103-1,Imatinib,1.11,uM,LJP6,72,hr,1334,3868,3970,0.9743,0.9612
50105-3,BT-20,10100-101-1,JNK-9L,1.11,uM,LJP6,72,hr,1334,2899,3970,0.7301,0.5934
50105-3,BT-20,10019-101-1,JW-7-24-1,1.11,uM,LJP6,72,hr,1334,3647,3970,0.9184,0.8771
50105-3,BT-20,10051-104-1,Lapatinib,1.11,uM,LJP6,72,hr,1334,4110,3970,1.0352,1.0530
50105-3,BT-20,10115-102-1,LDN-193189,1.11,uM,LJP5,72,hr,1334,3110,3970,0.7833,0.6736
50105-3,BT-20,10182-101-1,Linifanib,1.11,uM,LJP6,72,hr,1334,4145,3970,1.0439,1.0662
50105-3,BT-20,10135-101-1,Linsitinib,1.11,uM,LJP5,72,hr,1334,3950,3970,0.9949,0.9923
50105-3,BT-20,10479-102-1,Mitoxantrone,1.11,uM,LJP5,72,hr,1334,608,3970,0.1532,-0.2755
50105-3,BT-20,10479-102-1,Mitoxantrone,1.11,uM,LJP6,72,hr,1334,645,3970,0.1626,-0.2614
50105-3,BT-20,10057-102-1,MK2206,1.11,uM,LJP6,72,hr,1334,3232,3970,0.8141,0.7200
50105-3,BT-20,10018-101-1,Neratinib,1.11,uM,LJP5,72,hr,1334,2789,3970,0.7025,0.5519
50105-3,BT-20,10099-101-1,Nilotinib,1.11,uM,LJP5,72,hr,1334,4129,3970,1.0398,1.0600
50105-3,BT-20,10151-101-1,Nintedanib,1.11,uM,LJP6,72,hr,1334,3668,3970,0.9239,0.8854
50105-3,BT-20,10061-101-1,NU7441,1.11,uM,LJP5,72,hr,1334,3738,3970,0.9414,0.9118
50105-3,BT-20,10232-101-1,Dactolisib,1.11,uM,LJP5,72,hr,1334,1371,3970,0.3453,0.0139
50105-3,BT-20,10024-101-1,NVP-TAE684,1.11,uM,LJP6,72,hr,1334,3862,3970,0.9726,0.9587
50105-3,BT-20,10071-101-1,Palbociclib,1.11,uM,LJP6,72,hr,1334,2205,3970,0.5553,0.3301
50105-3,BT-20,10101-101-1,PD0325901,1.11,uM,LJP5,72,hr,1334,3477,3970,0.8758,0.8129
50105-3,BT-20,10101-101-1,PD0325901,1.11,uM,LJP6,72,hr,1334,3222,3970,0.8115,0.7160
50105-3,BT-20,10026-101-1,PD173074,1.11,uM,LJP6,72,hr,1334,4322,3970,1.0884,1.1332
50105-3,BT-20,10048-101-1,PD184352,1.11,uM,LJP5,72,hr,1334,3994,3970,1.0059,1.0089
50105-3,BT-20,10159-101-1,Pelitinib,1.11,uM,LJP5,72,hr,1334,3080,3970,0.7757,0.6622
50105-3,BT-20,10116-101-1,PF431396,1.11,uM,LJP5,72,hr,1334,1342,3970,0.3381,0.0030
50105-3,BT-20,10112-101-1,PF477736,1.11,uM,LJP5,72,hr,1334,3744,3970,0.9429,0.9139
50105-3,BT-20,10072-101-1,PF562271,1.11,uM,LJP6,72,hr,1334,3147,3970,0.7926,0.6876
50105-3,BT-20,10125-101-1,PHA-665752,1.11,uM,LJP5,72,hr,1334,3851,3970,0.9700,0.9548
50105-3,BT-20,10073-101-1,PHA-793887,1.11,uM,LJP6,72,hr,1334,1841,3970,0.4637,0.1922
50105-3,BT-20,10126-101-1,PI103,1.11,uM,LJP6,72,hr,1334,2003,3970,0.5044,0.2535
50105-3,BT-20,10049-101-1,PLX-4720,1.11,uM,LJP5,72,hr,1334,3897,3970,0.9816,0.9722
50105-3,BT-20,10075-101-1,QL-X-138,1.11,uM,LJP6,72,hr,1334,3123,3970,0.7866,0.6785
50105-3,BT-20,10077-101-1,QL-XII-47,1.11,uM,LJP6,72,hr,1334,2040,3970,0.5139,0.2678
50105-3,BT-20,10480-101-1,Radicicol,1.11,uM,LJP5,72,hr,1334,953,3970,0.2401,-0.1447
50105-3,BT-20,10480-101-1,Radicicol,1.11,uM,LJP6,72,hr,1334,974,3970,0.2455,-0.1366
50105-3,BT-20,10001-101-1,Seliciclib,1.11,uM,LJP5,72,hr,1334,3827,3970,0.9638,0.9454
50105-3,BT-20,10138-105-1,Ruxolitinib,1.11,uM,LJP5,72,hr,1334,3996,3970,1.0063,1.0095
50105-3,BT-20,10148-101-1,XL147,1.11,uM,LJP5,72,hr,1334,3794,3970,0.9556,0.9332
50105-3,BT-20,10032-101-1,Saracatinib,1.11,uM,LJP6,72,hr,1334,3485,3970,0.8778,0.8159
50105-3,BT-20,10056-101-1,Selumetinib,1.11,uM,LJP6,72,hr,1334,3880,3970,0.9771,0.9655
50105-3,BT-20,10052-101-1,Sirolimus,1.11,uM,LJP6,72,hr,1334,2459,3970,0.6193,0.4266
50105-3,BT-20,10008-101-1,Sorafenib,1.11,uM,LJP6,72,hr,1334,3576,3970,0.9007,0.8505
50105-3,BT-20,10119-101-1,SU11274,1.11,uM,LJP5,72,hr,1334,3767,3970,0.9487,0.9227
50105-3,BT-20,10141-101-1,Fedratinib,1.11,uM,LJP5,72,hr,1334,3561,3970,0.8969,0.8446
50105-3,BT-20,10171-101-1,TGX221,1.11,uM,LJP5,72,hr,1334,4075,3970,1.0263,1.0396
50105-3,BT-20,10079-101-1,Torin1,1.11,uM,LJP6,72,hr,1334,1269,3970,0.3197,-0.0247
50105-3,BT-20,10080-101-1,Torin2,1.11,uM,LJP5,72,hr,1334,801,3970,0.2019,-0.2022
50105-3,BT-20,10021-101-1,Tozasertib,1.11,uM,LJP5,72,hr,1334,1003,3970,0.2526,-0.1258
50105-3,BT-20,10142-101-1,Trametinib,1.11,uM,LJP5,72,hr,1334,3314,3970,0.8347,0.7509
50105-3,BT-20,10111-101-1,TWS119,1.11,uM,LJP5,72,hr,1334,3827,3970,0.9639,0.9457
50105-3,BT-20,10068-101-1,Vemurafenib,1.11,uM,LJP5,72,hr,1334,3950,3970,0.9948,0.9922
50105-3,BT-20,10481-101-1,Withaferin A,1.11,uM,LJP5,72,hr,1334,708,3970,0.1785,-0.2375
50105-3,BT-20,10481-101-1,Withaferin A,1.11,uM,LJP6,72,hr,1334,1493,3970,0.3761,0.0602
50105-3,BT-20,10064-101-1,WYE-125132,1.11,uM,LJP6,72,hr,1334,1732,3970,0.4362,0.1507
50105-3,BT-20,10084-101-1,WZ3105,1.11,uM,LJP5,72,hr,1334,594,3970,0.1497,-0.2808
50105-3,BT-20,10086-101-1,XMD11-50,1.11,uM,LJP6,72,hr,1334,3623,3970,0.9125,0.8682
50105-3,BT-20,10149-102-1,Y39983,1.11,uM,LJP6,72,hr,1334,3860,3970,0.9722,0.9581
50105-3,BT-20,10109-101-1,YM 201636,1.11,uM,LJP5,72,hr,1334,3248,3970,0.8181,0.7260
50105-3,BT-20,10053-101-1,ZSTK474,1.11,uM,LJP6,72,hr,1334,2264,3970,0.5703,0.3528
50105-3,BT-20,10133-101-1,Afatinib,3.33,uM,LJP6,72,hr,1334,3377,3970,0.8506,0.7750
