Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,Protein Stimulus HMS LINCS ID,Protein Stimulus Name,Other Stimulus HMS LINCS ID,Other Stimulus Name,Stimulus Concentration,Stimulus Conc Unit,ExpPlate,Measured Protein,Measured Protein MFI (a.u.),Bead Count
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201288,IL-17A,,,100,ng/mL,2,MIP-1B,68.0,61
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201288,IL-17A,,,100,ng/mL,2,MIP-1B,64.0,67
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,MIP-1B,62.0,78
60001-1,N2586,,,,,201288,IL-17A,,,100,ng/mL,2,MIP-1B,70.0,55
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201288,IL-17A,,,100,ng/mL,2,MIP-1B,66.0,50
60001-1,N2586,10126-102-5,PI103,0.1,uM,201288,IL-17A,,,100,ng/mL,2,MIP-1B,65.0,57
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201288,IL-17A,,,100,ng/mL,2,MIP-1B,70.0,75
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201288,IL-17A,,,100,ng/mL,2,MIP-1B,66.5,52
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201288,IL-17A,,,100,ng/mL,2,MIP-1B,72.0,69
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,2,MIP-1B,69.0,45
60006-1,RA2159,,,,,,,,,,,2,MIP-1B,64.0,74
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,,,,,,,2,MIP-1B,62.0,74
60006-1,RA2159,10126-102-5,PI103,0.1,uM,,,,,,,2,MIP-1B,65.5,66
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,,,,,,,2,MIP-1B,57.0,56
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,MIP-1B,61.0,71
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,2,MIP-1B,64.0,67
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,2,MIP-1B,63.0,45
60001-1,N2586,,,,,,,,,,,2,MIP-1B,68.0,67
60001-1,N2586,10227-101-2,EO1428,1.0,uM,,,,,,,2,MIP-1B,61.0,60
60001-1,N2586,10126-102-5,PI103,0.1,uM,,,,,,,2,MIP-1B,63.0,82
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,,,,,,,2,MIP-1B,61.0,59
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,MIP-1B,69.0,66
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,2,MIP-1B,64.0,52
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,2,MIP-1B,70.0,55
60006-1,RA2159,,,,,201289,EGF,,,100,ng/mL,2,MIP-1B,64.0,79
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201289,EGF,,,100,ng/mL,2,MIP-1B,62.0,74
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201289,EGF,,,100,ng/mL,2,MIP-1B,52.0,68
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201289,EGF,,,100,ng/mL,2,MIP-1B,62.0,77
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201289,EGF,,,100,ng/mL,2,MIP-1B,63.0,88
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201289,EGF,,,100,ng/mL,2,MIP-1B,64.0,85
60001-1,N2586,,,,,201289,EGF,,,100,ng/mL,2,MIP-1B,61.0,81
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201289,EGF,,,100,ng/mL,2,MIP-1B,69.0,78
60001-1,N2586,10126-102-5,PI103,0.1,uM,201289,EGF,,,100,ng/mL,2,MIP-1B,57.0,59
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201289,EGF,,,100,ng/mL,2,MIP-1B,62.0,65
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201289,EGF,,,100,ng/mL,2,MIP-1B,51.0,47
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201289,EGF,,,100,ng/mL,2,MIP-1B,42.0,67
60006-1,RA2159,,,,,201290,IGF-I,,,100,ug/mL,2,MIP-1B,59.5,100
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201290,IGF-I,,,100,ug/mL,2,MIP-1B,66.0,53
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201290,IGF-I,,,100,ug/mL,2,MIP-1B,61.0,97
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201290,IGF-I,,,100,ug/mL,2,MIP-1B,66.0,62
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201290,IGF-I,,,100,ug/mL,2,MIP-1B,64.0,67
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201290,IGF-I,,,100,ug/mL,2,MIP-1B,61.0,63
60006-1,RA2159,,,,,,,,,,,2,MIP-1B,61.0,87
60001-1,N2586,,,,,201290,IGF-I,,,100,ug/mL,2,MIP-1B,60.5,70
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201290,IGF-I,,,100,ug/mL,2,MIP-1B,64.5,74
60001-1,N2586,10126-102-5,PI103,0.1,uM,201290,IGF-I,,,100,ug/mL,2,MIP-1B,65.0,61
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201290,IGF-I,,,100,ug/mL,2,MIP-1B,60.5,54
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201290,IGF-I,,,100,ug/mL,2,MIP-1B,69.0,60
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201290,IGF-I,,,100,ug/mL,2,MIP-1B,66.5,74
60001-1,N2586,,,,,,,,,,,2,MIP-1B,44.0,65
60006-1,RA2159,,,,,201291,Adiponectin,,,5,ng/mL,2,MIP-1B,59.0,73
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201291,Adiponectin,,,5,ng/mL,2,MIP-1B,58.0,59
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201291,Adiponectin,,,5,ng/mL,2,MIP-1B,61.0,76
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201291,Adiponectin,,,5,ng/mL,2,MIP-1B,68.0,73
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201291,Adiponectin,,,5,ng/mL,2,MIP-1B,61.0,59
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201291,Adiponectin,,,5,ng/mL,2,MIP-1B,67.5,62
60001-1,N2586,,,,,201291,Adiponectin,,,5,ng/mL,2,MIP-1B,56.0,65
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201291,Adiponectin,,,5,ng/mL,2,MIP-1B,61.0,50
60001-1,N2586,10126-102-5,PI103,0.1,uM,201291,Adiponectin,,,5,ng/mL,2,MIP-1B,55.5,52
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201291,Adiponectin,,,5,ng/mL,2,MIP-1B,61.0,53
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201291,Adiponectin,,,5,ng/mL,2,MIP-1B,61.0,51
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201291,Adiponectin,,,5,ng/mL,2,MIP-1B,64.0,54
60006-1,RA2159,,,,,201292,Leptin,,,1,ng/mL,2,MIP-1B,60.0,82
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201292,Leptin,,,1,ng/mL,2,MIP-1B,60.0,63
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201292,Leptin,,,1,ng/mL,2,MIP-1B,61.0,74
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201292,Leptin,,,1,ng/mL,2,MIP-1B,63.0,56
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201292,Leptin,,,1,ng/mL,2,MIP-1B,60.0,79
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201292,Leptin,,,1,ng/mL,2,MIP-1B,63.0,74
60001-1,N2586,,,,,201292,Leptin,,,1,ng/mL,2,MIP-1B,58.5,90
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201292,Leptin,,,1,ng/mL,2,MIP-1B,57.0,63
60001-1,N2586,10126-102-5,PI103,0.1,uM,201292,Leptin,,,1,ng/mL,2,MIP-1B,59.0,68
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201292,Leptin,,,1,ng/mL,2,MIP-1B,56.0,45
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201292,Leptin,,,1,ng/mL,2,MIP-1B,60.0,34
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201292,Leptin,,,1,ng/mL,2,MIP-1B,61.0,80
60006-1,RA2159,,,,,,,,,,,2,MIP-1B,69.0,96
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,,,,,,,2,MIP-1B,64.0,65
60006-1,RA2159,10126-102-5,PI103,0.1,uM,,,,,,,2,MIP-1B,64.0,81
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,,,,,,,2,MIP-1B,63.5,92
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,MIP-1B,63.0,78
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,2,MIP-1B,61.5,54
60006-1,RA2159,,,,,,,,,,,2,MIP-1B,66.5,58
60001-1,N2586,,,,,,,,,,,2,MIP-1B,60.0,40
60001-1,N2586,10227-101-2,EO1428,1.0,uM,,,,,,,2,MIP-1B,55.0,51
60001-1,N2586,10126-102-5,PI103,0.1,uM,,,,,,,2,MIP-1B,65.5,62
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,,,,,,,2,MIP-1B,65.5,58
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,2,MIP-1B,63.0,64
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,2,MIP-1B,68.0,45
60001-1,N2586,,,,,,,,,,,2,MIP-1B,63.0,54
60006-1,RA2159,,,,,201293,Visfatin,,,1,ng/mL,2,MIP-1B,63.0,62
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,201293,Visfatin,,,1,ng/mL,2,MIP-1B,61.5,62
60006-1,RA2159,10126-102-5,PI103,0.1,uM,201293,Visfatin,,,1,ng/mL,2,MIP-1B,61.5,86
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,201293,Visfatin,,,1,ng/mL,2,MIP-1B,62.5,46
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,201293,Visfatin,,,1,ng/mL,2,MIP-1B,64.0,37
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,201293,Visfatin,,,1,ng/mL,2,MIP-1B,64.5,56
60001-1,N2586,,,,,201293,Visfatin,,,1,ng/mL,2,MIP-1B,57.0,59
60001-1,N2586,10227-101-2,EO1428,1.0,uM,201293,Visfatin,,,1,ng/mL,2,MIP-1B,66.0,57
60001-1,N2586,10126-102-5,PI103,0.1,uM,201293,Visfatin,,,1,ng/mL,2,MIP-1B,60.0,43
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,201293,Visfatin,,,1,ng/mL,2,MIP-1B,64.0,35
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,201293,Visfatin,,,1,ng/mL,2,MIP-1B,65.0,46
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,201293,Visfatin,,,1,ng/mL,2,MIP-1B,62.0,36
,,,,,,,,,,,,0,MIP-1B,62.0,49
60006-1,RA2159,,,,,,,90002-1,Poly(I:C),2,ug/mL,2,MIP-1B,94.0,60
60006-1,RA2159,10227-101-2,EO1428,1.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,MIP-1B,80.0,56
60006-1,RA2159,10126-102-5,PI103,0.1,uM,,,90002-1,Poly(I:C),2,ug/mL,2,MIP-1B,76.5,70
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,MIP-1B,111.0,71
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,MIP-1B,57.0,25
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,2,MIP-1B,188.5,48
60001-1,N2586,,,,,,,90002-1,Poly(I:C),2,ug/mL,2,MIP-1B,65.0,31
60001-1,N2586,10227-101-2,EO1428,1.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,MIP-1B,66.0,43
60001-1,N2586,10126-102-5,PI103,0.1,uM,,,90002-1,Poly(I:C),2,ug/mL,2,MIP-1B,73.0,46
60001-1,N2586,10035-109-4,Sigma A6730,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,MIP-1B,82.0,35
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,90002-1,Poly(I:C),2,ug/mL,2,MIP-1B,63.0,39
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,2,MIP-1B,73.0,58
,,,,,,,,,,,,0,MIP-1B,67.5,78
60006-1,RA2159,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,81.5,68
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,103.0,39
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,60.5,70
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,85.0,68
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,81.0,61
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,67.0,61
60001-1,N2586,,,,,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,99.0,74
60001-1,N2586,10048-101-5,PD184352,0.1,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,84.5,62
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,91.5,70
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,91.5,68
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,62.0,59
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,90002-1,Poly(I:C),2,ug/mL,3,MIP-1B,65.0,72
60006-1,RA2159,,,,,,,,,,,3,MIP-1B,55.0,77
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,,,,,,,3,MIP-1B,62.0,84
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,,,,,,,3,MIP-1B,60.0,57
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,,,,,,,3,MIP-1B,57.0,67
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,MIP-1B,63.5,82
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,3,MIP-1B,61.0,67
60006-1,RA2159,,,,,,,,,,,3,MIP-1B,63.0,69
60001-1,N2586,,,,,,,,,,,3,MIP-1B,54.0,56
60001-1,N2586,10048-101-5,PD184352,0.1,uM,,,,,,,3,MIP-1B,63.0,78
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,,,,,,,3,MIP-1B,63.0,51
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,,,,,,,3,MIP-1B,66.0,61
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,MIP-1B,63.0,81
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,3,MIP-1B,63.0,75
60001-1,N2586,,,,,,,,,,,3,MIP-1B,60.5,54
60006-1,RA2159,,,,,201293,Visfatin,,,1,ng/mL,3,MIP-1B,64.5,74
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,201293,Visfatin,,,1,ng/mL,3,MIP-1B,60.5,56
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,201293,Visfatin,,,1,ng/mL,3,MIP-1B,63.5,62
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,201293,Visfatin,,,1,ng/mL,3,MIP-1B,60.0,59
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201293,Visfatin,,,1,ng/mL,3,MIP-1B,60.0,91
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201293,Visfatin,,,1,ng/mL,3,MIP-1B,67.0,72
60001-1,N2586,,,,,201293,Visfatin,,,1,ng/mL,3,MIP-1B,61.0,57
60001-1,N2586,10048-101-5,PD184352,0.1,uM,201293,Visfatin,,,1,ng/mL,3,MIP-1B,59.0,49
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,201293,Visfatin,,,1,ng/mL,3,MIP-1B,60.0,89
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,201293,Visfatin,,,1,ng/mL,3,MIP-1B,67.0,49
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201293,Visfatin,,,1,ng/mL,3,MIP-1B,50.5,56
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201293,Visfatin,,,1,ng/mL,3,MIP-1B,63.0,62
60006-1,RA2159,,,,,201292,Leptin,,,1,ng/mL,3,MIP-1B,64.5,82
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,201292,Leptin,,,1,ng/mL,3,MIP-1B,60.0,81
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,201292,Leptin,,,1,ng/mL,3,MIP-1B,45.5,68
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,201292,Leptin,,,1,ng/mL,3,MIP-1B,60.0,77
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201292,Leptin,,,1,ng/mL,3,MIP-1B,58.0,81
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201292,Leptin,,,1,ng/mL,3,MIP-1B,60.0,83
60001-1,N2586,,,,,201292,Leptin,,,1,ng/mL,3,MIP-1B,61.5,90
60001-1,N2586,10048-101-5,PD184352,0.1,uM,201292,Leptin,,,1,ng/mL,3,MIP-1B,62.0,76
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,201292,Leptin,,,1,ng/mL,3,MIP-1B,59.0,77
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,201292,Leptin,,,1,ng/mL,3,MIP-1B,60.0,63
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201292,Leptin,,,1,ng/mL,3,MIP-1B,55.5,76
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201292,Leptin,,,1,ng/mL,3,MIP-1B,65.0,67
60006-1,RA2159,,,,,201291,Adiponectin,,,5,ng/mL,3,MIP-1B,60.0,77
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,201291,Adiponectin,,,5,ng/mL,3,MIP-1B,60.0,70
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,201291,Adiponectin,,,5,ng/mL,3,MIP-1B,61.0,69
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,201291,Adiponectin,,,5,ng/mL,3,MIP-1B,62.5,64
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201291,Adiponectin,,,5,ng/mL,3,MIP-1B,61.0,84
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201291,Adiponectin,,,5,ng/mL,3,MIP-1B,61.0,87
60001-1,N2586,,,,,201291,Adiponectin,,,5,ng/mL,3,MIP-1B,64.5,70
60001-1,N2586,10048-101-5,PD184352,0.1,uM,201291,Adiponectin,,,5,ng/mL,3,MIP-1B,57.5,82
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,201291,Adiponectin,,,5,ng/mL,3,MIP-1B,59.5,72
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,201291,Adiponectin,,,5,ng/mL,3,MIP-1B,60.0,72
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201291,Adiponectin,,,5,ng/mL,3,MIP-1B,61.0,57
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201291,Adiponectin,,,5,ng/mL,3,MIP-1B,61.5,70
60006-1,RA2159,,,,,201290,IGF-I,,,100,ug/mL,3,MIP-1B,58.0,72
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,201290,IGF-I,,,100,ug/mL,3,MIP-1B,59.5,70
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,201290,IGF-I,,,100,ug/mL,3,MIP-1B,59.0,76
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,201290,IGF-I,,,100,ug/mL,3,MIP-1B,58.5,68
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201290,IGF-I,,,100,ug/mL,3,MIP-1B,59.0,80
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201290,IGF-I,,,100,ug/mL,3,MIP-1B,61.0,64
60006-1,RA2159,,,,,,,,,,,3,MIP-1B,59.0,62
60001-1,N2586,,,,,201290,IGF-I,,,100,ug/mL,3,MIP-1B,58.0,81
60001-1,N2586,10048-101-5,PD184352,0.1,uM,201290,IGF-I,,,100,ug/mL,3,MIP-1B,60.0,49
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,201290,IGF-I,,,100,ug/mL,3,MIP-1B,58.0,68
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,201290,IGF-I,,,100,ug/mL,3,MIP-1B,65.0,83
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201290,IGF-I,,,100,ug/mL,3,MIP-1B,59.0,77
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201290,IGF-I,,,100,ug/mL,3,MIP-1B,59.0,73
60001-1,N2586,,,,,,,,,,,3,MIP-1B,69.5,68
60006-1,RA2159,,,,,201289,EGF,,,100,ng/mL,3,MIP-1B,59.0,67
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,201289,EGF,,,100,ng/mL,3,MIP-1B,57.5,58
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,201289,EGF,,,100,ng/mL,3,MIP-1B,64.0,67
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,201289,EGF,,,100,ng/mL,3,MIP-1B,59.5,46
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201289,EGF,,,100,ng/mL,3,MIP-1B,56.5,78
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201289,EGF,,,100,ng/mL,3,MIP-1B,61.0,55
60006-1,RA2159,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,3,MIP-1B,54.0,67
60001-1,N2586,,,,,201289,EGF,,,100,ng/mL,3,MIP-1B,65.0,72
60001-1,N2586,10048-101-5,PD184352,0.1,uM,201289,EGF,,,100,ng/mL,3,MIP-1B,54.5,86
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,201289,EGF,,,100,ng/mL,3,MIP-1B,61.5,62
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,201289,EGF,,,100,ng/mL,3,MIP-1B,59.0,73
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201289,EGF,,,100,ng/mL,3,MIP-1B,59.0,52
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201289,EGF,,,100,ng/mL,3,MIP-1B,43.0,67
60001-1,N2586,10477-101-1,JNK-IN-11,0.3,uM,,,,,,,3,MIP-1B,61.0,59
60006-1,RA2159,,,,,,,,,,,3,MIP-1B,58.0,69
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,,,,,,,3,MIP-1B,59.0,47
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,,,,,,,3,MIP-1B,55.0,73
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,,,,,,,3,MIP-1B,62.5,60
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,MIP-1B,63.0,84
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,,,,,,,3,MIP-1B,56.0,73
60006-1,RA2159,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,MIP-1B,58.5,68
60001-1,N2586,,,,,,,,,,,3,MIP-1B,56.5,86
60001-1,N2586,10048-101-5,PD184352,0.1,uM,,,,,,,3,MIP-1B,56.0,92
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,,,,,,,3,MIP-1B,57.0,81
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,,,,,,,3,MIP-1B,61.0,82
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,,,,,,,3,MIP-1B,54.0,63
60001-1,N2586,10228-102-3,IKK16,2.0,uM,,,,,,,3,MIP-1B,61.0,69
60001-1,N2586,10363-101-2,JNK-IN-8,3.0,uM,,,,,,,3,MIP-1B,61.0,63
60006-1,RA2159,,,,,201288,IL-17A,,,100,ng/mL,3,MIP-1B,64.0,53
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,201288,IL-17A,,,100,ng/mL,3,MIP-1B,71.5,66
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,201288,IL-17A,,,100,ng/mL,3,MIP-1B,71.0,77
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,201288,IL-17A,,,100,ng/mL,3,MIP-1B,66.0,70
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201288,IL-17A,,,100,ng/mL,3,MIP-1B,64.0,69
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201288,IL-17A,,,100,ng/mL,3,MIP-1B,67.0,64
60001-1,N2586,,,,,201288,IL-17A,,,100,ng/mL,3,MIP-1B,65.5,64
60001-1,N2586,10048-101-5,PD184352,0.1,uM,201288,IL-17A,,,100,ng/mL,3,MIP-1B,62.0,67
60001-1,N2586,10230-101-3,Lestaurtinib,0.3,uM,201288,IL-17A,,,100,ng/mL,3,MIP-1B,65.5,66
60001-1,N2586,10138-101-5,Ruxolitinib,0.3,uM,201288,IL-17A,,,100,ng/mL,3,MIP-1B,65.0,75
60001-1,N2586,10226-101-2,Tofacitinib,0.3,uM,201288,IL-17A,,,100,ng/mL,3,MIP-1B,64.0,61
60001-1,N2586,10228-102-3,IKK16,2.0,uM,201288,IL-17A,,,100,ng/mL,3,MIP-1B,58.0,61
60006-1,RA2159,,,,,201287,IL-6,,,100,ug/mL,3,MIP-1B,62.0,79
60006-1,RA2159,10048-101-5,PD184352,0.1,uM,201287,IL-6,,,100,ug/mL,3,MIP-1B,67.5,76
60006-1,RA2159,10230-101-3,Lestaurtinib,0.3,uM,201287,IL-6,,,100,ug/mL,3,MIP-1B,64.0,62
60006-1,RA2159,10138-101-5,Ruxolitinib,0.3,uM,201287,IL-6,,,100,ug/mL,3,MIP-1B,59.0,75
60006-1,RA2159,10226-101-2,Tofacitinib,0.3,uM,201287,IL-6,,,100,ug/mL,3,MIP-1B,60.0,72
60006-1,RA2159,10228-102-3,IKK16,2.0,uM,201287,IL-6,,,100,ug/mL,3,MIP-1B,70.5,70
60006-1,RA2159,10035-109-4,Sigma A6730,3.0,uM,,,,,,,3,MIP-1B,61.5,70
60001-1,N2586,,,,,201287,IL-6,,,100,ug/mL,3,MIP-1B,64.0,67
60001-1,N2586,10048-101-5,PD184352,0.1,uM,201287,IL-6,,,100,ug/mL,3,MIP-1B,60.0,69
