Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Replicate,Assay Well,Timepoint,Timepoint Unit,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Relative Cell Count,Relative Growth Rate After Treatment
50105-3,BT-20,10151-101-1,Nintedanib,0.04,uM,LJP6,2,H06,72,hr,1334,4102,3970,1.0330,1.0497
50105-3,BT-20,10151-101-1,Nintedanib,0.04,uM,LJP6,3,H06,72,hr,1334,3793,3970,0.9552,0.9325
50105-3,BT-20,10061-101-1,NU7441,0.04,uM,LJP5,1,C12,72,hr,1334,3926,3970,0.9887,0.9830
50105-3,BT-20,10061-101-1,NU7441,0.04,uM,LJP5,2,C12,72,hr,1334,4317,3970,1.0872,1.1313
50105-3,BT-20,10061-101-1,NU7441,0.04,uM,LJP5,3,C12,72,hr,1334,4474,3970,1.1267,1.1908
50105-3,BT-20,10232-101-1,Dactolisib,0.04,uM,LJP5,1,M18,72,hr,1334,2071,3970,0.5215,0.2793
50105-3,BT-20,10232-101-1,Dactolisib,0.04,uM,LJP5,2,M18,72,hr,1334,1997,3970,0.5029,0.2512
50105-3,BT-20,10232-101-1,Dactolisib,0.04,uM,LJP5,3,M18,72,hr,1334,1878,3970,0.4729,0.2061
50105-3,BT-20,10024-101-1,NVP-TAE684,0.04,uM,LJP6,1,K18,72,hr,1334,4300,3970,1.0829,1.1248
50105-3,BT-20,10024-101-1,NVP-TAE684,0.04,uM,LJP6,2,K18,72,hr,1334,3983,3970,1.0030,1.0046
50105-3,BT-20,10024-101-1,NVP-TAE684,0.04,uM,LJP6,3,K18,72,hr,1334,3954,3970,0.9957,0.9936
50105-3,BT-20,10071-101-1,Palbociclib,0.04,uM,LJP6,1,E18,72,hr,1334,2329,3970,0.5865,0.3772
50105-3,BT-20,10071-101-1,Palbociclib,0.04,uM,LJP6,2,E18,72,hr,1334,3382,3970,0.8517,0.7766
50105-3,BT-20,10071-101-1,Palbociclib,0.04,uM,LJP6,3,E18,72,hr,1334,3424,3970,0.8623,0.7925
50105-3,BT-20,10101-101-1,PD0325901,0.04,uM,LJP5,1,C06,72,hr,1334,3816,3970,0.9610,0.9412
50105-3,BT-20,10101-101-1,PD0325901,0.04,uM,LJP5,2,C06,72,hr,1334,3924,3970,0.9882,0.9822
50105-3,BT-20,10101-101-1,PD0325901,0.04,uM,LJP5,3,C06,72,hr,1334,3922,3970,0.9877,0.9815
50105-3,BT-20,10101-101-1,PD0325901,0.04,uM,LJP6,1,E06,72,hr,1334,3445,3970,0.8676,0.8005
50105-3,BT-20,10101-101-1,PD0325901,0.04,uM,LJP6,2,E06,72,hr,1334,4112,3970,1.0355,1.0535
50105-3,BT-20,10101-101-1,PD0325901,0.04,uM,LJP6,3,E06,72,hr,1334,3845,3970,0.9683,0.9522
50105-3,BT-20,10026-101-1,PD173074,0.04,uM,LJP6,1,I12,72,hr,1334,4425,3970,1.1144,1.1722
50105-3,BT-20,10026-101-1,PD173074,0.04,uM,LJP6,2,I12,72,hr,1334,4147,3970,1.0443,1.0668
50105-3,BT-20,10026-101-1,PD173074,0.04,uM,LJP6,3,I12,72,hr,1334,3849,3970,0.9693,0.9538
50105-3,BT-20,10048-101-1,PD184352,0.04,uM,LJP5,1,L12,72,hr,1334,4031,3970,1.0151,1.0228
50105-3,BT-20,10048-101-1,PD184352,0.04,uM,LJP5,2,L12,72,hr,1334,3910,3970,0.9847,0.9769
50105-3,BT-20,10048-101-1,PD184352,0.04,uM,LJP5,3,L12,72,hr,1334,4372,3970,1.1010,1.1521
50105-3,BT-20,10159-101-1,Pelitinib,0.04,uM,LJP5,1,I18,72,hr,1334,3821,3970,0.9623,0.9431
50105-3,BT-20,10159-101-1,Pelitinib,0.04,uM,LJP5,2,I18,72,hr,1334,4101,3970,1.0328,1.0493
50105-3,BT-20,10159-101-1,Pelitinib,0.04,uM,LJP5,3,I18,72,hr,1334,4066,3970,1.0239,1.0361
50105-3,BT-20,10116-101-1,PF431396,0.04,uM,LJP5,1,E12,72,hr,1334,3846,3970,0.9685,0.9526
50105-3,BT-20,10116-101-1,PF431396,0.04,uM,LJP5,2,E12,72,hr,1334,3796,3970,0.9560,0.9337
50105-3,BT-20,10116-101-1,PF431396,0.04,uM,LJP5,3,E12,72,hr,1334,3594,3970,0.9051,0.8570
50105-3,BT-20,10112-101-1,PF477736,0.04,uM,LJP5,1,J24,72,hr,1334,3463,3970,0.8721,0.8073
50105-3,BT-20,10112-101-1,PF477736,0.04,uM,LJP5,2,J24,72,hr,1334,3281,3970,0.8263,0.7383
50105-3,BT-20,10112-101-1,PF477736,0.04,uM,LJP5,3,J24,72,hr,1334,3809,3970,0.9592,0.9386
50105-3,BT-20,10072-101-1,PF562271,0.04,uM,LJP6,1,F18,72,hr,1334,3655,3970,0.9204,0.8802
50105-3,BT-20,10072-101-1,PF562271,0.04,uM,LJP6,2,F18,72,hr,1334,3705,3970,0.9330,0.8991
50105-3,BT-20,10072-101-1,PF562271,0.04,uM,LJP6,3,F18,72,hr,1334,3815,3970,0.9607,0.9409
50105-3,BT-20,10125-101-1,PHA-665752,0.04,uM,LJP5,1,F18,72,hr,1334,3813,3970,0.9602,0.9401
50105-3,BT-20,10125-101-1,PHA-665752,0.04,uM,LJP5,2,F18,72,hr,1334,4169,3970,1.0499,1.0751
50105-3,BT-20,10125-101-1,PHA-665752,0.04,uM,LJP5,3,F18,72,hr,1334,4276,3970,1.0768,1.1157
50105-3,BT-20,10073-101-1,PHA-793887,0.04,uM,LJP6,1,E24,72,hr,1334,2162,3970,0.5445,0.3138
50105-3,BT-20,10073-101-1,PHA-793887,0.04,uM,LJP6,2,E24,72,hr,1334,2444,3970,0.6155,0.4208
50105-3,BT-20,10073-101-1,PHA-793887,0.04,uM,LJP6,3,E24,72,hr,1334,2957,3970,0.7447,0.6154
50105-3,BT-20,10126-101-1,PI103,0.04,uM,LJP6,1,I18,72,hr,1334,3699,3970,0.9315,0.8969
50105-3,BT-20,10126-101-1,PI103,0.04,uM,LJP6,2,I18,72,hr,1334,3838,3970,0.9665,0.9496
50105-3,BT-20,10126-101-1,PI103,0.04,uM,LJP6,3,I18,72,hr,1334,4099,3970,1.0323,1.0486
50105-3,BT-20,10049-101-1,PLX-4720,0.04,uM,LJP5,1,K06,72,hr,1334,4016,3970,1.0114,1.0171
50105-3,BT-20,10049-101-1,PLX-4720,0.04,uM,LJP5,2,K06,72,hr,1334,4205,3970,1.0590,1.0888
50105-3,BT-20,10049-101-1,PLX-4720,0.04,uM,LJP5,3,K06,72,hr,1334,4206,3970,1.0592,1.0892
50105-3,BT-20,10075-101-1,QL-X-138,0.04,uM,LJP6,1,F24,72,hr,1334,2753,3970,0.6933,0.5380
50105-3,BT-20,10075-101-1,QL-X-138,0.04,uM,LJP6,2,F24,72,hr,1334,3676,3970,0.9257,0.8881
50105-3,BT-20,10075-101-1,QL-X-138,0.04,uM,LJP6,3,F24,72,hr,1334,3236,3970,0.8149,0.7212
50105-3,BT-20,10077-101-1,QL-XII-47,0.04,uM,LJP6,1,O24,72,hr,1334,3235,3970,0.8147,0.7209
50105-3,BT-20,10077-101-1,QL-XII-47,0.04,uM,LJP6,2,O24,72,hr,1334,3282,3970,0.8265,0.7387
50105-3,BT-20,10077-101-1,QL-XII-47,0.04,uM,LJP6,3,O24,72,hr,1334,3553,3970,0.8948,0.8415
50105-3,BT-20,10480-101-1,Radicicol,0.04,uM,LJP5,1,K12,72,hr,1334,3320,3970,0.8361,0.7531
50105-3,BT-20,10480-101-1,Radicicol,0.04,uM,LJP5,2,K12,72,hr,1334,3358,3970,0.8457,0.7675
50105-3,BT-20,10480-101-1,Radicicol,0.04,uM,LJP5,3,K12,72,hr,1334,3410,3970,0.8588,0.7872
50105-3,BT-20,10480-101-1,Radicicol,0.04,uM,LJP6,1,K12,72,hr,1334,3890,3970,0.9796,0.9693
50105-3,BT-20,10480-101-1,Radicicol,0.04,uM,LJP6,2,K12,72,hr,1334,3658,3970,0.9212,0.8813
50105-3,BT-20,10480-101-1,Radicicol,0.04,uM,LJP6,3,K12,72,hr,1334,3776,3970,0.9509,0.9261
50105-3,BT-20,10001-101-1,Seliciclib,0.04,uM,LJP5,1,J06,72,hr,1334,4134,3970,1.0411,1.0619
50105-3,BT-20,10001-101-1,Seliciclib,0.04,uM,LJP5,2,J06,72,hr,1334,4081,3970,1.0277,1.0418
50105-3,BT-20,10001-101-1,Seliciclib,0.04,uM,LJP5,3,J06,72,hr,1334,4067,3970,1.0242,1.0364
50105-3,BT-20,10138-105-1,Ruxolitinib,0.04,uM,LJP5,1,O18,72,hr,1334,4119,3970,1.0373,1.0562
50105-3,BT-20,10138-105-1,Ruxolitinib,0.04,uM,LJP5,2,O18,72,hr,1334,4311,3970,1.0856,1.1290
50105-3,BT-20,10138-105-1,Ruxolitinib,0.04,uM,LJP5,3,O18,72,hr,1334,4116,3970,1.0365,1.0550
50105-3,BT-20,10148-101-1,XL147,0.04,uM,LJP5,1,G12,72,hr,1334,4117,3970,1.0368,1.0554
50105-3,BT-20,10148-101-1,XL147,0.04,uM,LJP5,2,G12,72,hr,1334,4262,3970,1.0733,1.1104
50105-3,BT-20,10148-101-1,XL147,0.04,uM,LJP5,3,G12,72,hr,1334,4164,3970,1.0486,1.0732
50105-3,BT-20,10032-101-1,Saracatinib,0.04,uM,LJP6,1,D12,72,hr,1334,3778,3970,0.9514,0.9268
50105-3,BT-20,10032-101-1,Saracatinib,0.04,uM,LJP6,2,D12,72,hr,1334,3734,3970,0.9403,0.9101
50105-3,BT-20,10032-101-1,Saracatinib,0.04,uM,LJP6,3,D12,72,hr,1334,4071,3970,1.0252,1.0380
50105-3,BT-20,10056-101-1,Selumetinib,0.04,uM,LJP6,1,M12,72,hr,1334,4726,3970,1.1902,1.2864
50105-3,BT-20,10056-101-1,Selumetinib,0.04,uM,LJP6,2,M12,72,hr,1334,4350,3970,1.0955,1.1438
50105-3,BT-20,10056-101-1,Selumetinib,0.04,uM,LJP6,3,M12,72,hr,1334,4157,3970,1.0469,1.0706
50105-3,BT-20,10052-101-1,Sirolimus,0.04,uM,LJP6,1,L18,72,hr,1334,2420,3970,0.6094,0.4117
50105-3,BT-20,10052-101-1,Sirolimus,0.04,uM,LJP6,2,L18,72,hr,1334,2631,3970,0.6626,0.4917
50105-3,BT-20,10052-101-1,Sirolimus,0.04,uM,LJP6,3,L18,72,hr,1334,2515,3970,0.6334,0.4477
50105-3,BT-20,10008-101-1,Sorafenib,0.04,uM,LJP6,1,B12,72,hr,1334,3930,3970,0.9897,0.9845
50105-3,BT-20,10008-101-1,Sorafenib,0.04,uM,LJP6,2,B12,72,hr,1334,3786,3970,0.9534,0.9299
50105-3,BT-20,10008-101-1,Sorafenib,0.04,uM,LJP6,3,B12,72,hr,1334,3614,3970,0.9101,0.8646
50105-3,BT-20,10119-101-1,SU11274,0.04,uM,LJP5,1,J12,72,hr,1334,4195,3970,1.0564,1.0850
50105-3,BT-20,10119-101-1,SU11274,0.04,uM,LJP5,2,J12,72,hr,1334,4162,3970,1.0481,1.0725
50105-3,BT-20,10119-101-1,SU11274,0.04,uM,LJP5,3,J12,72,hr,1334,4468,3970,1.1252,1.1886
50105-3,BT-20,10141-101-1,Fedratinib,0.04,uM,LJP5,1,L06,72,hr,1334,4257,3970,1.0720,1.1085
50105-3,BT-20,10141-101-1,Fedratinib,0.04,uM,LJP5,2,L06,72,hr,1334,4218,3970,1.0622,1.0937
50105-3,BT-20,10141-101-1,Fedratinib,0.04,uM,LJP5,3,L06,72,hr,1334,3936,3970,0.9912,0.9868
50105-3,BT-20,10171-101-1,TGX221,0.04,uM,LJP5,1,H24,72,hr,1334,3277,3970,0.8253,0.7368
50105-3,BT-20,10171-101-1,TGX221,0.04,uM,LJP5,2,H24,72,hr,1334,3787,3970,0.9537,0.9302
50105-3,BT-20,10171-101-1,TGX221,0.04,uM,LJP5,3,H24,72,hr,1334,3720,3970,0.9368,0.9048
50105-3,BT-20,10079-101-1,Torin1,0.04,uM,LJP6,1,O18,72,hr,1334,2207,3970,0.5558,0.3309
50105-3,BT-20,10079-101-1,Torin1,0.04,uM,LJP6,2,O18,72,hr,1334,2161,3970,0.5442,0.3135
50105-3,BT-20,10079-101-1,Torin1,0.04,uM,LJP6,3,O18,72,hr,1334,2041,3970,0.5140,0.2679
50105-3,BT-20,10080-101-1,Torin2,0.04,uM,LJP5,1,I24,72,hr,1334,1284,3970,0.3234,-0.0192
50105-3,BT-20,10080-101-1,Torin2,0.04,uM,LJP5,2,I24,72,hr,1334,1321,3970,0.3327,-0.0052
50105-3,BT-20,10080-101-1,Torin2,0.04,uM,LJP5,3,I24,72,hr,1334,1246,3970,0.3138,-0.0336
50105-3,BT-20,10021-101-1,Tozasertib,0.04,uM,LJP5,1,B18,72,hr,1334,1673,3970,0.4213,0.1283
50105-3,BT-20,10021-101-1,Tozasertib,0.04,uM,LJP5,2,B18,72,hr,1334,1885,3970,0.4747,0.2088
50105-3,BT-20,10021-101-1,Tozasertib,0.04,uM,LJP5,3,B18,72,hr,1334,2277,3970,0.5734,0.3575
50105-3,BT-20,10142-101-1,Trametinib,0.04,uM,LJP5,1,P24,72,hr,1334,3109,3970,0.7829,0.6731
50105-3,BT-20,10142-101-1,Trametinib,0.04,uM,LJP5,2,P24,72,hr,1334,2925,3970,0.7366,0.6033
50105-3,BT-20,10142-101-1,Trametinib,0.04,uM,LJP5,3,P24,72,hr,1334,3431,3970,0.8640,0.7952
50105-3,BT-20,10111-101-1,TWS119,0.04,uM,LJP5,1,M06,72,hr,1334,4166,3970,1.0491,1.0740
50105-3,BT-20,10111-101-1,TWS119,0.04,uM,LJP5,2,M06,72,hr,1334,4238,3970,1.0673,1.1013
50105-3,BT-20,10111-101-1,TWS119,0.04,uM,LJP5,3,M06,72,hr,1334,4233,3970,1.0660,1.0994
50105-3,BT-20,10068-101-1,Vemurafenib,0.04,uM,LJP5,1,C18,72,hr,1334,3410,3970,0.8588,0.7872
50105-3,BT-20,10068-101-1,Vemurafenib,0.04,uM,LJP5,2,C18,72,hr,1334,3913,3970,0.9854,0.9780
50105-3,BT-20,10068-101-1,Vemurafenib,0.04,uM,LJP5,3,C18,72,hr,1334,4169,3970,1.0499,1.0751
50105-3,BT-20,10481-101-1,Withaferin A,0.04,uM,LJP5,1,G18,72,hr,1334,3828,3970,0.9640,0.9458
50105-3,BT-20,10481-101-1,Withaferin A,0.04,uM,LJP5,2,G18,72,hr,1334,4113,3970,1.0358,1.0539
50105-3,BT-20,10481-101-1,Withaferin A,0.04,uM,LJP5,3,G18,72,hr,1334,4201,3970,1.0579,1.0873
50105-3,BT-20,10481-101-1,Withaferin A,0.04,uM,LJP6,1,G18,72,hr,1334,3772,3970,0.9499,0.9246
50105-3,BT-20,10481-101-1,Withaferin A,0.04,uM,LJP6,2,G18,72,hr,1334,4075,3970,1.0262,1.0395
50105-3,BT-20,10481-101-1,Withaferin A,0.04,uM,LJP6,3,G18,72,hr,1334,3932,3970,0.9902,0.9852
50105-3,BT-20,10064-101-1,WYE-125132,0.04,uM,LJP6,1,L12,72,hr,1334,2968,3970,0.7474,0.6196
50105-3,BT-20,10064-101-1,WYE-125132,0.04,uM,LJP6,2,L12,72,hr,1334,3014,3970,0.7590,0.6370
50105-3,BT-20,10064-101-1,WYE-125132,0.04,uM,LJP6,3,L12,72,hr,1334,2809,3970,0.7074,0.5593
50105-3,BT-20,10084-101-1,WZ3105,0.04,uM,LJP5,1,D24,72,hr,1334,1267,3970,0.3191,-0.0257
50105-3,BT-20,10084-101-1,WZ3105,0.04,uM,LJP5,2,D24,72,hr,1334,1500,3970,0.3778,0.0627
50105-3,BT-20,10084-101-1,WZ3105,0.04,uM,LJP5,3,D24,72,hr,1334,1743,3970,0.4389,0.1549
50105-3,BT-20,10086-101-1,XMD11-50,0.04,uM,LJP6,1,P12,72,hr,1334,4142,3970,1.0431,1.0649
50105-3,BT-20,10086-101-1,XMD11-50,0.04,uM,LJP6,2,P12,72,hr,1334,3886,3970,0.9786,0.9678
50105-3,BT-20,10086-101-1,XMD11-50,0.04,uM,LJP6,3,P12,72,hr,1334,3702,3970,0.9323,0.8980
50105-3,BT-20,10149-102-1,Y39983,0.04,uM,LJP6,1,P06,72,hr,1334,4477,3970,1.1274,1.1920
50105-3,BT-20,10149-102-1,Y39983,0.04,uM,LJP6,2,P06,72,hr,1334,4005,3970,1.0086,1.0129
50105-3,BT-20,10149-102-1,Y39983,0.04,uM,LJP6,3,P06,72,hr,1334,3809,3970,0.9592,0.9386
50105-3,BT-20,10109-101-1,YM 201636,0.04,uM,LJP5,1,N12,72,hr,1334,4294,3970,1.0814,1.1226
50105-3,BT-20,10109-101-1,YM 201636,0.04,uM,LJP5,2,N12,72,hr,1334,3894,3970,0.9806,0.9708
50105-3,BT-20,10109-101-1,YM 201636,0.04,uM,LJP5,3,N12,72,hr,1334,4345,3970,1.0942,1.1419
50105-3,BT-20,10053-101-1,ZSTK474,0.04,uM,LJP6,1,M18,72,hr,1334,4328,3970,1.0899,1.1355
50105-3,BT-20,10053-101-1,ZSTK474,0.04,uM,LJP6,2,M18,72,hr,1334,3535,3970,0.8902,0.8347
50105-3,BT-20,10053-101-1,ZSTK474,0.04,uM,LJP6,3,M18,72,hr,1334,3672,3970,0.9247,0.8866
50105-3,BT-20,10133-101-1,Afatinib,0.12,uM,LJP6,1,G23,72,hr,1334,3258,3970,0.8205,0.7296
50105-3,BT-20,10133-101-1,Afatinib,0.12,uM,LJP6,2,G23,72,hr,1334,3136,3970,0.7897,0.6833
50105-3,BT-20,10133-101-1,Afatinib,0.12,uM,LJP6,3,G23,72,hr,1334,3349,3970,0.8434,0.7641
50105-3,BT-20,10035-101-1,Sigma A6730,0.12,uM,LJP5,1,B23,72,hr,1334,3194,3970,0.8044,0.7053
50105-3,BT-20,10035-101-1,Sigma A6730,0.12,uM,LJP5,2,B23,72,hr,1334,3543,3970,0.8922,0.8377
50105-3,BT-20,10035-101-1,Sigma A6730,0.12,uM,LJP5,3,B23,72,hr,1334,3710,3970,0.9343,0.9010
50105-3,BT-20,10011-101-1,Alvocidib,0.12,uM,LJP6,1,A17,72,hr,1334,1606,3970,0.4044,0.1029
50105-3,BT-20,10011-101-1,Alvocidib,0.12,uM,LJP6,2,A17,72,hr,1334,1608,3970,0.4049,0.1037
50105-3,BT-20,10011-101-1,Alvocidib,0.12,uM,LJP6,3,A17,72,hr,1334,1537,3970,0.3871,0.0767
50105-3,BT-20,10004-101-1,AT-7519,0.12,uM,LJP6,1,K05,72,hr,1334,3836,3970,0.9660,0.9488
50105-3,BT-20,10004-101-1,AT-7519,0.12,uM,LJP6,2,K05,72,hr,1334,4021,3970,1.0126,1.0190
50105-3,BT-20,10004-101-1,AT-7519,0.12,uM,LJP6,3,K05,72,hr,1334,3647,3970,0.9184,0.8771
50105-3,BT-20,10158-101-1,AZD 5438,0.12,uM,LJP6,1,J05,72,hr,1334,3469,3970,0.8736,0.8096
50105-3,BT-20,10158-101-1,AZD 5438,0.12,uM,LJP6,2,J05,72,hr,1334,3342,3970,0.8416,0.7614
50105-3,BT-20,10158-101-1,AZD 5438,0.12,uM,LJP6,3,J05,72,hr,1334,3158,3970,0.7953,0.6916
50105-3,BT-20,10059-101-1,AZD-6482,0.12,uM,LJP5,1,I05,72,hr,1334,3983,3970,1.0030,1.0046
50105-3,BT-20,10059-101-1,AZD-6482,0.12,uM,LJP5,2,I05,72,hr,1334,3992,3970,1.0053,1.0080
50105-3,BT-20,10059-101-1,AZD-6482,0.12,uM,LJP5,3,I05,72,hr,1334,3932,3970,0.9902,0.9852
50105-3,BT-20,10006-101-1,AZD7762,0.12,uM,LJP6,1,L05,72,hr,1334,3812,3970,0.9600,0.9397
50105-3,BT-20,10006-101-1,AZD7762,0.12,uM,LJP6,2,L05,72,hr,1334,3474,3970,0.8749,0.8115
50105-3,BT-20,10006-101-1,AZD7762,0.12,uM,LJP6,3,L05,72,hr,1334,3598,3970,0.9061,0.8585
50105-3,BT-20,10007-101-1,AZD8055,0.12,uM,LJP6,1,A11,72,hr,1334,1808,3970,0.4553,0.1796
50105-3,BT-20,10007-101-1,AZD8055,0.12,uM,LJP6,2,A11,72,hr,1334,2063,3970,0.5195,0.2763
50105-3,BT-20,10007-101-1,AZD8055,0.12,uM,LJP6,3,A11,72,hr,1334,1973,3970,0.4969,0.2421
50105-3,BT-20,10164-101-1,AZD8330,0.12,uM,LJP5,1,G23,72,hr,1334,3273,3970,0.8242,0.7353
50105-3,BT-20,10164-101-1,AZD8330,0.12,uM,LJP5,2,G23,72,hr,1334,3309,3970,0.8333,0.7489
50105-3,BT-20,10164-101-1,AZD8330,0.12,uM,LJP5,3,G23,72,hr,1334,3461,3970,0.8716,0.8066
50105-3,BT-20,10067-101-1,Barasertib,0.12,uM,LJP5,1,D11,72,hr,1334,2322,3970,0.5848,0.3745
50105-3,BT-20,10067-101-1,Barasertib,0.12,uM,LJP5,2,D11,72,hr,1334,2292,3970,0.5772,0.3631
50105-3,BT-20,10067-101-1,Barasertib,0.12,uM,LJP5,3,D11,72,hr,1334,3160,3970,0.7958,0.6924
50105-3,BT-20,10041-101-1,BI-2536,0.12,uM,LJP6,1,D17,72,hr,1334,572,3970,0.1441,-0.2893
50105-3,BT-20,10041-101-1,BI-2536,0.12,uM,LJP6,2,D17,72,hr,1334,562,3970,0.1415,-0.2931
50105-3,BT-20,10041-101-1,BI-2536,0.12,uM,LJP6,3,D17,72,hr,1334,590,3970,0.1486,-0.2825
50105-3,BT-20,10028-102-1,BMS345541,0.12,uM,LJP6,1,D05,72,hr,1334,3860,3970,0.9721,0.9579
50105-3,BT-20,10028-102-1,BMS345541,0.12,uM,LJP6,2,D05,72,hr,1334,3594,3970,0.9051,0.8570
50105-3,BT-20,10028-102-1,BMS345541,0.12,uM,LJP6,3,D05,72,hr,1334,3945,3970,0.9935,0.9902
50105-3,BT-20,10132-101-1,SNS-032,0.12,uM,LJP6,1,H17,72,hr,1334,1996,3970,0.5027,0.2509
50105-3,BT-20,10132-101-1,SNS-032,0.12,uM,LJP6,2,H17,72,hr,1334,2317,3970,0.5835,0.3726
50105-3,BT-20,10132-101-1,SNS-032,0.12,uM,LJP6,3,H17,72,hr,1334,2805,3970,0.7064,0.5577
50105-3,BT-20,10234-101-1,GDC-0980,0.12,uM,LJP5,1,K23,72,hr,1334,1634,3970,0.4115,0.1135
50105-3,BT-20,10234-101-1,GDC-0980,0.12,uM,LJP5,2,K23,72,hr,1334,1417,3970,0.3569,0.0312
50105-3,BT-20,10234-101-1,GDC-0980,0.12,uM,LJP5,3,K23,72,hr,1334,1610,3970,0.4055,0.1044
50105-3,BT-20,10122-101-1,NVP-AEW541,0.12,uM,LJP5,1,E17,72,hr,1334,4020,3970,1.0124,1.0186
50105-3,BT-20,10122-101-1,NVP-AEW541,0.12,uM,LJP5,2,E17,72,hr,1334,3852,3970,0.9701,0.9549
50105-3,BT-20,10122-101-1,NVP-AEW541,0.12,uM,LJP5,3,E17,72,hr,1334,4305,3970,1.0841,1.1267
50105-3,BT-20,10046-101-1,SB590885,0.12,uM,LJP5,1,L17,72,hr,1334,3990,3970,1.0048,1.0072
50105-3,BT-20,10046-101-1,SB590885,0.12,uM,LJP5,2,L17,72,hr,1334,4295,3970,1.0816,1.1229
50105-3,BT-20,10046-101-1,SB590885,0.12,uM,LJP5,3,L17,72,hr,1334,3912,3970,0.9852,0.9777
50105-3,BT-20,10190-101-1,PIK-93,0.12,uM,LJP5,1,K17,72,hr,1334,4072,3970,1.0255,1.0383
50105-3,BT-20,10190-101-1,PIK-93,0.12,uM,LJP5,2,K17,72,hr,1334,4311,3970,1.0856,1.1290
50105-3,BT-20,10190-101-1,PIK-93,0.12,uM,LJP5,3,K17,72,hr,1334,4023,3970,1.0131,1.0198
50105-3,BT-20,10031-101-1,KIN001-043,0.12,uM,LJP6,1,C11,72,hr,1334,3376,3970,0.8502,0.7743
50105-3,BT-20,10031-101-1,KIN001-043,0.12,uM,LJP6,2,C11,72,hr,1334,3906,3970,0.9837,0.9754
50105-3,BT-20,10031-101-1,KIN001-043,0.12,uM,LJP6,3,C11,72,hr,1334,3791,3970,0.9547,0.9318
50105-3,BT-20,10233-101-1,Alpelisib,0.12,uM,LJP5,1,N05,72,hr,1334,3918,3970,0.9867,0.9799
50105-3,BT-20,10233-101-1,Alpelisib,0.12,uM,LJP5,2,N05,72,hr,1334,4272,3970,1.0758,1.1142
50105-3,BT-20,10233-101-1,Alpelisib,0.12,uM,LJP5,3,N05,72,hr,1334,4111,3970,1.0353,1.0531
50105-3,BT-20,10161-101-1,Luminespib,0.12,uM,LJP5,1,H17,72,hr,1334,937,3970,0.2360,-0.1509
50105-3,BT-20,10161-101-1,Luminespib,0.12,uM,LJP5,2,H17,72,hr,1334,951,3970,0.2395,-0.1455
50105-3,BT-20,10161-101-1,Luminespib,0.12,uM,LJP5,3,H17,72,hr,1334,947,3970,0.2385,-0.1471
50105-3,BT-20,10045-101-1,A443654,0.12,uM,LJP6,1,I23,72,hr,1334,2966,3970,0.7469,0.6188
50105-3,BT-20,10045-101-1,A443654,0.12,uM,LJP6,2,I23,72,hr,1334,3156,3970,0.7948,0.6909
50105-3,BT-20,10045-101-1,A443654,0.12,uM,LJP6,3,I23,72,hr,1334,2860,3970,0.7202,0.5786
50105-3,BT-20,10063-102-1,OSI-027,0.12,uM,LJP6,1,E11,72,hr,1334,3148,3970,0.7928,0.6879
50105-3,BT-20,10063-102-1,OSI-027,0.12,uM,LJP6,2,E11,72,hr,1334,3835,3970,0.9658,0.9485
50105-3,BT-20,10063-102-1,OSI-027,0.12,uM,LJP6,3,E11,72,hr,1334,3996,3970,1.0063,1.0095
50105-3,BT-20,10087-101-1,XMD11-85h,0.12,uM,LJP6,1,P23,72,hr,1334,3995,3970,1.0061,1.0091
50105-3,BT-20,10087-101-1,XMD11-85h,0.12,uM,LJP6,2,P23,72,hr,1334,4470,3970,1.1257,1.1893
50105-3,BT-20,10087-101-1,XMD11-85h,0.12,uM,LJP6,3,P23,72,hr,1334,3804,3970,0.9580,0.9367
50105-3,BT-20,10017-101-1,HG-6-64-01,0.12,uM,LJP6,1,M05,72,hr,1334,3899,3970,0.9819,0.9727
50105-3,BT-20,10017-101-1,HG-6-64-01,0.12,uM,LJP6,2,M05,72,hr,1334,4270,3970,1.0753,1.1135
50105-3,BT-20,10017-101-1,HG-6-64-01,0.12,uM,LJP6,3,M05,72,hr,1334,4204,3970,1.0587,1.0884
50105-3,BT-20,10039-101-1,WH-4-025,0.12,uM,LJP5,1,O11,72,hr,1334,2953,3970,0.7437,0.6139
50105-3,BT-20,10039-101-1,WH-4-025,0.12,uM,LJP5,2,O11,72,hr,1334,3447,3970,0.8681,0.8013
50105-3,BT-20,10039-101-1,WH-4-025,0.12,uM,LJP5,3,O11,72,hr,1334,2995,3970,0.7542,0.6298
50105-3,BT-20,10082-101-1,WZ-4-145,0.12,uM,LJP6,1,J23,72,hr,1334,3727,3970,0.9386,0.9075
50105-3,BT-20,10082-101-1,WZ-4-145,0.12,uM,LJP6,2,J23,72,hr,1334,3894,3970,0.9806,0.9708
50105-3,BT-20,10082-101-1,WZ-4-145,0.12,uM,LJP6,3,J23,72,hr,1334,3640,3970,0.9167,0.8745
50105-3,BT-20,10091-101-1,XMD16-144,0.12,uM,LJP5,1,M11,72,hr,1334,2390,3970,0.6019,0.4003
50105-3,BT-20,10091-101-1,XMD16-144,0.12,uM,LJP5,2,M11,72,hr,1334,2469,3970,0.6218,0.4303
