Cell HMS LINCS ID,Cell Name,Small Molecule 1 HMS LINCS ID,Small Molecule 1 Name,Small Molecule 2 HMS LINCS ID,Small Molecule 2 Name,Small Molecule 3 HMS LINCS ID,Small Molecule 3 Name,Small Mol 1 Concentration,Small Mol 2 Concentration,Small Mol 3 Concentration,Small Mol Conc Unit,Time Point,Time Point Unit,Replicate,Total Number of Cells (Nuclei),Number of Apoptotic Cells,Relative Viability,Mean Relative Viability,Apoptosis Fraction,Mean Apoptosis Fraction
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,0.0000,uM,72,hr,3,2511,217,0.1352,0.1384,0.0864,0.0909
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,0.3160,uM,72,hr,1,2168,357,0.1068,0.1271,0.1647,0.1561
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,0.3160,uM,72,hr,2,2768,450,0.1367,0.1271,0.1626,0.1561
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,0.3160,uM,72,hr,3,2720,384,0.1377,0.1271,0.1412,0.1561
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,1.0000,uM,72,hr,1,2521,533,0.1172,0.0979,0.2114,0.2134
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,1.0000,uM,72,hr,2,2195,461,0.1022,0.0979,0.2100,0.2134
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,1.0000,uM,72,hr,3,1610,352,0.0742,0.0979,0.2186,0.2134
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,3.1600,uM,72,hr,1,1881,473,0.0830,0.0712,0.2515,0.2626
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,3.1600,uM,72,hr,2,1738,417,0.0779,0.0712,0.2399,0.2626
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.1000,0.0100,3.1600,uM,72,hr,3,1272,377,0.0528,0.0712,0.2964,0.2626
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,0.0000,uM,72,hr,1,2404,241,0.1275,0.1366,0.1002,0.1053
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,0.0000,uM,72,hr,2,2858,314,0.1500,0.1366,0.1099,0.1053
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,0.0000,uM,72,hr,3,2512,266,0.1324,0.1366,0.1059,0.1053
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,0.3160,uM,72,hr,1,2013,415,0.0942,0.1084,0.2062,0.1812
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,0.3160,uM,72,hr,2,2483,419,0.1217,0.1084,0.1687,0.1812
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,0.3160,uM,72,hr,3,2230,376,0.1093,0.1084,0.1686,0.1812
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,1.0000,uM,72,hr,1,2421,436,0.1170,0.0923,0.1801,0.2099
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,1.0000,uM,72,hr,2,2038,441,0.0942,0.0923,0.2164,0.2099
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,1.0000,uM,72,hr,3,1454,339,0.0657,0.0923,0.2331,0.2099
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,3.1600,uM,72,hr,1,1727,485,0.0732,0.0636,0.2808,0.2746
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,3.1600,uM,72,hr,2,1570,391,0.0695,0.0636,0.2490,0.2746
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,0.3160,0.0316,3.1600,uM,72,hr,3,1153,339,0.0480,0.0636,0.2940,0.2746
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,0.0000,uM,72,hr,1,2374,276,0.1237,0.1372,0.1163,0.1215
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,0.0000,uM,72,hr,2,2742,331,0.1421,0.1372,0.1207,0.1215
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,0.0000,uM,72,hr,3,2833,361,0.1457,0.1372,0.1274,0.1215
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,0.3160,uM,72,hr,1,2192,429,0.1039,0.1044,0.1957,0.1927
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,0.3160,uM,72,hr,2,2247,446,0.1062,0.1044,0.1985,0.1927
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,0.3160,uM,72,hr,3,2142,394,0.1031,0.1044,0.1839,0.1927
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,1.0000,uM,72,hr,1,2169,439,0.1020,0.0870,0.2024,0.2092
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,1.0000,uM,72,hr,2,1985,397,0.0936,0.0870,0.2000,0.2092
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,1.0000,uM,72,hr,3,1429,322,0.0653,0.0870,0.2253,0.2092
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,3.1600,uM,72,hr,1,1524,384,0.0672,0.0619,0.2520,0.2394
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,3.1600,uM,72,hr,2,1537,373,0.0686,0.0619,0.2427,0.2394
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,1.0000,0.1000,3.1600,uM,72,hr,3,1091,244,0.0499,0.0619,0.2236,0.2394
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,0.0000,uM,72,hr,1,2446,282,0.1276,0.1430,0.1153,0.1247
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,0.0000,uM,72,hr,2,2880,366,0.1482,0.1430,0.1271,0.1247
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,0.0000,uM,72,hr,3,2994,394,0.1533,0.1430,0.1316,0.1247
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,0.3160,uM,72,hr,1,1697,297,0.0825,0.0824,0.1750,0.1898
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,0.3160,uM,72,hr,2,1814,350,0.0863,0.0824,0.1929,0.1898
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,0.3160,uM,72,hr,3,1664,335,0.0784,0.0824,0.2013,0.1898
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,1.0000,uM,72,hr,1,2428,501,0.1136,0.0868,0.2063,0.2141
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,1.0000,uM,72,hr,2,1748,362,0.0817,0.0868,0.2071,0.2141
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,1.0000,uM,72,hr,3,1434,328,0.0652,0.0868,0.2287,0.2141
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,3.1600,uM,72,hr,1,1258,377,0.0519,0.0531,0.2997,0.2566
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,3.1600,uM,72,hr,2,1219,267,0.0561,0.0531,0.2190,0.2566
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10363-101-1,JNK-IN-8,3.1600,0.3160,3.1600,uM,72,hr,3,1163,292,0.0514,0.0531,0.2511,0.2566
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,0.0000,uM,72,hr,1,21287,1027,1.0181,1.0000,0.0482,0.0502
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,0.0000,uM,72,hr,2,21851,1210,1.0372,1.0000,0.0554,0.0502
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,0.0000,uM,72,hr,3,19729,929,0.9447,1.0000,0.0471,0.0502
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,0.3160,uM,72,hr,1,17620,818,0.8443,0.9140,0.0464,0.0504
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,0.3160,uM,72,hr,2,19593,1032,0.9327,0.9140,0.0527,0.0504
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,0.3160,uM,72,hr,3,20259,1054,0.9651,0.9140,0.0520,0.0504
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,1.0000,uM,72,hr,1,11357,569,0.5421,0.5122,0.0501,0.0480
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,1.0000,uM,72,hr,2,10238,479,0.4904,0.5122,0.0468,0.0480
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,1.0000,uM,72,hr,3,10528,496,0.5041,0.5122,0.0471,0.0480
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,3.1600,uM,72,hr,1,1890,257,0.0821,0.0722,0.1360,0.1341
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,3.1600,uM,72,hr,2,1660,229,0.0719,0.0722,0.1380,0.1341
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.0000,0.0000,3.1600,uM,72,hr,3,1427,183,0.0625,0.0722,0.1282,0.1341
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,0.0000,uM,72,hr,1,2696,260,0.1224,0.1221,0.0964,0.0950
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,0.0000,uM,72,hr,2,2927,288,0.1326,0.1221,0.0984,0.0950
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,0.0000,uM,72,hr,3,2432,219,0.1112,0.1221,0.0900,0.0950
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,0.3160,uM,72,hr,1,2020,242,0.0893,0.0967,0.1198,0.1109
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,0.3160,uM,72,hr,2,2334,231,0.1057,0.0967,0.0990,0.1109
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,0.3160,uM,72,hr,3,2133,243,0.0950,0.0967,0.1139,0.1109
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,1.0000,uM,72,hr,1,1720,272,0.0728,0.0724,0.1581,0.1413
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,1.0000,uM,72,hr,2,1706,233,0.0740,0.0724,0.1366,0.1413
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,1.0000,uM,72,hr,3,1610,208,0.0705,0.0724,0.1292,0.1413
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,3.1600,uM,72,hr,1,1108,292,0.0410,0.0372,0.2635,0.2503
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,3.1600,uM,72,hr,2,966,247,0.0361,0.0372,0.2557,0.2503
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.1000,0.0100,3.1600,uM,72,hr,3,889,206,0.0343,0.0372,0.2317,0.2503
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.3160,0.0316,0.0000,uM,72,hr,1,2750,291,0.1236,0.1234,0.1058,0.1122
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.3160,0.0316,0.0000,uM,72,hr,2,2908,299,0.1311,0.1234,0.1028,0.1122
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.3160,0.0316,0.0000,uM,72,hr,3,2640,338,0.1157,0.1234,0.1280,0.1122
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.3160,0.0316,0.3160,uM,72,hr,1,1889,275,0.0811,0.0834,0.1456,0.1352
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.3160,0.0316,0.3160,uM,72,hr,2,2102,244,0.0934,0.0834,0.1161,0.1352
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.3160,0.0316,0.3160,uM,72,hr,3,1764,254,0.0759,0.0834,0.1440,0.1352
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.3160,0.0316,1.0000,uM,72,hr,1,1732,274,0.0733,0.0716,0.1582,0.1536
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.3160,0.0316,1.0000,uM,72,hr,2,1701,270,0.0719,0.0716,0.1587,0.1536
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.3160,0.0316,1.0000,uM,72,hr,3,1620,233,0.0697,0.0716,0.1438,0.1536
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.3160,0.0316,3.1600,uM,72,hr,1,937,246,0.0347,0.0329,0.2625,0.2741
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.3160,0.0316,3.1600,uM,72,hr,2,897,253,0.0324,0.0329,0.2821,0.2741
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,0.3160,0.0316,3.1600,uM,72,hr,3,871,242,0.0316,0.0329,0.2778,0.2741
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,1.0000,0.1000,0.0000,uM,72,hr,1,2863,309,0.1283,0.1268,0.1079,0.1143
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,1.0000,0.1000,0.0000,uM,72,hr,2,2845,341,0.1258,0.1268,0.1199,0.1143
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,1.0000,0.1000,0.0000,uM,72,hr,3,2842,327,0.1264,0.1268,0.1151,0.1143
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,1.0000,0.1000,0.3160,uM,72,hr,1,2061,256,0.0907,0.0972,0.1242,0.1264
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,1.0000,0.1000,0.3160,uM,72,hr,2,2342,297,0.1028,0.0972,0.1268,0.1264
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,1.0000,0.1000,0.3160,uM,72,hr,3,2241,287,0.0982,0.0972,0.1281,0.1264
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,1.0000,0.1000,1.0000,uM,72,hr,1,1969,305,0.0836,0.0767,0.1549,0.1498
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,1.0000,0.1000,1.0000,uM,72,hr,2,1791,278,0.0760,0.0767,0.1552,0.1498
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,1.0000,0.1000,1.0000,uM,72,hr,3,1629,227,0.0705,0.0767,0.1393,0.1498
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,1.0000,0.1000,3.1600,uM,72,hr,1,994,279,0.0359,0.0344,0.2807,0.2734
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,1.0000,0.1000,3.1600,uM,72,hr,2,983,257,0.0365,0.0344,0.2614,0.2734
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,1.0000,0.1000,3.1600,uM,72,hr,3,849,236,0.0308,0.0344,0.2780,0.2734
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,3.1600,0.3160,0.0000,uM,72,hr,1,2793,297,0.1254,0.1292,0.1063,0.1109
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,3.1600,0.3160,0.0000,uM,72,hr,2,2857,325,0.1272,0.1292,0.1138,0.1109
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,3.1600,0.3160,0.0000,uM,72,hr,3,3028,341,0.1350,0.1292,0.1126,0.1109
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,3.1600,0.3160,0.3160,uM,72,hr,1,2412,298,0.1062,0.1004,0.1235,0.1324
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,3.1600,0.3160,0.3160,uM,72,hr,2,2243,306,0.0973,0.1004,0.1364,0.1324
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,3.1600,0.3160,0.3160,uM,72,hr,3,2254,309,0.0977,0.1004,0.1371,0.1324
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,3.1600,0.3160,1.0000,uM,72,hr,1,2244,392,0.0931,0.0785,0.1747,0.1769
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,3.1600,0.3160,1.0000,uM,72,hr,2,1867,342,0.0766,0.0785,0.1832,0.1769
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,3.1600,0.3160,1.0000,uM,72,hr,3,1586,274,0.0659,0.0785,0.1728,0.1769
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,3.1600,0.3160,3.1600,uM,72,hr,1,963,266,0.0350,0.0308,0.2762,0.3011
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,3.1600,0.3160,3.1600,uM,72,hr,2,898,274,0.0314,0.0308,0.3051,0.3011
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10072-101-2,PF562271,3.1600,0.3160,3.1600,uM,72,hr,3,764,246,0.0260,0.0308,0.3220,0.3011
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.0000,0.0000,0.0000,uM,72,hr,1,18392,833,1.0430,1.0000,0.0453,0.0438
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.0000,0.0000,0.0000,uM,72,hr,2,18289,776,1.0403,1.0000,0.0424,0.0438
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.0000,0.0000,0.0000,uM,72,hr,3,16139,705,0.9168,1.0000,0.0437,0.0438
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.0000,0.0000,0.3160,uM,72,hr,1,13521,729,0.7598,0.8466,0.0539,0.0510
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.0000,0.0000,0.3160,uM,72,hr,2,15518,786,0.8751,0.8466,0.0507,0.0510
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.0000,0.0000,0.3160,uM,72,hr,3,16012,776,0.9050,0.8466,0.0485,0.0510
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.0000,0.0000,1.0000,uM,72,hr,1,9338,344,0.5342,0.4663,0.0368,0.0378
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.0000,0.0000,1.0000,uM,72,hr,2,7768,292,0.4441,0.4663,0.0376,0.0378
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.0000,0.0000,1.0000,uM,72,hr,3,7367,288,0.4205,0.4663,0.0391,0.0378
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.0000,0.0000,3.1600,uM,72,hr,1,8961,339,0.5121,0.3895,0.0378,0.0403
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.0000,0.0000,3.1600,uM,72,hr,2,6743,305,0.3824,0.3895,0.0452,0.0403
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.0000,0.0000,3.1600,uM,72,hr,3,4796,182,0.2741,0.3895,0.0379,0.0403
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.1000,0.0100,0.0000,uM,72,hr,1,2318,206,0.1255,0.1286,0.0889,0.0918
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.1000,0.0100,0.0000,uM,72,hr,2,2374,218,0.1281,0.1286,0.0918,0.0918
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.1000,0.0100,0.0000,uM,72,hr,3,2461,233,0.1323,0.1286,0.0947,0.0918
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.1000,0.0100,0.3160,uM,72,hr,1,1677,174,0.0893,0.0914,0.1038,0.1080
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.1000,0.0100,0.3160,uM,72,hr,2,1828,184,0.0977,0.0914,0.1007,0.1080
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.1000,0.0100,0.3160,uM,72,hr,3,1666,199,0.0871,0.0914,0.1194,0.1080
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.1000,0.0100,1.0000,uM,72,hr,1,1282,177,0.0656,0.0610,0.1381,0.1316
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.1000,0.0100,1.0000,uM,72,hr,2,1231,158,0.0637,0.0610,0.1284,0.1316
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.1000,0.0100,1.0000,uM,72,hr,3,1037,133,0.0537,0.0610,0.1283,0.1316
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.1000,0.0100,3.1600,uM,72,hr,1,1074,145,0.0552,0.0473,0.1350,0.1511
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.1000,0.0100,3.1600,uM,72,hr,2,927,141,0.0467,0.0473,0.1521,0.1511
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.1000,0.0100,3.1600,uM,72,hr,3,806,134,0.0399,0.0473,0.1663,0.1511
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.3160,0.0316,0.0000,uM,72,hr,1,2074,218,0.1102,0.1222,0.1051,0.1075
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.3160,0.0316,0.0000,uM,72,hr,2,2549,285,0.1345,0.1222,0.1118,0.1075
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.3160,0.0316,0.0000,uM,72,hr,3,2295,242,0.1219,0.1222,0.1054,0.1075
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.3160,0.0316,0.3160,uM,72,hr,1,1508,137,0.0814,0.0866,0.0908,0.1048
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.3160,0.0316,0.3160,uM,72,hr,2,1534,179,0.0805,0.0866,0.1167,0.1048
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,10032-101-1,Saracatinib,0.3160,0.0316,0.3160,uM,72,hr,3,1846,197,0.0979,0.0866,0.1067,0.1048
