Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Replicate,Assay Well,Timepoint,Timepoint Unit,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Relative Cell Count,Relative Growth Rate After Treatment
50105-3,BT-20,10151-101-1,Nintedanib,0.04,uM,LJP6,2,H06,72,hr,1657,5867,5505,1.0656,1.0939
50105-3,BT-20,10151-101-1,Nintedanib,0.04,uM,LJP6,3,H06,72,hr,1657,5725,5505,1.0398,1.0570
50105-3,BT-20,10061-101-1,NU7441,0.04,uM,LJP5,1,C12,72,hr,1657,5458,5505,0.9913,0.9876
50105-3,BT-20,10061-101-1,NU7441,0.04,uM,LJP5,2,C12,72,hr,1657,5850,5505,1.0625,1.0895
50105-3,BT-20,10061-101-1,NU7441,0.04,uM,LJP5,3,C12,72,hr,1657,5901,5505,1.0718,1.1027
50105-3,BT-20,10232-101-1,Dactolisib,0.04,uM,LJP5,1,M18,72,hr,1657,2770,5505,0.5031,0.2891
50105-3,BT-20,10232-101-1,Dactolisib,0.04,uM,LJP5,2,M18,72,hr,1657,2836,5505,0.5151,0.3062
50105-3,BT-20,10232-101-1,Dactolisib,0.04,uM,LJP5,3,M18,72,hr,1657,2680,5505,0.4868,0.2657
50105-3,BT-20,10024-101-1,NVP-TAE684,0.04,uM,LJP6,1,K18,72,hr,1657,5559,5505,1.0097,1.0139
50105-3,BT-20,10024-101-1,NVP-TAE684,0.04,uM,LJP6,2,K18,72,hr,1657,5311,5505,0.9646,0.9494
50105-3,BT-20,10024-101-1,NVP-TAE684,0.04,uM,LJP6,3,K18,72,hr,1657,5619,5505,1.0206,1.0295
50105-3,BT-20,10071-101-1,Palbociclib,0.04,uM,LJP6,1,E18,72,hr,1657,3779,5505,0.6864,0.5513
50105-3,BT-20,10071-101-1,Palbociclib,0.04,uM,LJP6,2,E18,72,hr,1657,4029,5505,0.7318,0.6162
50105-3,BT-20,10071-101-1,Palbociclib,0.04,uM,LJP6,3,E18,72,hr,1657,4365,5505,0.7928,0.7036
50105-3,BT-20,10101-101-1,PD0325901,0.04,uM,LJP5,1,C06,72,hr,1657,5503,5505,0.9995,0.9993
50105-3,BT-20,10101-101-1,PD0325901,0.04,uM,LJP5,2,C06,72,hr,1657,5777,5505,1.0493,1.0705
50105-3,BT-20,10101-101-1,PD0325901,0.04,uM,LJP5,3,C06,72,hr,1657,5492,5505,0.9975,0.9965
50105-3,BT-20,10101-101-1,PD0325901,0.04,uM,LJP6,1,E06,72,hr,1657,4566,5505,0.8293,0.7558
50105-3,BT-20,10101-101-1,PD0325901,0.04,uM,LJP6,2,E06,72,hr,1657,5169,5505,0.9389,0.9125
50105-3,BT-20,10101-101-1,PD0325901,0.04,uM,LJP6,3,E06,72,hr,1657,5145,5505,0.9345,0.9063
50105-3,BT-20,10026-101-1,PD173074,0.04,uM,LJP6,1,I12,72,hr,1657,6188,5505,1.1239,1.1773
50105-3,BT-20,10026-101-1,PD173074,0.04,uM,LJP6,2,I12,72,hr,1657,6147,5505,1.1165,1.1667
50105-3,BT-20,10026-101-1,PD173074,0.04,uM,LJP6,3,I12,72,hr,1657,5794,5505,1.0524,1.0749
50105-3,BT-20,10048-101-1,PD184352,0.04,uM,LJP5,1,L12,72,hr,1657,5872,5505,1.0665,1.0952
50105-3,BT-20,10048-101-1,PD184352,0.04,uM,LJP5,2,L12,72,hr,1657,5731,5505,1.0409,1.0586
50105-3,BT-20,10048-101-1,PD184352,0.04,uM,LJP5,3,L12,72,hr,1657,5695,5505,1.0344,1.0492
50105-3,BT-20,10159-101-1,Pelitinib,0.04,uM,LJP5,1,I18,72,hr,1657,5799,5505,1.0533,1.0762
50105-3,BT-20,10159-101-1,Pelitinib,0.04,uM,LJP5,2,I18,72,hr,1657,5662,5505,1.0284,1.0406
50105-3,BT-20,10159-101-1,Pelitinib,0.04,uM,LJP5,3,I18,72,hr,1657,5565,5505,1.0108,1.0154
50105-3,BT-20,10116-101-1,PF431396,0.04,uM,LJP5,1,E12,72,hr,1657,3803,5505,0.6907,0.5575
50105-3,BT-20,10116-101-1,PF431396,0.04,uM,LJP5,2,E12,72,hr,1657,5541,5505,1.0064,1.0092
50105-3,BT-20,10116-101-1,PF431396,0.04,uM,LJP5,3,E12,72,hr,1657,5432,5505,0.9866,0.9809
50105-3,BT-20,10112-101-1,PF477736,0.04,uM,LJP5,1,J24,72,hr,1657,5037,5505,0.9149,0.8782
50105-3,BT-20,10112-101-1,PF477736,0.04,uM,LJP5,2,J24,72,hr,1657,5066,5505,0.9201,0.8857
50105-3,BT-20,10112-101-1,PF477736,0.04,uM,LJP5,3,J24,72,hr,1657,5325,5505,0.9672,0.9531
50105-3,BT-20,10072-101-1,PF562271,0.04,uM,LJP6,1,F18,72,hr,1657,4646,5505,0.8439,0.7766
50105-3,BT-20,10072-101-1,PF562271,0.04,uM,LJP6,2,F18,72,hr,1657,4932,5505,0.8958,0.8509
50105-3,BT-20,10072-101-1,PF562271,0.04,uM,LJP6,3,F18,72,hr,1657,5478,5505,0.9950,0.9928
50105-3,BT-20,10125-101-1,PHA-665752,0.04,uM,LJP5,1,F18,72,hr,1657,5584,5505,1.0142,1.0204
50105-3,BT-20,10125-101-1,PHA-665752,0.04,uM,LJP5,2,F18,72,hr,1657,5450,5505,0.9899,0.9855
50105-3,BT-20,10125-101-1,PHA-665752,0.04,uM,LJP5,3,F18,72,hr,1657,5868,5505,1.0658,1.0942
50105-3,BT-20,10073-101-1,PHA-793887,0.04,uM,LJP6,1,E24,72,hr,1657,2958,5505,0.5373,0.3379
50105-3,BT-20,10073-101-1,PHA-793887,0.04,uM,LJP6,2,E24,72,hr,1657,3241,5505,0.5887,0.4115
50105-3,BT-20,10073-101-1,PHA-793887,0.04,uM,LJP6,3,E24,72,hr,1657,3106,5505,0.5642,0.3764
50105-3,BT-20,10126-101-1,PI103,0.04,uM,LJP6,1,I18,72,hr,1657,5231,5505,0.9501,0.9286
50105-3,BT-20,10126-101-1,PI103,0.04,uM,LJP6,2,I18,72,hr,1657,5428,5505,0.9859,0.9798
50105-3,BT-20,10126-101-1,PI103,0.04,uM,LJP6,3,I18,72,hr,1657,5616,5505,1.0200,1.0287
50105-3,BT-20,10049-101-1,PLX-4720,0.04,uM,LJP5,1,K06,72,hr,1657,5738,5505,1.0422,1.0604
50105-3,BT-20,10049-101-1,PLX-4720,0.04,uM,LJP5,2,K06,72,hr,1657,5796,5505,1.0527,1.0755
50105-3,BT-20,10049-101-1,PLX-4720,0.04,uM,LJP5,3,K06,72,hr,1657,5701,5505,1.0355,1.0508
50105-3,BT-20,10075-101-1,QL-X-138,0.04,uM,LJP6,1,F24,72,hr,1657,3500,5505,0.6357,0.4788
50105-3,BT-20,10075-101-1,QL-X-138,0.04,uM,LJP6,2,F24,72,hr,1657,4048,5505,0.7352,0.6212
50105-3,BT-20,10075-101-1,QL-X-138,0.04,uM,LJP6,3,F24,72,hr,1657,4337,5505,0.7877,0.6963
50105-3,BT-20,10077-101-1,QL-XII-47,0.04,uM,LJP6,1,O24,72,hr,1657,4636,5505,0.8420,0.7740
50105-3,BT-20,10077-101-1,QL-XII-47,0.04,uM,LJP6,2,O24,72,hr,1657,4935,5505,0.8964,0.8517
50105-3,BT-20,10077-101-1,QL-XII-47,0.04,uM,LJP6,3,O24,72,hr,1657,4678,5505,0.8497,0.7849
50105-3,BT-20,10480-101-1,Radicicol,0.04,uM,LJP5,1,K12,72,hr,1657,4853,5505,0.8815,0.8304
50105-3,BT-20,10480-101-1,Radicicol,0.04,uM,LJP5,2,K12,72,hr,1657,5305,5505,0.9636,0.9479
50105-3,BT-20,10480-101-1,Radicicol,0.04,uM,LJP5,3,K12,72,hr,1657,4989,5505,0.9062,0.8657
50105-3,BT-20,10480-101-1,Radicicol,0.04,uM,LJP6,1,K12,72,hr,1657,5011,5505,0.9102,0.8715
50105-3,BT-20,10480-101-1,Radicicol,0.04,uM,LJP6,2,K12,72,hr,1657,4808,5505,0.8733,0.8187
50105-3,BT-20,10480-101-1,Radicicol,0.04,uM,LJP6,3,K12,72,hr,1657,4637,5505,0.8422,0.7743
50105-3,BT-20,10001-101-1,Seliciclib,0.04,uM,LJP5,1,J06,72,hr,1657,5649,5505,1.0260,1.0372
50105-3,BT-20,10001-101-1,Seliciclib,0.04,uM,LJP5,2,J06,72,hr,1657,5742,5505,1.0429,1.0614
50105-3,BT-20,10001-101-1,Seliciclib,0.04,uM,LJP5,3,J06,72,hr,1657,5764,5505,1.0469,1.0671
50105-3,BT-20,10138-105-1,Ruxolitinib,0.04,uM,LJP5,1,O18,72,hr,1657,5046,5505,0.9165,0.8805
50105-3,BT-20,10138-105-1,Ruxolitinib,0.04,uM,LJP5,2,O18,72,hr,1657,5411,5505,0.9828,0.9754
50105-3,BT-20,10138-105-1,Ruxolitinib,0.04,uM,LJP5,3,O18,72,hr,1657,5130,5505,0.9318,0.9024
50105-3,BT-20,10148-101-1,XL147,0.04,uM,LJP5,1,G12,72,hr,1657,5908,5505,1.0731,1.1046
50105-3,BT-20,10148-101-1,XL147,0.04,uM,LJP5,2,G12,72,hr,1657,5828,5505,1.0585,1.0838
50105-3,BT-20,10148-101-1,XL147,0.04,uM,LJP5,3,G12,72,hr,1657,5720,5505,1.0389,1.0557
50105-3,BT-20,10032-101-1,Saracatinib,0.04,uM,LJP6,1,D12,72,hr,1657,5549,5505,1.0079,1.0113
50105-3,BT-20,10032-101-1,Saracatinib,0.04,uM,LJP6,2,D12,72,hr,1657,5361,5505,0.9737,0.9624
50105-3,BT-20,10032-101-1,Saracatinib,0.04,uM,LJP6,3,D12,72,hr,1657,6035,5505,1.0961,1.1376
50105-3,BT-20,10056-101-1,Selumetinib,0.04,uM,LJP6,1,M12,72,hr,1657,5774,5505,1.0487,1.0697
50105-3,BT-20,10056-101-1,Selumetinib,0.04,uM,LJP6,2,M12,72,hr,1657,6445,5505,1.1706,1.2441
50105-3,BT-20,10056-101-1,Selumetinib,0.04,uM,LJP6,3,M12,72,hr,1657,6159,5505,1.1187,1.1698
50105-3,BT-20,10052-101-1,Sirolimus,0.04,uM,LJP6,1,L18,72,hr,1657,3582,5505,0.6506,0.5001
50105-3,BT-20,10052-101-1,Sirolimus,0.04,uM,LJP6,2,L18,72,hr,1657,3506,5505,0.6368,0.4803
50105-3,BT-20,10052-101-1,Sirolimus,0.04,uM,LJP6,3,L18,72,hr,1657,3489,5505,0.6337,0.4759
50105-3,BT-20,10008-101-1,Sorafenib,0.04,uM,LJP6,1,B12,72,hr,1657,5124,5505,0.9307,0.9008
50105-3,BT-20,10008-101-1,Sorafenib,0.04,uM,LJP6,2,B12,72,hr,1657,4581,5505,0.8321,0.7597
50105-3,BT-20,10008-101-1,Sorafenib,0.04,uM,LJP6,3,B12,72,hr,1657,5663,5505,1.0286,1.0409
50105-3,BT-20,10119-101-1,SU11274,0.04,uM,LJP5,1,J12,72,hr,1657,5572,5505,1.0120,1.0172
50105-3,BT-20,10119-101-1,SU11274,0.04,uM,LJP5,2,J12,72,hr,1657,5838,5505,1.0604,1.0864
50105-3,BT-20,10119-101-1,SU11274,0.04,uM,LJP5,3,J12,72,hr,1657,5648,5505,1.0259,1.0370
50105-3,BT-20,10141-101-1,Fedratinib,0.04,uM,LJP5,1,L06,72,hr,1657,5674,5505,1.0306,1.0437
50105-3,BT-20,10141-101-1,Fedratinib,0.04,uM,LJP5,2,L06,72,hr,1657,6014,5505,1.0923,1.1321
50105-3,BT-20,10141-101-1,Fedratinib,0.04,uM,LJP5,3,L06,72,hr,1657,5362,5505,0.9739,0.9627
50105-3,BT-20,10171-101-1,TGX221,0.04,uM,LJP5,1,H24,72,hr,1657,5532,5505,1.0048,1.0068
50105-3,BT-20,10171-101-1,TGX221,0.04,uM,LJP5,2,H24,72,hr,1657,4894,5505,0.8889,0.8410
50105-3,BT-20,10171-101-1,TGX221,0.04,uM,LJP5,3,H24,72,hr,1657,5322,5505,0.9666,0.9523
50105-3,BT-20,10079-101-1,Torin1,0.04,uM,LJP6,1,O18,72,hr,1657,2261,5505,0.4107,0.1568
50105-3,BT-20,10079-101-1,Torin1,0.04,uM,LJP6,2,O18,72,hr,1657,2593,5505,0.4710,0.2431
50105-3,BT-20,10079-101-1,Torin1,0.04,uM,LJP6,3,O18,72,hr,1657,2482,5505,0.4508,0.2142
50105-3,BT-20,10080-101-1,Torin2,0.04,uM,LJP5,1,I24,72,hr,1657,1771,5505,0.3217,0.0294
50105-3,BT-20,10080-101-1,Torin2,0.04,uM,LJP5,2,I24,72,hr,1657,1690,5505,0.3070,0.0084
50105-3,BT-20,10080-101-1,Torin2,0.04,uM,LJP5,3,I24,72,hr,1657,1732,5505,0.3146,0.0193
50105-3,BT-20,10021-101-1,Tozasertib,0.04,uM,LJP5,1,B18,72,hr,1657,3624,5505,0.6582,0.5110
50105-3,BT-20,10021-101-1,Tozasertib,0.04,uM,LJP5,2,B18,72,hr,1657,2951,5505,0.5360,0.3361
50105-3,BT-20,10021-101-1,Tozasertib,0.04,uM,LJP5,3,B18,72,hr,1657,3463,5505,0.6290,0.4692
50105-3,BT-20,10142-101-1,Trametinib,0.04,uM,LJP5,1,P24,72,hr,1657,4104,5505,0.7454,0.6357
50105-3,BT-20,10142-101-1,Trametinib,0.04,uM,LJP5,2,P24,72,hr,1657,4134,5505,0.7509,0.6435
50105-3,BT-20,10142-101-1,Trametinib,0.04,uM,LJP5,3,P24,72,hr,1657,3889,5505,0.7064,0.5799
50105-3,BT-20,10111-101-1,TWS119,0.04,uM,LJP5,1,M06,72,hr,1657,5266,5505,0.9565,0.9377
50105-3,BT-20,10111-101-1,TWS119,0.04,uM,LJP5,2,M06,72,hr,1657,5976,5505,1.0854,1.1222
50105-3,BT-20,10111-101-1,TWS119,0.04,uM,LJP5,3,M06,72,hr,1657,5421,5505,0.9846,0.9780
50105-3,BT-20,10068-101-1,Vemurafenib,0.04,uM,LJP5,1,C18,72,hr,1657,5409,5505,0.9824,0.9749
50105-3,BT-20,10068-101-1,Vemurafenib,0.04,uM,LJP5,2,C18,72,hr,1657,5507,5505,1.0002,1.0003
50105-3,BT-20,10068-101-1,Vemurafenib,0.04,uM,LJP5,3,C18,72,hr,1657,6282,5505,1.1410,1.2018
50105-3,BT-20,10481-101-1,Withaferin A,0.04,uM,LJP5,1,G18,72,hr,1657,5964,5505,1.0832,1.1191
50105-3,BT-20,10481-101-1,Withaferin A,0.04,uM,LJP5,2,G18,72,hr,1657,5318,5505,0.9659,0.9512
50105-3,BT-20,10481-101-1,Withaferin A,0.04,uM,LJP5,3,G18,72,hr,1657,5801,5505,1.0536,1.0768
50105-3,BT-20,10481-101-1,Withaferin A,0.04,uM,LJP6,1,G18,72,hr,1657,5764,5505,1.0469,1.0671
50105-3,BT-20,10481-101-1,Withaferin A,0.04,uM,LJP6,2,G18,72,hr,1657,5616,5505,1.0200,1.0287
50105-3,BT-20,10481-101-1,Withaferin A,0.04,uM,LJP6,3,G18,72,hr,1657,5672,5505,1.0302,1.0432
50105-3,BT-20,10064-101-1,WYE-125132,0.04,uM,LJP6,1,L12,72,hr,1657,3230,5505,0.5867,0.4086
50105-3,BT-20,10064-101-1,WYE-125132,0.04,uM,LJP6,2,L12,72,hr,1657,3083,5505,0.5600,0.3704
50105-3,BT-20,10064-101-1,WYE-125132,0.04,uM,LJP6,3,L12,72,hr,1657,2989,5505,0.5429,0.3460
50105-3,BT-20,10084-101-1,WZ3105,0.04,uM,LJP5,1,D24,72,hr,1657,2607,5505,0.4735,0.2467
50105-3,BT-20,10084-101-1,WZ3105,0.04,uM,LJP5,2,D24,72,hr,1657,2411,5505,0.4379,0.1958
50105-3,BT-20,10084-101-1,WZ3105,0.04,uM,LJP5,3,D24,72,hr,1657,2687,5505,0.4880,0.2675
50105-3,BT-20,10086-101-1,XMD11-50,0.04,uM,LJP6,1,P12,72,hr,1657,5053,5505,0.9178,0.8824
50105-3,BT-20,10086-101-1,XMD11-50,0.04,uM,LJP6,2,P12,72,hr,1657,4709,5505,0.8553,0.7930
50105-3,BT-20,10086-101-1,XMD11-50,0.04,uM,LJP6,3,P12,72,hr,1657,4872,5505,0.8849,0.8353
50105-3,BT-20,10149-102-1,Y39983,0.04,uM,LJP6,1,P06,72,hr,1657,5460,5505,0.9917,0.9881
50105-3,BT-20,10149-102-1,Y39983,0.04,uM,LJP6,2,P06,72,hr,1657,5313,5505,0.9650,0.9499
50105-3,BT-20,10149-102-1,Y39983,0.04,uM,LJP6,3,P06,72,hr,1657,5482,5505,0.9957,0.9939
50105-3,BT-20,10109-101-1,YM 201636,0.04,uM,LJP5,1,N12,72,hr,1657,6080,5505,1.1043,1.1493
50105-3,BT-20,10109-101-1,YM 201636,0.04,uM,LJP5,2,N12,72,hr,1657,5860,5505,1.0644,1.0921
50105-3,BT-20,10109-101-1,YM 201636,0.04,uM,LJP5,3,N12,72,hr,1657,5587,5505,1.0148,1.0211
50105-3,BT-20,10053-101-1,ZSTK474,0.04,uM,LJP6,1,M18,72,hr,1657,5385,5505,0.9781,0.9686
50105-3,BT-20,10053-101-1,ZSTK474,0.04,uM,LJP6,2,M18,72,hr,1657,5497,5505,0.9984,0.9978
50105-3,BT-20,10053-101-1,ZSTK474,0.04,uM,LJP6,3,M18,72,hr,1657,5251,5505,0.9537,0.9338
50105-3,BT-20,10133-101-1,Afatinib,0.12,uM,LJP6,1,G23,72,hr,1657,4431,5505,0.8048,0.7207
50105-3,BT-20,10133-101-1,Afatinib,0.12,uM,LJP6,2,G23,72,hr,1657,4543,5505,0.8252,0.7498
50105-3,BT-20,10133-101-1,Afatinib,0.12,uM,LJP6,3,G23,72,hr,1657,4569,5505,0.8299,0.7566
50105-3,BT-20,10035-101-1,Sigma A6730,0.12,uM,LJP5,1,B23,72,hr,1657,4971,5505,0.9029,0.8611
50105-3,BT-20,10035-101-1,Sigma A6730,0.12,uM,LJP5,2,B23,72,hr,1657,4759,5505,0.8644,0.8060
50105-3,BT-20,10035-101-1,Sigma A6730,0.12,uM,LJP5,3,B23,72,hr,1657,5182,5505,0.9412,0.9159
50105-3,BT-20,10011-101-1,Alvocidib,0.12,uM,LJP6,1,A17,72,hr,1657,1383,5505,0.2512,-0.0714
50105-3,BT-20,10011-101-1,Alvocidib,0.12,uM,LJP6,2,A17,72,hr,1657,1442,5505,0.2619,-0.0561
50105-3,BT-20,10011-101-1,Alvocidib,0.12,uM,LJP6,3,A17,72,hr,1657,1365,5505,0.2479,-0.0761
50105-3,BT-20,10004-101-1,AT-7519,0.12,uM,LJP6,1,K05,72,hr,1657,4339,5505,0.7881,0.6968
50105-3,BT-20,10004-101-1,AT-7519,0.12,uM,LJP6,2,K05,72,hr,1657,4398,5505,0.7988,0.7121
50105-3,BT-20,10004-101-1,AT-7519,0.12,uM,LJP6,3,K05,72,hr,1657,4202,5505,0.7632,0.6612
50105-3,BT-20,10158-101-1,AZD 5438,0.12,uM,LJP6,1,J05,72,hr,1657,3829,5505,0.6955,0.5643
50105-3,BT-20,10158-101-1,AZD 5438,0.12,uM,LJP6,2,J05,72,hr,1657,4004,5505,0.7273,0.6098
50105-3,BT-20,10158-101-1,AZD 5438,0.12,uM,LJP6,3,J05,72,hr,1657,3906,5505,0.7095,0.5843
50105-3,BT-20,10059-101-1,AZD-6482,0.12,uM,LJP5,1,I05,72,hr,1657,5067,5505,0.9203,0.8860
50105-3,BT-20,10059-101-1,AZD-6482,0.12,uM,LJP5,2,I05,72,hr,1657,5093,5505,0.9251,0.8928
50105-3,BT-20,10059-101-1,AZD-6482,0.12,uM,LJP5,3,I05,72,hr,1657,4853,5505,0.8815,0.8304
50105-3,BT-20,10006-101-1,AZD7762,0.12,uM,LJP6,1,L05,72,hr,1657,5584,5505,1.0142,1.0204
50105-3,BT-20,10006-101-1,AZD7762,0.12,uM,LJP6,2,L05,72,hr,1657,5285,5505,0.9599,0.9427
50105-3,BT-20,10006-101-1,AZD7762,0.12,uM,LJP6,3,L05,72,hr,1657,5188,5505,0.9423,0.9174
50105-3,BT-20,10007-101-1,AZD8055,0.12,uM,LJP6,1,A11,72,hr,1657,2207,5505,0.4009,0.1427
50105-3,BT-20,10007-101-1,AZD8055,0.12,uM,LJP6,2,A11,72,hr,1657,2366,5505,0.4297,0.1841
50105-3,BT-20,10007-101-1,AZD8055,0.12,uM,LJP6,3,A11,72,hr,1657,2451,5505,0.4452,0.2062
50105-3,BT-20,10164-101-1,AZD8330,0.12,uM,LJP5,1,G23,72,hr,1657,4282,5505,0.7777,0.6820
50105-3,BT-20,10164-101-1,AZD8330,0.12,uM,LJP5,2,G23,72,hr,1657,4287,5505,0.7787,0.6833
50105-3,BT-20,10164-101-1,AZD8330,0.12,uM,LJP5,3,G23,72,hr,1657,4446,5505,0.8075,0.7246
50105-3,BT-20,10067-101-1,Barasertib,0.12,uM,LJP5,1,D11,72,hr,1657,4645,5505,0.8437,0.7763
50105-3,BT-20,10067-101-1,Barasertib,0.12,uM,LJP5,2,D11,72,hr,1657,4271,5505,0.7758,0.6791
50105-3,BT-20,10067-101-1,Barasertib,0.12,uM,LJP5,3,D11,72,hr,1657,4513,5505,0.8197,0.7420
50105-3,BT-20,10041-101-1,BI-2536,0.12,uM,LJP6,1,D17,72,hr,1657,1556,5505,0.2826,-0.0264
50105-3,BT-20,10041-101-1,BI-2536,0.12,uM,LJP6,2,D17,72,hr,1657,1510,5505,0.2743,-0.0384
50105-3,BT-20,10041-101-1,BI-2536,0.12,uM,LJP6,3,D17,72,hr,1657,1467,5505,0.2665,-0.0496
50105-3,BT-20,10028-102-1,BMS345541,0.12,uM,LJP6,1,D05,72,hr,1657,5661,5505,1.0282,1.0404
50105-3,BT-20,10028-102-1,BMS345541,0.12,uM,LJP6,2,D05,72,hr,1657,5337,5505,0.9694,0.9562
50105-3,BT-20,10028-102-1,BMS345541,0.12,uM,LJP6,3,D05,72,hr,1657,5521,5505,1.0028,1.0040
50105-3,BT-20,10132-101-1,SNS-032,0.12,uM,LJP6,1,H17,72,hr,1657,1603,5505,0.2912,-0.0142
50105-3,BT-20,10132-101-1,SNS-032,0.12,uM,LJP6,2,H17,72,hr,1657,1636,5505,0.2972,-0.0056
50105-3,BT-20,10132-101-1,SNS-032,0.12,uM,LJP6,3,H17,72,hr,1657,1614,5505,0.2932,-0.0114
50105-3,BT-20,10234-101-1,GDC-0980,0.12,uM,LJP5,1,K23,72,hr,1657,2044,5505,0.3713,0.1004
50105-3,BT-20,10234-101-1,GDC-0980,0.12,uM,LJP5,2,K23,72,hr,1657,2052,5505,0.3727,0.1025
50105-3,BT-20,10234-101-1,GDC-0980,0.12,uM,LJP5,3,K23,72,hr,1657,2068,5505,0.3756,0.1066
50105-3,BT-20,10122-101-1,NVP-AEW541,0.12,uM,LJP5,1,E17,72,hr,1657,6025,5505,1.0943,1.1350
50105-3,BT-20,10122-101-1,NVP-AEW541,0.12,uM,LJP5,2,E17,72,hr,1657,5711,5505,1.0373,1.0534
50105-3,BT-20,10122-101-1,NVP-AEW541,0.12,uM,LJP5,3,E17,72,hr,1657,5728,5505,1.0404,1.0578
50105-3,BT-20,10046-101-1,SB590885,0.12,uM,LJP5,1,L17,72,hr,1657,5308,5505,0.9641,0.9486
50105-3,BT-20,10046-101-1,SB590885,0.12,uM,LJP5,2,L17,72,hr,1657,5530,5505,1.0044,1.0063
50105-3,BT-20,10046-101-1,SB590885,0.12,uM,LJP5,3,L17,72,hr,1657,5341,5505,0.9701,0.9572
50105-3,BT-20,10190-101-1,PIK-93,0.12,uM,LJP5,1,K17,72,hr,1657,5500,5505,0.9990,0.9985
50105-3,BT-20,10190-101-1,PIK-93,0.12,uM,LJP5,2,K17,72,hr,1657,5590,5505,1.0153,1.0219
50105-3,BT-20,10190-101-1,PIK-93,0.12,uM,LJP5,3,K17,72,hr,1657,5517,5505,1.0021,1.0029
50105-3,BT-20,10031-101-1,KIN001-043,0.12,uM,LJP6,1,C11,72,hr,1657,5029,5505,0.9134,0.8761
50105-3,BT-20,10031-101-1,KIN001-043,0.12,uM,LJP6,2,C11,72,hr,1657,5012,5505,0.9103,0.8717
50105-3,BT-20,10031-101-1,KIN001-043,0.12,uM,LJP6,3,C11,72,hr,1657,5570,5505,1.0117,1.0167
50105-3,BT-20,10233-101-1,Alpelisib,0.12,uM,LJP5,1,N05,72,hr,1657,4986,5505,0.9056,0.8650
50105-3,BT-20,10233-101-1,Alpelisib,0.12,uM,LJP5,2,N05,72,hr,1657,5501,5505,0.9992,0.9988
50105-3,BT-20,10233-101-1,Alpelisib,0.12,uM,LJP5,3,N05,72,hr,1657,5218,5505,0.9478,0.9254
50105-3,BT-20,10161-101-1,Luminespib,0.12,uM,LJP5,1,H17,72,hr,1657,1850,5505,0.3360,0.0500
50105-3,BT-20,10161-101-1,Luminespib,0.12,uM,LJP5,2,H17,72,hr,1657,1760,5505,0.3197,0.0266
50105-3,BT-20,10161-101-1,Luminespib,0.12,uM,LJP5,3,H17,72,hr,1657,1780,5505,0.3233,0.0318
50105-3,BT-20,10045-101-1,A443654,0.12,uM,LJP6,1,I23,72,hr,1657,2224,5505,0.4040,0.1472
50105-3,BT-20,10045-101-1,A443654,0.12,uM,LJP6,2,I23,72,hr,1657,2496,5505,0.4534,0.2179
50105-3,BT-20,10045-101-1,A443654,0.12,uM,LJP6,3,I23,72,hr,1657,2439,5505,0.4430,0.2030
50105-3,BT-20,10063-102-1,OSI-027,0.12,uM,LJP6,1,E11,72,hr,1657,3854,5505,0.7000,0.5708
50105-3,BT-20,10063-102-1,OSI-027,0.12,uM,LJP6,2,E11,72,hr,1657,4164,5505,0.7563,0.6513
50105-3,BT-20,10063-102-1,OSI-027,0.12,uM,LJP6,3,E11,72,hr,1657,4892,5505,0.8885,0.8405
50105-3,BT-20,10087-101-1,XMD11-85h,0.12,uM,LJP6,1,P23,72,hr,1657,5035,5505,0.9145,0.8777
50105-3,BT-20,10087-101-1,XMD11-85h,0.12,uM,LJP6,2,P23,72,hr,1657,5071,5505,0.9211,0.8870
50105-3,BT-20,10087-101-1,XMD11-85h,0.12,uM,LJP6,3,P23,72,hr,1657,5252,5505,0.9539,0.9341
50105-3,BT-20,10017-101-1,HG-6-64-01,0.12,uM,LJP6,1,M05,72,hr,1657,5526,5505,1.0037,1.0053
50105-3,BT-20,10017-101-1,HG-6-64-01,0.12,uM,LJP6,2,M05,72,hr,1657,5658,5505,1.0277,1.0396
50105-3,BT-20,10017-101-1,HG-6-64-01,0.12,uM,LJP6,3,M05,72,hr,1657,5126,5505,0.9310,0.9013
50105-3,BT-20,10039-101-1,WH-4-025,0.12,uM,LJP5,1,O11,72,hr,1657,4092,5505,0.7432,0.6326
50105-3,BT-20,10039-101-1,WH-4-025,0.12,uM,LJP5,2,O11,72,hr,1657,4257,5505,0.7732,0.6755
50105-3,BT-20,10039-101-1,WH-4-025,0.12,uM,LJP5,3,O11,72,hr,1657,3914,5505,0.7109,0.5864
50105-3,BT-20,10082-101-1,WZ-4-145,0.12,uM,LJP6,1,J23,72,hr,1657,4515,5505,0.8201,0.7426
50105-3,BT-20,10082-101-1,WZ-4-145,0.12,uM,LJP6,2,J23,72,hr,1657,5131,5505,0.9320,0.9026
50105-3,BT-20,10082-101-1,WZ-4-145,0.12,uM,LJP6,3,J23,72,hr,1657,4617,5505,0.8386,0.7691
50105-3,BT-20,10091-101-1,XMD16-144,0.12,uM,LJP5,1,M11,72,hr,1657,3532,5505,0.6415,0.4871
50105-3,BT-20,10091-101-1,XMD16-144,0.12,uM,LJP5,2,M11,72,hr,1657,3961,5505,0.7194,0.5986
