Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Normalized Growth Rate Inhibition Value,Assay Plate,Assay Well,Biological Replicate
50583-9,MCF 10A,10102-101-7,Taxol,0.00033333,750,8028,7996,1.0023,1,M05,2
50583-9,MCF 10A,10102-101-7,Taxol,0.00053333,750,9134,7996,1.0795,1,F12,2
50583-9,MCF 10A,10102-101-7,Taxol,0.00053333,750,6900,7996,0.9154,1,G07,2
50583-9,MCF 10A,10102-101-7,Taxol,0.001,750,5240,7996,0.7671,1,C18,2
50583-9,MCF 10A,10102-101-7,Taxol,0.001,750,5098,7996,0.7529,1,D19,2
50583-9,MCF 10A,10102-101-7,Taxol,0.0018,750,4003,7996,0.6330,1,I22,2
50583-9,MCF 10A,10102-101-7,Taxol,0.0018,750,3298,7996,0.5429,1,L06,2
50583-9,MCF 10A,10102-101-7,Taxol,0.0031623,750,1769,7996,0.2855,1,F15,2
50583-9,MCF 10A,10102-101-7,Taxol,0.0031623,750,2005,7996,0.3335,1,G13,2
50583-9,MCF 10A,10102-101-7,Taxol,0.0031623,750,1749,7996,0.2812,1,M22,2
50583-9,MCF 10A,10102-101-7,Taxol,0.0056234,750,1363,7996,0.1909,1,C16,2
50583-9,MCF 10A,10102-101-7,Taxol,0.0056234,750,1401,7996,0.2005,1,K11,2
50583-9,MCF 10A,10102-101-7,Taxol,0.01,750,1015,7996,0.0923,1,C13,2
50583-9,MCF 10A,10102-101-7,Taxol,0.01,750,1119,7996,0.1240,1,F05,2
50583-9,MCF 10A,10102-101-7,Taxol,0.017783,750,780,7996,0.0112,1,D04,2
50583-9,MCF 10A,10102-101-7,Taxol,0.017783,750,954,7996,0.0727,1,G20,2
50583-9,MCF 10A,10102-101-7,Taxol,0.031623,750,705,7996,-0.0183,1,G05,2
50583-9,MCF 10A,10102-101-7,Taxol,0.031623,750,743,7996,-0.0031,1,M08,2
50583-9,MCF 10A,10102-101-7,Taxol,0.1,750,562,7996,-0.0814,1,C04,2
50583-9,MCF 10A,10102-101-7,Taxol,0.1,750,560,7996,-0.0823,1,D20,2
50583-9,MCF 10A,10102-101-7,Taxol,0.31623,750,503,7996,-0.1108,1,H14,2
50583-9,MCF 10A,10102-101-7,Taxol,0.31623,750,524,7996,-0.1000,1,M21,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.0010833,750,5637,7996,0.8053,1,H22,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.0010833,750,6779,7996,0.9055,1,M20,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.0033333,750,7505,7996,0.9632,1,G11,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.0033333,750,6974,7996,0.9214,1,K19,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.01,750,7051,7996,0.9276,1,M11,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.01,750,6556,7996,0.8870,1,N14,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.031667,750,5355,7996,0.7783,1,C14,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.031667,750,5429,7996,0.7855,1,F08,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.056667,750,6738,7996,0.9022,1,G19,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.056667,750,6686,7996,0.8978,1,I05,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.1,750,3214,7996,0.5312,1,D15,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.1,750,3852,7996,0.6147,1,L10,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.17783,750,4536,7996,0.6939,1,J09,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.17783,750,3472,7996,0.5663,1,N16,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.31623,750,1524,7996,0.2305,1,H20,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.31623,750,1861,7996,0.3047,1,N15,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.56234,750,1643,7996,0.2579,1,K14,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.56234,750,1615,7996,0.2516,1,N07,2
50583-9,MCF 10A,10071-101-2,Palbociclib,1,750,1445,7996,0.2115,1,F21,2
50583-9,MCF 10A,10071-101-2,Palbociclib,1,750,1773,7996,0.2863,1,I17,2
50583-9,MCF 10A,10071-101-2,Palbociclib,1,750,1780,7996,0.2878,1,I18,2
50583-9,MCF 10A,10071-101-2,Palbociclib,1.7783,750,1284,7996,0.1703,1,F11,2
50583-9,MCF 10A,10071-101-2,Palbociclib,1.7783,750,1563,7996,0.2397,1,J08,2
50583-9,MCF 10A,10071-101-2,Palbociclib,3.1623,750,1230,7996,0.1556,1,E10,2
50583-9,MCF 10A,10071-101-2,Palbociclib,3.1623,750,1415,7996,0.2040,1,M09,2
50583-9,MCF 10A,10071-101-2,Palbociclib,5.6234,750,1107,7996,0.1205,1,C10,2
50583-9,MCF 10A,10071-101-2,Palbociclib,5.6234,750,1363,7996,0.1909,1,I08,2
50583-9,MCF 10A,10071-101-2,Palbociclib,10,750,1020,7996,0.0939,1,K15,2
50583-9,MCF 10A,10071-101-2,Palbociclib,10,750,1226,7996,0.1545,1,L16,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.00021667,750,7104,7996,0.9319,1,G22,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.00021667,750,7923,7996,0.9946,1,J19,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.00021667,750,8722,7996,1.0516,1,N10,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.00021667,750,8426,7996,1.0309,1,N21,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.00033333,750,8425,7996,1.0309,1,I12,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.00033333,750,7218,7996,0.9409,1,K07,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.00066667,750,5328,7996,0.7757,1,C19,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.00066667,750,6253,7996,0.8610,1,D12,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.001,750,5502,7996,0.7925,1,H11,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.001,750,5795,7996,0.8200,1,M13,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.0016667,750,3825,7996,0.6114,1,C03,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.0016667,750,4042,7996,0.6376,1,N08,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.003,750,3239,7996,0.5347,1,E20,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.003,750,2733,7996,0.4602,1,H05,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.003,750,3246,7996,0.5357,1,I21,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.0056667,750,1963,7996,0.3253,1,I11,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.0056667,750,1938,7996,0.3203,1,N13,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.01,750,1629,7996,0.2548,1,H06,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.01,750,1492,7996,0.2229,1,M14,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.017783,750,1165,7996,0.1374,1,D08,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.017783,750,1391,7996,0.1980,1,N22,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.031623,750,1195,7996,0.1459,1,D07,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.031623,750,1219,7996,0.1526,1,L22,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.1,750,1072,7996,0.1100,1,L03,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.1,750,1260,7996,0.1638,1,L05,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.31623,750,792,7996,0.0158,1,D06,2
50583-9,MCF 10A,10142-101-4,Trametinib,0.31623,750,1158,7996,0.1354,1,H10,2
50583-9,MCF 10A,10142-101-4,Trametinib,1,750,1135,7996,0.1287,1,E15,2
50583-9,MCF 10A,10142-101-4,Trametinib,1,750,1128,7996,0.1267,1,K06,2
50583-9,MCF 10A,10282-101-4,Vorinostat,0.0033333,750,8280,7996,1.0206,1,C12,2
50583-9,MCF 10A,10282-101-4,Vorinostat,0.0033333,750,7701,7996,0.9781,1,H03,2
50583-9,MCF 10A,10282-101-4,Vorinostat,0.01,750,8436,7996,1.0316,1,J11,2
50583-9,MCF 10A,10282-101-4,Vorinostat,0.01,750,8562,7996,1.0405,1,J15,2
50583-9,MCF 10A,10282-101-4,Vorinostat,0.031667,750,7368,7996,0.9526,1,E16,2
50583-9,MCF 10A,10282-101-4,Vorinostat,0.031667,750,7829,7996,0.9877,1,L04,2
50583-9,MCF 10A,10282-101-4,Vorinostat,0.1,750,6615,7996,0.8919,1,G06,2
50583-9,MCF 10A,10282-101-4,Vorinostat,0.1,750,6303,7996,0.8653,1,M18,2
50583-9,MCF 10A,10282-101-4,Vorinostat,0.17783,750,5771,7996,0.8177,1,E12,2
50583-9,MCF 10A,10282-101-4,Vorinostat,0.17783,750,5768,7996,0.8175,1,F19,2
50583-9,MCF 10A,10282-101-4,Vorinostat,0.31623,750,4603,7996,0.7012,1,H21,2
50583-9,MCF 10A,10282-101-4,Vorinostat,0.31623,750,4314,7996,0.6692,1,K08,2
50583-9,MCF 10A,10282-101-4,Vorinostat,0.56234,750,3564,7996,0.5783,1,L12,2
50583-9,MCF 10A,10282-101-4,Vorinostat,0.56234,750,2954,7996,0.4939,1,L20,2
50583-9,MCF 10A,10282-101-4,Vorinostat,1,750,2394,7996,0.4046,1,F20,2
50583-9,MCF 10A,10282-101-4,Vorinostat,1,750,2252,7996,0.3797,1,G21,2
50583-9,MCF 10A,10282-101-4,Vorinostat,1.7783,750,1613,7996,0.2512,1,D16,2
50583-9,MCF 10A,10282-101-4,Vorinostat,1.7783,750,1727,7996,0.2764,1,G03,2
50583-9,MCF 10A,10282-101-4,Vorinostat,3.1623,750,1002,7996,0.0882,1,C15,2
50583-9,MCF 10A,10282-101-4,Vorinostat,3.1623,750,993,7996,0.0854,1,K17,2
50583-9,MCF 10A,10282-101-4,Vorinostat,3.1623,750,967,7996,0.0770,1,L19,2
50583-9,MCF 10A,10282-101-4,Vorinostat,5.6234,750,759,7996,0.0032,1,C07,2
50583-9,MCF 10A,10282-101-4,Vorinostat,5.6234,750,867,7996,0.0430,1,E07,2
50583-9,MCF 10A,10282-101-4,Vorinostat,10,750,827,7996,0.0287,1,C11,2
50583-9,MCF 10A,10282-101-4,Vorinostat,10,750,792,7996,0.0158,1,E19,2
50583-9,MCF 10A,10282-101-4,Vorinostat,10,750,888,7996,0.0504,1,I19,2
50583-9,MCF 10A,10282-101-4,Vorinostat,10,750,789,7996,0.0146,1,K04,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.0033333,750,8378,7952,1.0309,2,J09,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.0033333,750,8608,7952,1.0471,2,M22,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.01,750,8361,7952,1.0297,2,J15,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.01,750,8347,7952,1.0287,2,N11,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.031667,750,8070,7952,1.0087,2,G12,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.031667,750,8157,7952,1.0150,2,M19,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.1,750,7590,7952,0.9728,2,E10,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.1,750,6642,7952,0.8970,2,N14,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.31623,750,6091,7952,0.8494,2,D11,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.31623,750,6476,7952,0.8830,2,M21,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.56234,750,5437,7952,0.7887,2,D07,2
50583-9,MCF 10A,10233-101-4,Alpelisib,0.56234,750,5822,7952,0.8250,2,J20,2
50583-9,MCF 10A,10233-101-4,Alpelisib,1,750,5049,7952,0.7502,2,C16,2
50583-9,MCF 10A,10233-101-4,Alpelisib,1,750,4752,7952,0.7193,2,J19,2
50583-9,MCF 10A,10233-101-4,Alpelisib,1.7783,750,4162,7952,0.6537,2,G08,2
50583-9,MCF 10A,10233-101-4,Alpelisib,1.7783,750,3755,7952,0.6044,2,M04,2
50583-9,MCF 10A,10233-101-4,Alpelisib,3.1623,750,2583,7952,0.4375,2,H12,2
50583-9,MCF 10A,10233-101-4,Alpelisib,3.1623,750,3443,7952,0.5641,2,I14,2
50583-9,MCF 10A,10233-101-4,Alpelisib,5.6234,750,3126,7952,0.5203,2,J07,2
50583-9,MCF 10A,10233-101-4,Alpelisib,5.6234,750,2508,7952,0.4251,2,M10,2
50583-9,MCF 10A,10233-101-4,Alpelisib,10,750,2024,7952,0.3381,2,C21,2
50583-9,MCF 10A,10233-101-4,Alpelisib,10,750,1421,7952,0.2061,2,D19,2
50583-9,MCF 10A,10233-101-4,Alpelisib,10,750,1831,7952,0.2993,2,G20,2
50583-9,MCF 10A,10233-101-4,Alpelisib,10,750,1831,7952,0.2993,2,J10,2
50583-9,MCF 10A,10233-101-4,Alpelisib,10,750,1725,7952,0.2767,2,N07,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.0010833,750,7165,7952,0.9397,2,L17,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.0010833,750,7113,7952,0.9356,2,N15,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.0033333,750,6227,7952,0.8614,2,H11,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.0033333,750,6922,7952,0.9202,2,K13,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.01,750,6064,7952,0.8470,2,F15,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.01,750,6086,7952,0.8489,2,N08,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.018333,750,5124,7952,0.7578,2,E19,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.018333,750,6115,7952,0.8515,2,I17,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.031667,750,4897,7952,0.7346,2,E06,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.031667,750,4599,7952,0.7029,2,I11,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.056667,750,3665,7952,0.5930,2,E17,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.056667,750,4004,7952,0.6350,2,J17,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.1,750,2963,7952,0.4966,2,K22,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.1,750,2848,7952,0.4793,2,N04,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.17783,750,2003,7952,0.3340,2,C22,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.17783,750,2201,7952,0.3715,2,F04,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.31623,750,1543,7952,0.2356,2,H19,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.31623,750,1578,7952,0.2438,2,H20,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.31623,750,1760,7952,0.2843,2,K06,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.56234,750,1583,7952,0.2449,2,L07,2
50583-9,MCF 10A,10020-101-5,Dasatinib,0.56234,750,1335,7952,0.1842,2,L09,2
50583-9,MCF 10A,10020-101-5,Dasatinib,1,750,1173,7952,0.1400,2,D16,2
50583-9,MCF 10A,10020-101-5,Dasatinib,1,750,1104,7952,0.1199,2,K11,2
50583-9,MCF 10A,10020-101-5,Dasatinib,1.7783,750,1009,7952,0.0907,2,F13,2
50583-9,MCF 10A,10020-101-5,Dasatinib,1.7783,750,1004,7952,0.0891,2,L16,2
50583-9,MCF 10A,10020-101-5,Dasatinib,3.1623,750,927,7952,0.0639,2,C15,2
50583-9,MCF 10A,10020-101-5,Dasatinib,3.1623,750,839,7952,0.0331,2,E18,2
50583-9,MCF 10A,10020-101-5,Dasatinib,10,750,731,7952,-0.0078,2,F05,2
50583-9,MCF 10A,10020-101-5,Dasatinib,10,750,810,7952,0.0225,2,N03,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.0010833,750,7516,7952,0.9672,2,E12,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.0010833,750,6468,7952,0.8823,2,E15,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.0033333,750,7722,7952,0.9828,2,D12,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.0033333,750,7707,7952,0.9817,2,L11,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.01,750,7793,7952,0.9882,2,E09,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.01,750,7000,7952,0.9265,2,H16,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.018333,750,7278,7952,0.9486,2,J08,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.018333,750,6893,7952,0.9178,2,M07,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.031667,750,6803,7952,0.9104,2,J16,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.031667,750,6059,7952,0.8465,2,L14,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.056667,750,4409,7952,0.6819,2,F14,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.056667,750,4889,7952,0.7337,2,H04,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.1,750,3832,7952,0.6140,2,E05,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.1,750,4317,7952,0.6715,2,I13,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.17783,750,2355,7952,0.3990,2,C14,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.17783,750,2980,7952,0.4991,2,J21,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.31623,750,1778,7952,0.2881,2,D04,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.31623,750,1715,7952,0.2746,2,G03,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.31623,750,1845,7952,0.3022,2,M06,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.56234,750,1604,7952,0.2498,2,J06,2
50583-9,MCF 10A,10250-101-3,Etoposide,0.56234,750,1160,7952,0.1363,2,L03,2
50583-9,MCF 10A,10250-101-3,Etoposide,1,750,875,7952,0.0460,2,E13,2
50583-9,MCF 10A,10250-101-3,Etoposide,1,750,948,7952,0.0709,2,M05,2
50583-9,MCF 10A,10250-101-3,Etoposide,1.7783,750,871,7952,0.0446,2,F20,2
50583-9,MCF 10A,10250-101-3,Etoposide,1.7783,750,897,7952,0.0536,2,N10,2
50583-9,MCF 10A,10250-101-3,Etoposide,3.1623,750,898,7952,0.0540,2,J04,2
50583-9,MCF 10A,10250-101-3,Etoposide,3.1623,750,887,7952,0.0502,2,M15,2
50583-9,MCF 10A,10250-101-3,Etoposide,10,750,900,7952,0.0547,2,F18,2
50583-9,MCF 10A,10250-101-3,Etoposide,10,750,871,7952,0.0446,2,L13,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.00043333,750,7984,7952,1.0024,2,G05,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.00043333,750,7786,7952,0.9877,2,H08,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.0013333,750,7486,7952,0.9648,2,E03,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.0013333,750,8236,7952,1.0207,2,F06,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.0033333,750,7548,7952,0.9696,2,C08,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.0033333,750,6829,7952,0.9125,2,D15,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.0053333,750,6427,7952,0.8788,2,D17,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.0053333,750,8912,7952,1.0681,2,I21,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.01,750,6734,7952,0.9047,2,D22,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.01,750,9056,7952,1.0778,2,I04,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.018,750,6779,7952,0.9084,2,F19,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.018,750,7557,7952,0.9703,2,G06,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.031623,750,5376,7952,0.7828,2,H17,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.031623,750,6864,7952,0.9154,2,I20,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.056234,750,4044,7952,0.6398,2,C03,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.056234,750,3353,7952,0.5519,2,H18,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.1,750,2371,7952,0.4018,2,C10,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.1,750,2583,7952,0.4375,2,J05,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.1,750,2686,7952,0.4541,2,N17,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.17783,750,1638,7952,0.2575,2,F22,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.17783,750,2535,7952,0.4296,2,I16,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.31623,750,1491,7952,0.2232,2,E08,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.31623,750,1468,7952,0.2176,2,G16,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.56234,750,1132,7952,0.1282,2,K12,2
50583-9,MCF 10A,10018-101-5,Neratinib,0.56234,750,1053,7952,0.1044,2,M11,2
50583-9,MCF 10A,10018-101-5,Neratinib,1,750,915,7952,0.0598,2,E14,2
50583-9,MCF 10A,10018-101-5,Neratinib,1,750,1016,7952,0.0929,2,J12,2
50583-9,MCF 10A,10018-101-5,Neratinib,3.1623,750,937,7952,0.0672,2,J14,2
50583-9,MCF 10A,10018-101-5,Neratinib,3.1623,750,700,7952,-0.0204,2,K04,2
50583-9,MCF 10A,10102-101-7,Taxol,4.3333e-05,750,7113,7952,0.9356,2,J18,2
50583-9,MCF 10A,10102-101-7,Taxol,4.3333e-05,750,8258,7952,1.0223,2,L12,2
50583-9,MCF 10A,10102-101-7,Taxol,0.00013333,750,7635,7952,0.9763,2,N13,2
50583-9,MCF 10A,10102-101-7,Taxol,0.00013333,750,7986,7952,1.0025,2,N19,2
50583-9,MCF 10A,10102-101-7,Taxol,0.0002,750,7127,7952,0.9367,2,D13,2
50583-9,MCF 10A,10102-101-7,Taxol,0.0002,750,8198,7952,1.0180,2,G09,2
50583-9,MCF 10A,10102-101-7,Taxol,0.00033333,750,7113,7952,0.9356,2,E11,2
50583-9,MCF 10A,10102-101-7,Taxol,0.00033333,750,7449,7952,0.9620,2,G19,2
50583-9,MCF 10A,10102-101-7,Taxol,0.00053333,750,8081,7952,1.0095,2,I12,2
50583-9,MCF 10A,10102-101-7,Taxol,0.00053333,750,7449,7952,0.9620,2,L21,2
50583-9,MCF 10A,10102-101-7,Taxol,0.001,750,5747,7952,0.8181,2,K03,2
50583-9,MCF 10A,10102-101-7,Taxol,0.001,750,6473,7952,0.8827,2,K17,2
50583-9,MCF 10A,10102-101-7,Taxol,0.0018,750,3626,7952,0.5880,2,L05,2
50583-9,MCF 10A,10102-101-7,Taxol,0.0018,750,4147,7952,0.6519,2,L15,2
50583-9,MCF 10A,10102-101-7,Taxol,0.0031623,750,1923,7952,0.3181,2,D14,2
50583-9,MCF 10A,10102-101-7,Taxol,0.0031623,750,1849,7952,0.3030,2,G18,2
50583-9,MCF 10A,10102-101-7,Taxol,0.0031623,750,1807,7952,0.2943,2,M13,2
50583-9,MCF 10A,10102-101-7,Taxol,0.0056234,750,1485,7952,0.2218,2,H06,2
50583-9,MCF 10A,10102-101-7,Taxol,0.0056234,750,1697,7952,0.2706,2,J11,2
50583-9,MCF 10A,10102-101-7,Taxol,0.01,750,1052,7952,0.1041,2,G22,2
50583-9,MCF 10A,10102-101-7,Taxol,0.01,750,1334,7952,0.1839,2,I15,2
50583-9,MCF 10A,10102-101-7,Taxol,0.017783,750,1032,7952,0.0979,2,H21,2
50583-9,MCF 10A,10102-101-7,Taxol,0.017783,750,1036,7952,0.0992,2,N20,2
50583-9,MCF 10A,10102-101-7,Taxol,0.031623,750,778,7952,0.0105,2,E04,2
50583-9,MCF 10A,10102-101-7,Taxol,0.031623,750,893,7952,0.0522,2,M09,2
50583-9,MCF 10A,10102-101-7,Taxol,0.1,750,493,7952,-0.1162,2,C06,2
50583-9,MCF 10A,10102-101-7,Taxol,0.1,750,555,7952,-0.0849,2,E20,2
50583-9,MCF 10A,10102-101-7,Taxol,0.31623,750,568,7952,-0.0787,2,K15,2
50583-9,MCF 10A,10102-101-7,Taxol,0.31623,750,597,7952,-0.0651,2,N09,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.0010833,750,6932,7952,0.9210,2,D21,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.0010833,750,6734,7952,0.9047,2,L20,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.0033333,750,7215,7952,0.9437,2,K20,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.0033333,750,5950,7952,0.8367,2,M03,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.01,750,6534,7952,0.8879,2,C12,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.01,750,8027,7952,1.0055,2,L06,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.031667,750,7308,7952,0.9510,2,I22,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.031667,750,5473,7952,0.7922,2,K18,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.056667,750,6278,7952,0.8659,2,K19,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.056667,750,8241,7952,1.0211,2,N06,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.1,750,5841,7952,0.8267,2,F11,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.1,750,7204,7952,0.9428,2,M16,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.17783,750,2302,7952,0.3897,2,C17,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.17783,750,3836,7952,0.6145,2,K10,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.31623,750,1829,7952,0.2989,2,C05,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.31623,750,2367,7952,0.4011,2,I07,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.56234,750,1928,7952,0.3191,2,C07,2
50583-9,MCF 10A,10071-101-2,Palbociclib,0.56234,750,1475,7952,0.2194,2,D20,2
50583-9,MCF 10A,10071-101-2,Palbociclib,1,750,1828,7952,0.2987,2,F21,2
50583-9,MCF 10A,10071-101-2,Palbociclib,1,750,2298,7952,0.3889,2,I19,2
50583-9,MCF 10A,10071-101-2,Palbociclib,1,750,1627,7952,0.2550,2,M12,2
50583-9,MCF 10A,10071-101-2,Palbociclib,1.7783,750,1856,7952,0.3045,2,I08,2
50583-9,MCF 10A,10071-101-2,Palbociclib,1.7783,750,1729,7952,0.2776,2,K05,2
50583-9,MCF 10A,10071-101-2,Palbociclib,3.1623,750,1581,7952,0.2445,2,J03,2
50583-9,MCF 10A,10071-101-2,Palbociclib,3.1623,750,1355,7952,0.1893,2,N18,2
50583-9,MCF 10A,10071-101-2,Palbociclib,5.6234,750,1263,7952,0.1650,2,L22,2
50583-9,MCF 10A,10071-101-2,Palbociclib,5.6234,750,1482,7952,0.2210,2,M18,2
50583-9,MCF 10A,10071-101-2,Palbociclib,10,750,1147,7952,0.1325,2,C13,2
50583-9,MCF 10A,10071-101-2,Palbociclib,10,750,1116,7952,0.1234,2,G17,2
