Cell HMS LINCS ID,Cell Name,Small Molecule 1 HMS LINCS ID,Small Molecule 1 Name,Small Molecule 2 HMS LINCS ID,Small Molecule 2 Name,Small Mol 1 Concentration,Small Mol 2 Concentration,Small Mol Conc Unit,Time Point,Time Point Unit,Replicate,Primary Antibody (488) HMS LINCS ID,Primary Antibody (488) Name,Secondary Antibody (488) HMS LINCS ID,Secondary Antibody (488) Name,Protein Detected (488) HMS LINCS ID,Protein Detected (488) Name,Mean Fluorescence Intensity (488),Primary Antibody (647) HMS LINCS ID,Primary Antibody (647) Name,Secondary Antibody (647) HMS LINCS ID,Secondary Antibody (647) Name,Protein 1 Detected (647) HMS LINCS ID,Protein 1 Detected (647) Name,Protein 2 Detected (647) HMS LINCS ID,Protein 2 Detected (647) Name,Protein 3 Detected (647) HMS LINCS ID,Protein 3 Detected (647) Name,Protein 4 Detected (647) HMS LINCS ID,Protein 4 Detected (647) Name,Mean Fluorescence Intensity (647),Plate Name,Plate Well
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,98.71,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),39.14,A375-P1,G10
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,3.160,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,49.69,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),29.92,A375-P1,G11
50060-2,A-375,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,402.43,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),472.53,A375-P1,G2
50060-2,A-375,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.100,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,320.46,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),117.70,A375-P1,G3
50060-2,A-375,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,171.14,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),60.47,A375-P1,G4
50060-2,A-375,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,159.84,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),48.34,A375-P1,G5
50060-2,A-375,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,3.160,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,143.47,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),56.09,A375-P1,G6
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,899.54,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),692.09,A375-P1,G7
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.100,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,491.66,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),108.82,A375-P1,G8
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,274.41,80063-2,ERK-1 (pT202; pY204); ERK-1 (pT202); ERK-2 (pT185; pY187); ERK-2 (pT185),80069-2,rabbit IgG(H+L) / donkey,201303,ERK-1 (pT202; pY204),201337,ERK-1 (pT202),201304,ERK-2 (pT185; pY187),201338,ERK-2 (pT185),51.56,A375-P1,G9
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,1.000,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,5.54,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,788.73,A375-P2,B10
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,3.160,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,-53.15,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,663.30,A375-P2,B11
50060-2,A-375,10068-101-1,Vemurafenib,,,0.000,,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1317.78,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,172.36,A375-P2,B2
50060-2,A-375,10068-101-1,Vemurafenib,,,0.100,,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,712.85,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,402.29,A375-P2,B3
50060-2,A-375,10068-101-1,Vemurafenib,,,0.316,,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,390.56,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,458.98,A375-P2,B4
50060-2,A-375,10068-101-1,Vemurafenib,,,1.000,,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,201.24,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,467.51,A375-P2,B5
50060-2,A-375,10068-101-1,Vemurafenib,,,3.160,,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,100.24,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,489.26,A375-P2,B6
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.000,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,135.55,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,902.23,A375-P2,B7
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.100,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,101.47,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,860.33,A375-P2,B8
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.316,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,70.77,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,848.96,A375-P2,B9
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,1.000,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,50.35,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,784.89,A375-P2,C10
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,3.160,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,-18.35,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,759.90,A375-P2,C11
50060-2,A-375,10068-101-1,Vemurafenib,,,0.000,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1315.15,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,172.98,A375-P2,C2
50060-2,A-375,10068-101-1,Vemurafenib,,,0.100,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,719.45,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,412.70,A375-P2,C3
50060-2,A-375,10068-101-1,Vemurafenib,,,0.316,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,340.94,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,468.39,A375-P2,C4
50060-2,A-375,10068-101-1,Vemurafenib,,,1.000,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,149.16,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,450.58,A375-P2,C5
50060-2,A-375,10068-101-1,Vemurafenib,,,3.160,,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,44.69,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,464.61,A375-P2,C6
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.000,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,64.35,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,811.80,A375-P2,C7
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.100,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,71.77,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,860.61,A375-P2,C8
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,0.316,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,58.85,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,831.79,A375-P2,C9
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,56.25,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,364.21,A375-P2,D10
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,3.160,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,-10.01,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,360.55,A375-P2,D11
50060-2,A-375,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,285.58,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,92.17,A375-P2,D2
50060-2,A-375,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.100,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,191.31,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,155.71,A375-P2,D3
50060-2,A-375,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,155.28,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,218.47,A375-P2,D4
50060-2,A-375,10068-101-1,Vemurafenib,10310-101-1,Belinostat,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,28.97,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,241.24,A375-P2,D5
50060-2,A-375,10068-101-1,Vemurafenib,10310-101-1,Belinostat,3.160,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,-31.18,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,232.59,A375-P2,D6
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,859.17,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,65.80,A375-P2,D7
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.100,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,382.92,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,293.02,A375-P2,D8
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,164.43,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,382.37,A375-P2,D9
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,64.02,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,372.62,A375-P2,E10
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,3.160,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,28.35,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,346.85,A375-P2,E11
50060-2,A-375,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,252.32,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,85.10,A375-P2,E2
50060-2,A-375,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.100,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,159.93,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,142.85,A375-P2,E3
50060-2,A-375,10068-101-1,Vemurafenib,10310-101-1,Belinostat,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,112.23,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,197.43,A375-P2,E4
50060-2,A-375,10068-101-1,Vemurafenib,10310-101-1,Belinostat,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,41.24,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,238.44,A375-P2,E5
50060-2,A-375,10068-101-1,Vemurafenib,10310-101-1,Belinostat,3.160,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,22.35,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,197.02,A375-P2,E6
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,928.51,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,81.57,A375-P2,E7
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.100,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,432.27,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,303.65,A375-P2,E8
50060-2,A-375,10068-101-1,Vemurafenib,10330-101-1,I-BET,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,173.29,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,375.18,A375-P2,E9
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,66.00,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,320.00,A375-P2,F10
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,3.160,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1.94,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,291.04,A375-P2,F11
50060-2,A-375,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,448.98,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,69.95,A375-P2,F2
50060-2,A-375,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.100,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,349.87,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,173.78,A375-P2,F3
50060-2,A-375,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,159.35,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,196.41,A375-P2,F4
50060-2,A-375,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,101.16,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,265.02,A375-P2,F5
50060-2,A-375,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,3.160,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,62.67,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,293.21,A375-P2,F6
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,837.08,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,71.66,A375-P2,F7
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.100,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,426.59,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,226.72,A375-P2,F8
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,226.73,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,298.06,A375-P2,F9
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,89.41,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,298.73,A375-P2,G10
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,3.160,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,-3.33,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,289.86,A375-P2,G11
50060-2,A-375,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,409.38,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,61.89,A375-P2,G2
50060-2,A-375,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.100,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,261.49,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,125.02,A375-P2,G3
50060-2,A-375,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,144.33,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,189.72,A375-P2,G4
50060-2,A-375,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,145.71,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,244.02,A375-P2,G5
50060-2,A-375,10068-101-1,Vemurafenib,10328-101-1,(+)-JQ1,3.160,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,98.71,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,288.00,A375-P2,G6
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,896.67,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,76.70,A375-P2,G7
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.100,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,529.36,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,231.16,A375-P2,G8
50060-2,A-375,10068-101-1,Vemurafenib,10331-101-1,I-BET151,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,216.96,80079-1,c-Jun / clone 60A8,80069-2,rabbit IgG(H+L) / donkey,201319,c-Jun,,,,,,,286.88,A375-P2,G9
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,1.000,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,21.32,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,582.87,A375-P3,B10
50060-2,A-375,10068-101-1,Vemurafenib,10142-101-6,Trametinib,3.160,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,-50.96,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,377.54,A375-P3,B11
50060-2,A-375,10068-101-1,Vemurafenib,,,0.000,,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1328.75,80081-1,NGFR,80069-2,rabbit IgG(H+L) / donkey,201399,NGFR,,,,,,,386.89,A375-P3,B2
