Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Normalized Growth Rate Inhibition Value,Assay Plate,Assay Well,Biological Replicate
50583-2,MCF 10A,10102-101-7,Taxol,0.00053333,1606,21763,20975,1.0200,2,I12,1
50583-2,MCF 10A,10102-101-7,Taxol,0.00053333,1606,21262,20975,1.0073,2,L21,1
50583-2,MCF 10A,10102-101-7,Taxol,0.001,1606,16471,20975,0.8737,2,K03,1
50583-2,MCF 10A,10102-101-7,Taxol,0.001,1606,17272,20975,0.8979,2,K17,1
50583-2,MCF 10A,10102-101-7,Taxol,0.0018,1606,11292,20975,0.6923,2,L05,1
50583-2,MCF 10A,10102-101-7,Taxol,0.0018,1606,11415,20975,0.6972,2,L15,1
50583-2,MCF 10A,10102-101-7,Taxol,0.0031623,1606,4197,20975,0.2957,2,D14,1
50583-2,MCF 10A,10102-101-7,Taxol,0.0031623,1606,5287,20975,0.3790,2,G18,1
50583-2,MCF 10A,10102-101-7,Taxol,0.0031623,1606,4439,20975,0.3154,2,M13,1
50583-2,MCF 10A,10102-101-7,Taxol,0.0056234,1606,2451,20975,0.1207,2,H06,1
50583-2,MCF 10A,10102-101-7,Taxol,0.0056234,1606,2780,20975,0.1594,2,J11,1
50583-2,MCF 10A,10102-101-7,Taxol,0.01,1606,1330,20975,-0.0497,2,G22,1
50583-2,MCF 10A,10102-101-7,Taxol,0.01,1606,1649,20975,0.0070,2,I15,1
50583-2,MCF 10A,10102-101-7,Taxol,0.017783,1606,1171,20975,-0.0818,2,H21,1
50583-2,MCF 10A,10102-101-7,Taxol,0.017783,1606,1203,20975,-0.0751,2,N20,1
50583-2,MCF 10A,10102-101-7,Taxol,0.031623,1606,1024,20975,-0.1145,2,E04,1
50583-2,MCF 10A,10102-101-7,Taxol,0.031623,1606,948,20975,-0.1327,2,M09,1
50583-2,MCF 10A,10102-101-7,Taxol,0.1,1606,769,20975,-0.1803,2,C06,1
50583-2,MCF 10A,10102-101-7,Taxol,0.1,1606,810,20975,-0.1687,2,E20,1
50583-2,MCF 10A,10102-101-7,Taxol,0.31623,1606,745,20975,-0.1873,2,K15,1
50583-2,MCF 10A,10102-101-7,Taxol,0.31623,1606,773,20975,-0.1792,2,N09,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.00021667,1606,21906,20975,1.0236,2,D03,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.00021667,1606,21608,20975,1.0161,2,D05,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.00021667,1606,22090,20975,1.0281,2,G14,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.00021667,1606,21872,20975,1.0227,2,H15,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.00033333,1606,22352,20975,1.0346,2,E16,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.00033333,1606,21954,20975,1.0248,2,E21,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.00066667,1606,21891,20975,1.0232,2,C19,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.00066667,1606,21583,20975,1.0155,2,D18,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.001,1606,20427,20975,0.9858,2,E22,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.001,1606,20384,20975,0.9846,2,N21,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.0016667,1606,18733,20975,0.9399,2,K14,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.0016667,1606,19723,20975,0.9671,2,L04,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.003,1606,15144,20975,0.8317,2,G13,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.003,1606,13989,20975,0.7929,2,K07,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.003,1606,15923,20975,0.8567,2,N12,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.0056667,1606,10382,20975,0.6543,2,C11,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.0056667,1606,10405,20975,0.6553,2,F12,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.01,1606,6892,20975,0.4812,2,G10,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.01,1606,6497,20975,0.4578,2,N22,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.017783,1606,4821,20975,0.3451,2,F03,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.017783,1606,4973,20975,0.3564,2,I05,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.031623,1606,4224,20975,0.2979,2,C04,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.031623,1606,3990,20975,0.2781,2,F10,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.1,1606,3669,20975,0.2495,2,F07,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.1,1606,3732,20975,0.2553,2,J22,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.31623,1606,3796,20975,0.2611,2,D08,1
50583-2,MCF 10A,10142-101-4,Trametinib,0.31623,1606,3563,20975,0.2397,2,M17,1
50583-2,MCF 10A,10142-101-4,Trametinib,1,1606,3796,20975,0.2611,2,I09,1
50583-2,MCF 10A,10142-101-4,Trametinib,1,1606,3936,20975,0.2734,2,I10,1
50583-2,MCF 10A,10282-101-4,Vorinostat,0.0033333,1606,21150,20975,1.0045,2,C18,1
50583-2,MCF 10A,10282-101-4,Vorinostat,0.0033333,1606,20807,20975,0.9957,2,M14,1
50583-2,MCF 10A,10282-101-4,Vorinostat,0.01,1606,20768,20975,0.9946,2,E07,1
50583-2,MCF 10A,10282-101-4,Vorinostat,0.01,1606,20644,20975,0.9914,2,G15,1
50583-2,MCF 10A,10282-101-4,Vorinostat,0.031667,1606,21829,20975,1.0216,2,D10,1
50583-2,MCF 10A,10282-101-4,Vorinostat,0.031667,1606,20472,20975,0.9869,2,G07,1
50583-2,MCF 10A,10282-101-4,Vorinostat,0.1,1606,20436,20975,0.9860,2,H07,1
50583-2,MCF 10A,10282-101-4,Vorinostat,0.1,1606,19959,20975,0.9734,2,N05,1
50583-2,MCF 10A,10282-101-4,Vorinostat,0.17783,1606,17843,20975,0.9146,2,H03,1
50583-2,MCF 10A,10282-101-4,Vorinostat,0.17783,1606,19561,20975,0.9627,2,J13,1
50583-2,MCF 10A,10282-101-4,Vorinostat,0.31623,1606,16590,20975,0.8774,2,F08,1
50583-2,MCF 10A,10282-101-4,Vorinostat,0.31623,1606,16579,20975,0.8770,2,G11,1
50583-2,MCF 10A,10282-101-4,Vorinostat,0.56234,1606,12644,20975,0.7447,2,D06,1
50583-2,MCF 10A,10282-101-4,Vorinostat,0.56234,1606,13581,20975,0.7787,2,F17,1
50583-2,MCF 10A,10282-101-4,Vorinostat,1.7783,1606,4965,20975,0.3558,2,H14,1
50583-2,MCF 10A,10282-101-4,Vorinostat,1.7783,1606,4737,20975,0.3387,2,L10,1
50583-2,MCF 10A,10282-101-4,Vorinostat,3.1623,1606,2773,20975,0.1586,2,G21,1
50583-2,MCF 10A,10282-101-4,Vorinostat,3.1623,1606,2397,20975,0.1140,2,H13,1
50583-2,MCF 10A,10282-101-4,Vorinostat,3.1623,1606,2742,20975,0.1551,2,K21,1
50583-2,MCF 10A,10282-101-4,Vorinostat,5.6234,1606,1642,20975,0.0059,2,G04,1
50583-2,MCF 10A,10282-101-4,Vorinostat,5.6234,1606,1752,20975,0.0236,2,H09,1
50583-2,MCF 10A,10282-101-4,Vorinostat,1,1606,8277,20975,0.5562,2,H22,1
50583-2,MCF 10A,10282-101-4,Vorinostat,1,1606,7742,20975,0.5284,2,M08,1
50583-2,MCF 10A,10282-101-4,Vorinostat,10,1606,1452,20975,-0.0270,2,C20,1
50583-2,MCF 10A,10282-101-4,Vorinostat,10,1606,1539,20975,-0.0116,2,K08,1
50583-2,MCF 10A,10282-101-4,Vorinostat,10,1606,1624,20975,0.0029,2,L19,1
50583-2,MCF 10A,10282-101-4,Vorinostat,10,1606,1588,20975,-0.0032,2,N16,1
50583-4,MCF 10A,10233-101-4,Alpelisib,0.0033333,1044,19681,18416,1.0323,2,J09,1
50583-4,MCF 10A,10233-101-4,Alpelisib,0.0033333,1044,18718,18416,1.0079,2,M22,1
50583-4,MCF 10A,10233-101-4,Alpelisib,0.01,1044,19694,18416,1.0327,2,J15,1
50583-4,MCF 10A,10233-101-4,Alpelisib,0.01,1044,18875,18416,1.0119,2,N11,1
50583-4,MCF 10A,10233-101-4,Alpelisib,0.031667,1044,17500,18416,0.9755,2,G12,1
50583-4,MCF 10A,10233-101-4,Alpelisib,0.031667,1044,18307,18416,0.9971,2,M19,1
50583-4,MCF 10A,10233-101-4,Alpelisib,0.1,1044,16425,18416,0.9455,2,E10,1
50583-4,MCF 10A,10233-101-4,Alpelisib,0.1,1044,17791,18416,0.9834,2,N14,1
50583-4,MCF 10A,10233-101-4,Alpelisib,0.31623,1044,15861,18416,0.9291,2,D11,1
50583-4,MCF 10A,10233-101-4,Alpelisib,0.31623,1044,16020,18416,0.9338,2,M21,1
50583-4,MCF 10A,10233-101-4,Alpelisib,0.56234,1044,15012,18416,0.9037,2,D07,1
50583-4,MCF 10A,10233-101-4,Alpelisib,0.56234,1044,15389,18416,0.9151,2,J20,1
50583-4,MCF 10A,10233-101-4,Alpelisib,1.7783,1044,12517,18416,0.8219,2,G08,1
50583-4,MCF 10A,10233-101-4,Alpelisib,1.7783,1044,13151,18416,0.8438,2,M04,1
50583-4,MCF 10A,10233-101-4,Alpelisib,3.1623,1044,11826,18416,0.7971,2,H12,1
50583-4,MCF 10A,10233-101-4,Alpelisib,3.1623,1044,12892,18416,0.8350,2,I14,1
50583-4,MCF 10A,10233-101-4,Alpelisib,5.6234,1044,10188,18416,0.7336,2,J07,1
50583-4,MCF 10A,10233-101-4,Alpelisib,5.6234,1044,9531,18416,0.7059,2,M10,1
50583-4,MCF 10A,10233-101-4,Alpelisib,1,1044,14201,18416,0.8783,2,C16,1
50583-4,MCF 10A,10233-101-4,Alpelisib,1,1044,14960,18416,0.9021,2,J19,1
50583-4,MCF 10A,10233-101-4,Alpelisib,10,1044,7438,18416,0.6067,2,C21,1
50583-4,MCF 10A,10233-101-4,Alpelisib,10,1044,7511,18416,0.6105,2,D19,1
50583-4,MCF 10A,10233-101-4,Alpelisib,10,1044,6777,18416,0.5710,2,G20,1
50583-4,MCF 10A,10233-101-4,Alpelisib,10,1044,7778,18416,0.6242,2,J10,1
50583-4,MCF 10A,10233-101-4,Alpelisib,10,1044,6143,18416,0.5342,2,N07,1
50583-4,MCF 10A,10020-101-5,Dasatinib,0.0010833,1044,17284,18416,0.9696,2,L17,1
50583-4,MCF 10A,10020-101-5,Dasatinib,0.0010833,1044,17857,18416,0.9852,2,N15,1
50583-4,MCF 10A,10020-101-5,Dasatinib,0.0033333,1044,16166,18416,0.9380,2,H11,1
50583-4,MCF 10A,10020-101-5,Dasatinib,0.0033333,1044,16791,18416,0.9559,2,K13,1
50583-4,MCF 10A,10020-101-5,Dasatinib,0.01,1044,15567,18416,0.9204,2,F15,1
50583-4,MCF 10A,10020-101-5,Dasatinib,0.01,1044,17497,18416,0.9754,2,N08,1
50583-4,MCF 10A,10020-101-5,Dasatinib,0.018333,1044,14996,18416,0.9032,2,E19,1
50583-4,MCF 10A,10020-101-5,Dasatinib,0.018333,1044,15333,18416,0.9134,2,I17,1
50583-4,MCF 10A,10020-101-5,Dasatinib,0.031667,1044,13846,18416,0.8669,2,E06,1
50583-4,MCF 10A,10020-101-5,Dasatinib,0.031667,1044,14188,18416,0.8779,2,I11,1
50583-4,MCF 10A,10020-101-5,Dasatinib,0.056667,1044,12255,18416,0.8126,2,E17,1
50583-4,MCF 10A,10020-101-5,Dasatinib,0.056667,1044,12709,18416,0.8286,2,J17,1
50583-4,MCF 10A,10020-101-5,Dasatinib,0.1,1044,9632,18416,0.7102,2,K22,1
50583-4,MCF 10A,10020-101-5,Dasatinib,0.1,1044,10074,18416,0.7289,2,N04,1
50583-4,MCF 10A,10020-101-5,Dasatinib,0.17783,1044,5607,18416,0.5007,2,C22,1
50583-4,MCF 10A,10020-101-5,Dasatinib,0.17783,1044,6310,18416,0.5442,2,F04,1
50583-4,MCF 10A,10020-101-5,Dasatinib,0.31623,1044,3931,18416,0.3774,2,H19,1
50583-4,MCF 10A,10020-101-5,Dasatinib,0.31623,1044,5136,18416,0.4693,2,H20,1
50583-4,MCF 10A,10020-101-5,Dasatinib,0.31623,1044,4210,18416,0.4004,2,K06,1
50583-4,MCF 10A,10020-101-5,Dasatinib,0.56234,1044,2997,18416,0.2900,2,L07,1
50583-4,MCF 10A,10020-101-5,Dasatinib,0.56234,1044,3086,18416,0.2992,2,L09,1
50583-4,MCF 10A,10020-101-5,Dasatinib,1.7783,1044,1693,18416,0.1238,2,F13,1
50583-4,MCF 10A,10020-101-5,Dasatinib,1.7783,1044,1735,18416,0.1305,2,L16,1
50583-4,MCF 10A,10020-101-5,Dasatinib,3.1623,1044,1163,18416,0.0264,2,C15,1
50583-4,MCF 10A,10020-101-5,Dasatinib,3.1623,1044,1145,18416,0.0225,2,E18,1
50583-4,MCF 10A,10020-101-5,Dasatinib,1,1044,2941,18416,0.2842,2,D16,1
50583-4,MCF 10A,10020-101-5,Dasatinib,1,1044,2674,18416,0.2550,2,K11,1
50583-4,MCF 10A,10020-101-5,Dasatinib,10,1044,556,18416,-0.1412,2,F05,1
50583-4,MCF 10A,10020-101-5,Dasatinib,10,1044,522,18416,-0.1542,2,N03,1
50583-4,MCF 10A,10250-101-3,Etoposide,0.0010833,1044,18043,18416,0.9901,2,E12,1
50583-4,MCF 10A,10250-101-3,Etoposide,0.0010833,1044,18504,18416,1.0023,2,E15,1
50583-4,MCF 10A,10250-101-3,Etoposide,0.0033333,1044,16949,18416,0.9603,2,D12,1
50583-4,MCF 10A,10250-101-3,Etoposide,0.0033333,1044,18067,18416,0.9908,2,L11,1
50583-4,MCF 10A,10250-101-3,Etoposide,0.01,1044,17425,18416,0.9735,2,E09,1
50583-4,MCF 10A,10250-101-3,Etoposide,0.01,1044,17245,18416,0.9685,2,H16,1
50583-4,MCF 10A,10250-101-3,Etoposide,0.018333,1044,18786,18416,1.0096,2,J08,1
50583-4,MCF 10A,10250-101-3,Etoposide,0.018333,1044,17520,18416,0.9761,2,M07,1
50583-4,MCF 10A,10250-101-3,Etoposide,0.031667,1044,17235,18416,0.9682,2,J16,1
50583-4,MCF 10A,10250-101-3,Etoposide,0.031667,1044,15464,18416,0.9174,2,L14,1
50583-4,MCF 10A,10250-101-3,Etoposide,0.056667,1044,13278,18416,0.8481,2,F14,1
50583-4,MCF 10A,10250-101-3,Etoposide,0.056667,1044,13778,18416,0.8647,2,H04,1
50583-4,MCF 10A,10250-101-3,Etoposide,0.1,1044,11349,18416,0.7793,2,E05,1
50583-4,MCF 10A,10250-101-3,Etoposide,0.1,1044,12870,18416,0.8342,2,I13,1
50583-4,MCF 10A,10250-101-3,Etoposide,0.17783,1044,8343,18416,0.6519,2,C14,1
50583-4,MCF 10A,10250-101-3,Etoposide,0.17783,1044,9352,18416,0.6981,2,J21,1
50583-4,MCF 10A,10250-101-3,Etoposide,0.31623,1044,6654,18416,0.5641,2,D04,1
50583-4,MCF 10A,10250-101-3,Etoposide,0.31623,1044,6995,18416,0.5831,2,G03,1
50583-4,MCF 10A,10250-101-3,Etoposide,0.31623,1044,6243,18416,0.5402,2,M06,1
50583-4,MCF 10A,10250-101-3,Etoposide,0.56234,1044,4125,18416,0.3935,2,J06,1
50583-4,MCF 10A,10250-101-3,Etoposide,0.56234,1044,3775,18416,0.3640,2,L03,1
50583-4,MCF 10A,10250-101-3,Etoposide,1.7783,1044,1173,18416,0.0285,2,F20,1
50583-4,MCF 10A,10250-101-3,Etoposide,1.7783,1044,1308,18416,0.0559,2,N10,1
50583-4,MCF 10A,10250-101-3,Etoposide,3.1623,1044,1325,18416,0.0592,2,J04,1
50583-4,MCF 10A,10250-101-3,Etoposide,3.1623,1044,1270,18416,0.0484,2,M15,1
50583-4,MCF 10A,10250-101-3,Etoposide,1,1044,1910,18416,0.1570,2,E13,1
50583-4,MCF 10A,10250-101-3,Etoposide,1,1044,1767,18416,0.1355,2,M05,1
50583-4,MCF 10A,10250-101-3,Etoposide,10,1044,1161,18416,0.0260,2,F18,1
50583-4,MCF 10A,10250-101-3,Etoposide,10,1044,1186,18416,0.0313,2,L13,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.00043333,1044,17940,18416,0.9874,2,G05,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.00043333,1044,18038,18416,0.9900,2,H08,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.0013333,1044,18413,18416,0.9999,2,E03,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.0013333,1044,18681,18416,1.0069,2,F06,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.0033333,1044,17811,18416,0.9839,2,C08,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.0033333,1044,18433,18416,1.0004,2,D15,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.0053333,1044,18341,18416,0.9980,2,D17,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.0053333,1044,19671,18416,1.0321,2,I21,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.01,1044,19234,18416,1.0211,2,D22,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.01,1044,19436,18416,1.0262,2,I04,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.018,1044,17654,18416,0.9797,2,F19,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.018,1044,17647,18416,0.9795,2,G06,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.031623,1044,14453,18416,0.8863,2,H17,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.031623,1044,16289,18416,0.9416,2,I20,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.056234,1044,11000,18416,0.7660,2,C03,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.056234,1044,10925,18416,0.7630,2,H18,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.1,1044,7812,18416,0.6259,2,C10,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.1,1044,6705,18416,0.5670,2,J05,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.1,1044,7489,18416,0.6094,2,N17,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.17783,1044,5240,18416,0.4764,2,F22,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.17783,1044,6330,18416,0.5453,2,I16,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.31623,1044,2671,18416,0.2547,2,E08,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.31623,1044,2936,18416,0.2836,2,G16,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.56234,1044,1822,18416,0.1439,2,K12,1
50583-4,MCF 10A,10018-101-5,Neratinib,0.56234,1044,1802,18416,0.1409,2,M11,1
50583-4,MCF 10A,10018-101-5,Neratinib,3.1623,1044,1597,18416,0.1081,2,J14,1
50583-4,MCF 10A,10018-101-5,Neratinib,3.1623,1044,1018,18416,-0.0061,2,K04,1
50583-4,MCF 10A,10018-101-5,Neratinib,1,1044,1591,18416,0.1071,2,E14,1
50583-4,MCF 10A,10018-101-5,Neratinib,1,1044,1572,18416,0.1039,2,J12,1
50583-4,MCF 10A,10071-101-2,Palbociclib,0.0010833,1044,18107,18416,0.9918,2,D21,1
50583-4,MCF 10A,10071-101-2,Palbociclib,0.0010833,1044,18453,18416,1.0010,2,L20,1
50583-4,MCF 10A,10071-101-2,Palbociclib,0.0033333,1044,18335,18416,0.9979,2,K20,1
50583-4,MCF 10A,10071-101-2,Palbociclib,0.0033333,1044,17378,18416,0.9722,2,M03,1
50583-4,MCF 10A,10071-101-2,Palbociclib,0.01,1044,17688,18416,0.9806,2,C12,1
50583-4,MCF 10A,10071-101-2,Palbociclib,0.01,1044,19021,18416,1.0157,2,L06,1
50583-4,MCF 10A,10071-101-2,Palbociclib,0.031667,1044,19442,18416,1.0264,2,I22,1
50583-4,MCF 10A,10071-101-2,Palbociclib,0.031667,1044,18023,18416,0.9896,2,K18,1
50583-4,MCF 10A,10071-101-2,Palbociclib,0.056667,1044,16308,18416,0.9421,2,K19,1
50583-4,MCF 10A,10071-101-2,Palbociclib,0.056667,1044,18786,18416,1.0096,2,N06,1
50583-4,MCF 10A,10071-101-2,Palbociclib,0.1,1044,17219,18416,0.9678,2,F11,1
50583-4,MCF 10A,10071-101-2,Palbociclib,0.1,1044,16161,18416,0.9379,2,M16,1
50583-4,MCF 10A,10071-101-2,Palbociclib,0.17783,1044,17575,18416,0.9776,2,C17,1
50583-4,MCF 10A,10071-101-2,Palbociclib,0.17783,1044,16829,18416,0.9569,2,K10,1
50583-4,MCF 10A,10071-101-2,Palbociclib,0.31623,1044,12435,18416,0.8190,2,C05,1
50583-4,MCF 10A,10071-101-2,Palbociclib,0.31623,1044,13868,18416,0.8676,2,I07,1
50583-4,MCF 10A,10071-101-2,Palbociclib,0.56234,1044,11633,18416,0.7900,2,C07,1
50583-4,MCF 10A,10071-101-2,Palbociclib,0.56234,1044,12222,18416,0.8115,2,D20,1
50583-4,MCF 10A,10071-101-2,Palbociclib,1.7783,1044,8253,18416,0.6476,2,I08,1
50583-4,MCF 10A,10071-101-2,Palbociclib,1.7783,1044,7007,18416,0.5837,2,K05,1
50583-4,MCF 10A,10071-101-2,Palbociclib,3.1623,1044,6177,18416,0.5362,2,J03,1
50583-4,MCF 10A,10071-101-2,Palbociclib,3.1623,1044,6126,18416,0.5332,2,N18,1
50583-4,MCF 10A,10071-101-2,Palbociclib,5.6234,1044,5500,18416,0.4938,2,L22,1
50583-4,MCF 10A,10071-101-2,Palbociclib,5.6234,1044,5400,18416,0.4872,2,M18,1
50583-4,MCF 10A,10071-101-2,Palbociclib,1,1044,9752,18416,0.7153,2,F21,1
50583-4,MCF 10A,10071-101-2,Palbociclib,1,1044,10061,18416,0.7283,2,I19,1
50583-4,MCF 10A,10071-101-2,Palbociclib,1,1044,9159,18416,0.6895,2,M12,1
50583-4,MCF 10A,10071-101-2,Palbociclib,10,1044,4624,18416,0.4325,2,C13,1
50583-4,MCF 10A,10071-101-2,Palbociclib,10,1044,4343,18416,0.4109,2,G17,1
50583-4,MCF 10A,10102-101-7,Taxol,4.3333e-05,1044,19199,18416,1.0202,2,J18,1
50583-4,MCF 10A,10102-101-7,Taxol,4.3333e-05,1044,18501,18416,1.0022,2,L12,1
50583-4,MCF 10A,10102-101-7,Taxol,0.00013333,1044,18695,18416,1.0073,2,N13,1
50583-4,MCF 10A,10102-101-7,Taxol,0.00013333,1044,19163,18416,1.0193,2,N19,1
50583-4,MCF 10A,10102-101-7,Taxol,0.0002,1044,18320,18416,0.9975,2,D13,1
50583-4,MCF 10A,10102-101-7,Taxol,0.0002,1044,18092,18416,0.9914,2,G09,1
50583-4,MCF 10A,10102-101-7,Taxol,0.00033333,1044,18743,18416,1.0085,2,E11,1
50583-4,MCF 10A,10102-101-7,Taxol,0.00033333,1044,18364,18416,0.9986,2,G19,1
50583-4,MCF 10A,10102-101-7,Taxol,0.00053333,1044,19904,18416,1.0379,2,I12,1
50583-4,MCF 10A,10102-101-7,Taxol,0.00053333,1044,18831,18416,1.0108,2,L21,1
50583-4,MCF 10A,10102-101-7,Taxol,0.001,1044,14939,18416,0.9014,2,K03,1
50583-4,MCF 10A,10102-101-7,Taxol,0.001,1044,14955,18416,0.9019,2,K17,1
50583-4,MCF 10A,10102-101-7,Taxol,0.0018,1044,9037,18416,0.6841,2,L05,1
50583-4,MCF 10A,10102-101-7,Taxol,0.0018,1044,7871,18416,0.6288,2,L15,1
50583-4,MCF 10A,10102-101-7,Taxol,0.0031623,1044,2279,18416,0.2075,2,D14,1
50583-4,MCF 10A,10102-101-7,Taxol,0.0031623,1044,2232,18416,0.2014,2,G18,1
50583-4,MCF 10A,10102-101-7,Taxol,0.0031623,1044,2458,18416,0.2297,2,M13,1
50583-4,MCF 10A,10102-101-7,Taxol,0.0056234,1044,1186,18416,0.0313,2,H06,1
50583-4,MCF 10A,10102-101-7,Taxol,0.0056234,1044,1424,18416,0.0778,2,J11,1
50583-4,MCF 10A,10102-101-7,Taxol,0.01,1044,643,18416,-0.1105,2,G22,1
50583-4,MCF 10A,10102-101-7,Taxol,0.01,1044,821,18416,-0.0564,2,I15,1
50583-4,MCF 10A,10102-101-7,Taxol,0.017783,1044,381,18416,-0.2161,2,H21,1
50583-4,MCF 10A,10102-101-7,Taxol,0.017783,1044,458,18416,-0.1805,2,N20,1
50583-4,MCF 10A,10102-101-7,Taxol,0.031623,1044,454,18416,-0.1822,2,E04,1
50583-4,MCF 10A,10102-101-7,Taxol,0.031623,1044,395,18416,-0.2092,2,M09,1
50583-4,MCF 10A,10102-101-7,Taxol,0.1,1044,230,18416,-0.3061,2,C06,1
50583-4,MCF 10A,10102-101-7,Taxol,0.1,1044,228,18416,-0.3075,2,E20,1
50583-4,MCF 10A,10102-101-7,Taxol,0.31623,1044,224,18416,-0.3105,2,K15,1
50583-4,MCF 10A,10102-101-7,Taxol,0.31623,1044,199,18416,-0.3299,2,N09,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.00021667,1044,18768,18416,1.0092,2,D03,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.00021667,1044,17763,18416,0.9826,2,D05,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.00021667,1044,13682,18416,0.8615,2,G14,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.00021667,1044,17769,18416,0.9828,2,H15,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.00033333,1044,16512,18416,0.9480,2,E16,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.00033333,1044,16421,18416,0.9454,2,E21,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.00066667,1044,15349,18416,0.9139,2,C19,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.00066667,1044,14129,18416,0.8760,2,D18,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.001,1044,13760,18416,0.8641,2,E22,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.001,1044,14738,18416,0.8952,2,N21,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.0016667,1044,11443,18416,0.7829,2,K14,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.0016667,1044,10825,18416,0.7591,2,L04,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.003,1044,7889,18416,0.6297,2,G13,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.003,1044,7803,18416,0.6254,2,K07,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.003,1044,9251,18416,0.6936,2,N12,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.0056667,1044,4755,18416,0.4422,2,C11,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.0056667,1044,5281,18416,0.4792,2,F12,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.01,1044,3496,18416,0.3389,2,G10,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.01,1044,3342,18416,0.3244,2,N22,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.017783,1044,2476,18416,0.2319,2,F03,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.017783,1044,2634,18416,0.2504,2,I05,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.031623,1044,2224,18416,0.2004,2,C04,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.031623,1044,2150,18416,0.1906,2,F10,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.1,1044,1894,18416,0.1547,2,F07,1
50583-4,MCF 10A,10142-101-4,Trametinib,0.1,1044,2230,18416,0.2011,2,J22,1
