	hms	smiles 	pdbCode	aC_helix	front	gate	back	fp_I	fp_II	bp_I_A	bp_I_B	bp_II_in	bp_II_A_in	bp_II_B_in	bp_II_out	bp_II_B	bp_III	bp_IV	bp_V
552	20327	CC1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C	2r6lk3																
553	20327	CC1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C	3czgg1																
554	20327	CC1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C	5d9k	out-like	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False
555	20327	CC1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C	5ut1	out	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False
556	20327	CC1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C	5uu1																
557	20327	CC1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C	5uvf																
558	20327	CC1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C	5wik	out	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
559	20327	CC1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C	6bp0																
560	20327	CC1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C	6bru																
561	20327	CC1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C	6csw																
562	20327	CC1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C	6dd4																
563	20327	CC1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C	7w9n7a																
564	20327	CC1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C	8jit3o																
565	20327	CC1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C	tzp9se																
566	20327	CC1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C	wzwrl2																
567	20327	CC1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C	zygqe1																
568	20202	C1=CC2=C(C=CC(=C2)C=C3C(=O)N=C(S3)NCC4=CC=CS4)N=C1	0fqkvs																
569	20202	C1=CC2=C(C=CC(=C2)C=C3C(=O)N=C(S3)NCC4=CC=CS4)N=C1	1xjq53																
570	20202	C1=CC2=C(C=CC(=C2)C=C3C(=O)N=C(S3)NCC4=CC=CS4)N=C1	3nr9	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
571	20202	C1=CC2=C(C=CC(=C2)C=C3C(=O)N=C(S3)NCC4=CC=CS4)N=C1	42st6g																
572	20202	C1=CC2=C(C=CC(=C2)C=C3C(=O)N=C(S3)NCC4=CC=CS4)N=C1	4eoi	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
573	20202	C1=CC2=C(C=CC(=C2)C=C3C(=O)N=C(S3)NCC4=CC=CS4)N=C1	4eol	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
574	20202	C1=CC2=C(C=CC(=C2)C=C3C(=O)N=C(S3)NCC4=CC=CS4)N=C1	4eon	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
575	20202	C1=CC2=C(C=CC(=C2)C=C3C(=O)N=C(S3)NCC4=CC=CS4)N=C1	4eop	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
576	20202	C1=CC2=C(C=CC(=C2)C=C3C(=O)N=C(S3)NCC4=CC=CS4)N=C1	4eos	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
577	20202	C1=CC2=C(C=CC(=C2)C=C3C(=O)N=C(S3)NCC4=CC=CS4)N=C1	4rq24t																
578	20202	C1=CC2=C(C=CC(=C2)C=C3C(=O)N=C(S3)NCC4=CC=CS4)N=C1	5o12	in	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False
579	20202	C1=CC2=C(C=CC(=C2)C=C3C(=O)N=C(S3)NCC4=CC=CS4)N=C1	65kw2i																
580	20202	C1=CC2=C(C=CC(=C2)C=C3C(=O)N=C(S3)NCC4=CC=CS4)N=C1	dixnw2																
581	20202	C1=CC2=C(C=CC(=C2)C=C3C(=O)N=C(S3)NCC4=CC=CS4)N=C1	n59xqq																
582	20202	C1=CC2=C(C=CC(=C2)C=C3C(=O)N=C(S3)NCC4=CC=CS4)N=C1	rafcsw																
583	20202	C1=CC2=C(C=CC(=C2)C=C3C(=O)N=C(S3)NCC4=CC=CS4)N=C1	t9mk1v																
584	20202	C1=CC2=C(C=CC(=C2)C=C3C(=O)N=C(S3)NCC4=CC=CS4)N=C1	vmi4ce																
585	20202	C1=CC2=C(C=CC(=C2)C=C3C(=O)N=C(S3)NCC4=CC=CS4)N=C1	whqoa0																
586	20202	C1=CC2=C(C=CC(=C2)C=C3C(=O)N=C(S3)NCC4=CC=CS4)N=C1	zm9enr																
587	20092	CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F	09a7qi																
588	20092	CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F	3c4c	out	True	True	True	False	False	True	True	False	False	False	False	False	False	False	False
589	20092	CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F	3og7	out	True	True	True	True	False	True	True	True	True	False	False	False	False	False	False
590	20092	CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F	4fk3	out-like	True	True	True	True	False	True	True	True	False	False	False	False	False	False	False
591	20092	CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F	4rzv	out	True	True	True	True	False	True	True	True	True	False	False	False	False	False	False
592	20092	CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F	4wo5	out	True	True	True	True	False	True	True	True	False	False	False	False	False	False	False
593	20092	CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F	5jsm	out	True	True	True	True	False	False	True	True	True	False	False	False	False	False	False
594	20092	CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F	d4hkr7																
595	20092	CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F	d625ll																
596	20092	CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F	jd1o3j																
597	20092	CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F	pwl55n																
598	20095	C1=CC(=CC(=C1)N2C(=O)C=CC3=CN=C4C=CC(=CC4=C32)C5=CN=C(C=C5)N)C(F)(F)F	4jsx	in	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False
599	20148	CC1(C(=O)NC2=C(O1)C=CC(=N2)NC3=NC(=NC=C3F)NC4=CC(=C(C(=C4)OC)OC)OC)C	3fqs	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
600	20148	CC1(C(=O)NC2=C(O1)C=CC(=N2)NC3=NC(=NC=C3F)NC4=CC(=C(C(=C4)OC)OC)OC)C	3piy	out-like	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False
601	20227	CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3	4w9x																
602	20080	C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O	1s9j	out	True	True	True	False	False	False	False	True	False	False	False	False	False	False	False
603	20080	C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O	3eqc	out	True	True	True	False	False	False	False	True	False	False	False	False	False	False	False
604	20080	C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O	3eqg	out	True	True	True	False	False	False	False	True	False	False	False	False	False	False	False
605	20080	C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O	3vvh	out	True	True	True	False	False	False	False	True	False	False	False	False	False	False	False
606	20080	C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O	4an3	out	True	True	True	False	False	False	True	True	False	False	False	False	False	False	False
607	20080	C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O	vwurwq																
608	20080	C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O	x3mniz																
609	20080	C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O	zrjtxk																
610	20087	CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F	1uwh	out	True	True	True	False	False	False	True	False	False	False	True	False	True	False	False
611	20087	CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F	1uwj	out	True	True	True	False	False	False	True	False	False	False	True	False	True	False	False
612	20087	CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F	3gcs	out	True	True	True	False	False	False	True	False	False	False	True	False	True	False	False
613	20087	CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F	3heg	out	True	True	True	False	False	False	True	False	False	False	True	False	True	False	False
614	20087	CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F	3rgf	out	True	True	True	False	False	False	True	False	False	False	True	False	True	False	False
615	20087	CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F	3wze																
616	20087	CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F	4asd																
617	20087	CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F	5hi2	out	True	True	True	False	False	False	True	False	False	False	True	False	True	False	False
618	20298	C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O	1s9j	out	True	True	True	False	False	False	False	True	False	False	False	False	False	False	False
619	20298	C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O	3eqc	out	True	True	True	False	False	False	False	True	False	False	False	False	False	False	False
620	20298	C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O	3eqg	out	True	True	True	False	False	False	False	True	False	False	False	False	False	False	False
621	20298	C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O	3vvh	out	True	True	True	False	False	False	False	True	False	False	False	False	False	False	False
622	20298	C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O	4an3	out	True	True	True	False	False	False	True	True	False	False	False	False	False	False	False
623	20298	C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O	vwurwq																
624	20298	C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O	x3mniz																
625	20298	C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O	zrjtxk																
626	20342	CC[C@@H](CO)NC1=NC2=C(C(=N1)NCC3=CC=C(C=C3)C4=CC=CC=N4)N=CN2C(C)C	1unl	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
627	20342	CC[C@@H](CO)NC1=NC2=C(C(=N1)NCC3=CC=C(C=C3)C4=CC=CC=N4)N=CN2C(C)C	2a0c	out	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
628	20342	CC[C@@H](CO)NC1=NC2=C(C(=N1)NCC3=CC=C(C=C3)C4=CC=CC=N4)N=CN2C(C)C	2a4l	out	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
629	20342	CC[C@@H](CO)NC1=NC2=C(C(=N1)NCC3=CC=C(C=C3)C4=CC=CC=N4)N=CN2C(C)C	3ddp	in	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False
630	20342	CC[C@@H](CO)NC1=NC2=C(C(=N1)NCC3=CC=C(C=C3)C4=CC=CC=N4)N=CN2C(C)C	3ddq	in	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False
631	20342	CC[C@@H](CO)NC1=NC2=C(C(=N1)NCC3=CC=C(C=C3)C4=CC=CC=N4)N=CN2C(C)C	3lq5	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
632	20342	CC[C@@H](CO)NC1=NC2=C(C(=N1)NCC3=CC=C(C=C3)C4=CC=CC=N4)N=CN2C(C)C	5mhq	out	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
633	20193	CN1CC[C@@H]([C@@H](C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O	3blr	in	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False
634	20193	CN1CC[C@@H]([C@@H](C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O	4o71																
635	20193	CN1CC[C@@H]([C@@H](C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O	6gu2	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
636	20193	CN1CC[C@@H]([C@@H](C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O	6gub	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
637	20193	CN1CC[C@@H]([C@@H](C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O	toxijh																
638	20193	CN1CC[C@@H]([C@@H](C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O	z7an1l																
639	20194	C[C@H](C1=CC=CC=C1C(F)(F)F)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)CN5CCN(CC5)C)C(=O)N	2xnm	out	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False
640	20194	C[C@H](C1=CC=CC=C1C(F)(F)F)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)CN5CCN(CC5)C)C(=O)N	2xnn	out	True	True	False	False	True	False	True	False	False	False	False	False	False	False	False
641	20194	C[C@H](C1=CC=CC=C1C(F)(F)F)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)CN5CCN(CC5)C)C(=O)N	2xno	out	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
642	20049	CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC(=O)C4=CC=NO4	3dzq	out	True	True	True	False	False	True	True	False	False	False	True	False	True	False	True
643	20203	CCN1C=NC2=C1N=C(N=C2NC3=CC(=CC=C3)Cl)N[C@@H]4CCCC[C@@H]4N	2cdz																
644	20203	CCN1C=NC2=C1N=C(N=C2NC3=CC(=CC=C3)Cl)N[C@@H]4CCCC[C@@H]4N	2f57																
645	20203	CCN1C=NC2=C1N=C(N=C2NC3=CC(=CC=C3)Cl)N[C@@H]4CCCC[C@@H]4N	6gu4	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
646	20203	CCN1C=NC2=C1N=C(N=C2NC3=CC(=CC=C3)Cl)N[C@@H]4CCCC[C@@H]4N	6guf	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
647	20203	CCN1C=NC2=C1N=C(N=C2NC3=CC(=CC=C3)Cl)N[C@@H]4CCCC[C@@H]4N	6guk	out	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
648	20203	CCN1C=NC2=C1N=C(N=C2NC3=CC(=CC=C3)Cl)N[C@@H]4CCCC[C@@H]4N	w4zctg																
649	20204	CC1=C(C=C(C=C1)N2C(=O)C=CC3=CN=C4C=CC(=CC4=C32)C5=CNN=C5)NC(=O)C=C	4wd5	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
650	20326	CCC1=C(C=C2C(=C1)C(=O)C3=C(C2(C)C)NC4=C3C=CC(=C4)C#N)N5CCC(CC5)N6CCOCC6	3aox	in	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False
651	20326	CCC1=C(C=C2C(=C1)C(=O)C3=C(C2(C)C)NC4=C3C=CC(=C4)C#N)N5CCC(CC5)N6CCOCC6	5xv7	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
652	20181	C1CC(=NO)C2=C1C=C(C=C2)C3=CN(N=C3C4=CC=NC=C4)CCO	4mnf	in	True	True	False	False	False	False	True	False	False	False	False	False	False	False	False
653	20179	CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C	2jam	out	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
654	20179	CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C	2xik																
655	20179	CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C	2y7j	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
656	20179	CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C	3miy	out-like	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
657	20179	CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C	3ti1	out	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
658	20179	CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C	4agd																
659	20179	CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C	4ks8																
660	20179	CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C	4nzw																
661	20179	CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C	4qmz	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
662	20179	CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C	6nfy																
663	20179	CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C	6nfz																
664	20179	CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C	6ng0																
665	20186	CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC	2ivu	in	True	True	False	False	False	True	True	False	False	False	False	False	False	False	False
666	20186	CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC	l28mbc																
667	20333	O=C([C@H]1CN(CC(N2CCN(C3=CC=C(C4=NC=CC=N4)C=C3)CC2)=O)CC1)NC5=CC6=C(NN=C6C7=CC=NC=C7)C=C5	4qta	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
668	20333	O=C([C@H]1CN(CC(N2CCN(C3=CC=C(C4=NC=CC=N4)C=C3)CC2)=O)CC1)NC5=CC6=C(NN=C6C7=CC=NC=C7)C=C5	4qtb	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
669	20333	O=C([C@H]1CN(CC(N2CCN(C3=CC=C(C4=NC=CC=N4)C=C3)CC2)=O)CC1)NC5=CC6=C(NN=C6C7=CC=NC=C7)C=C5	4qtc																
670	20333	O=C([C@H]1CN(CC(N2CCN(C3=CC=C(C4=NC=CC=N4)C=C3)CC2)=O)CC1)NC5=CC6=C(NN=C6C7=CC=NC=C7)C=C5	4qtd																
671	20333	O=C([C@H]1CN(CC(N2CCN(C3=CC=C(C4=NC=CC=N4)C=C3)CC2)=O)CC1)NC5=CC6=C(NN=C6C7=CC=NC=C7)C=C5	6gdm	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
672	20333	O=C([C@H]1CN(CC(N2CCN(C3=CC=C(C4=NC=CC=N4)C=C3)CC2)=O)CC1)NC5=CC6=C(NN=C6C7=CC=NC=C7)C=C5	obgbt7																
673	20333	O=C([C@H]1CN(CC(N2CCN(C3=CC=C(C4=NC=CC=N4)C=C3)CC2)=O)CC1)NC5=CC6=C(NN=C6C7=CC=NC=C7)C=C5	wrjmh8																
674	20126	C1CNC(=O)C2=C1NC(=C2)C3=CC=NC=C3	4f9b	na	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
675	20126	C1CNC(=O)C2=C1NC(=C2)C3=CC=NC=C3	824su0																
676	20126	C1CNC(=O)C2=C1NC(=C2)C3=CC=NC=C3	adq8dn																
677	20174	CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=C(C=C3)OCCN4CCCC4	4ogj																
678	20174	CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=C(C=C3)OCCN4CCCC4	4ps5																
679	20174	CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=C(C=C3)OCCN4CCCC4	iefktv																
680	20174	CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=C(C=C3)OCCN4CCCC4	tjvta5																
681	20339	CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C	2euf	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
682	20339	CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C	5l2i	out	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
683	20044	CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C	2euf	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
684	20044	CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C	5l2i	out	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
685	20199	CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC	2xb7	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
686	20199	CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC	4e93	in	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False
687	20199	CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC	5jzn	in	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False
688	20199	CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC	7hs9g1																
689	20199	CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC	8cas9u																
690	20133	CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC	4zau	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
691	20166	CC1=C(NC(=C1C(=O)N2CCC[C@@H]2CN3CCCC3)C)C=C4C5=C(C=CC(=C5)S(=O)(=O)CC6=C(C=CC=C6Cl)Cl)NC4=O	2wkm	out	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False
692	20027	C1C[C@H](CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N	2ydj	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
693	20027	C1C[C@H](CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N	4w9w																
694	20027	C1C[C@H](CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N	5wil	out	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
695	20027	C1C[C@H](CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N	jjc9c5																
696	20027	C1C[C@H](CNC1)NC(=O)C2=C(C=C(S2)C3=CC(=CC=C3)F)NC(=O)N	wogb8x																
697	20105	CCC1=C(C=C2C(=C1)C(=O)C3=C(C2(C)C)NC4=C3C=CC(=C4)C#N)N5CCC(CC5)N6CCOCC6	3aox	in	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False
698	20105	CCC1=C(C=C2C(=C1)C(=O)C3=C(C2(C)C)NC4=C3C=CC(=C4)C#N)N5CCC(CC5)N6CCOCC6	5xv7	in	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
699	20150	CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C	3efl																
700	20150	CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C	pdf0n1																
701	20150	CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C	y5gja3																
702	20020	CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F	1uwh	out	True	True	True	False	False	False	True	False	False	False	True	False	True	False	False
703	20020	CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F	1uwj	out	True	True	True	False	False	False	True	False	False	False	True	False	True	False	False
704	20020	CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F	3gcs	out	True	True	True	False	False	False	True	False	False	False	True	False	True	False	False
705	20020	CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F	3heg	out	True	True	True	False	False	False	True	False	False	False	True	False	True	False	False
