Cell HMS LINCS ID,Cell Name,Small Molecule 1 HMS LINCS ID,Small Molecule 1 Name,Small Molecule 2 HMS LINCS ID,Small Molecule 2 Name,Small Mol 1 Concentration,Small Mol 2 Concentration,Small Mol Conc Unit,Time Point,Time Point Unit,Replicate,Primary Antibody (488) HMS LINCS ID,Primary Antibody (488) Name,Secondary Antibody (488) HMS LINCS ID,Secondary Antibody (488) Name,Protein Detected (488) HMS LINCS ID,Protein Detected (488) Name,Mean Fluorescence Intensity (488),Primary Antibody (568) HMS LINCS ID,Primary Antibody (568) Name,Secondary Antibody (568) HMS LINCS ID,Secondary Antibody (568) Name,Protein Detected (568) HMS LINCS ID,Protein Detected (568) Name,Mean Fluorescence Intensity (568),Primary Antibody (647) HMS LINCS ID,Primary Antibody (647) Name,Secondary Antibody (647) HMS LINCS ID,Secondary Antibody (647) Name,Protein Detected (647) HMS LINCS ID,Protein Detected (647) Name,Mean Fluorescence Intensity (647),Plate Name,Plate Well
50060-2,A-375,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,2084.99,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),403.10,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),190.22,A375-P10,B2
50060-2,A-375,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,2305.08,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),453.76,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),213.68,A375-P10,B3
50060-2,A-375,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1919.86,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),391.41,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),234.89,A375-P10,B4
50060-2,A-375,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,0.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1326.42,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),315.74,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),174.73,A375-P10,B5
50060-2,A-375,10068-101-1,Vemurafenib,10007-101-4,AZD8055,0.000,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1461.59,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),333.92,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),205.97,A375-P10,B6
50060-2,A-375,10068-101-1,Vemurafenib,10007-101-4,AZD8055,0.000,0.600,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1214.84,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),269.03,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),176.94,A375-P10,B7
50060-2,A-375,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,2008.37,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),365.17,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),143.22,A375-P10,B8
50060-2,A-375,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,0.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1645.39,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),328.55,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),123.98,A375-P10,B9
50060-2,A-375,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,296.34,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),131.61,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),266.72,A375-P10,C10
50060-2,A-375,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,0.316,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,118.73,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),92.50,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),196.46,A375-P10,C11
50060-2,A-375,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,553.91,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),156.05,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),233.07,A375-P10,C2
50060-2,A-375,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,465.64,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),166.19,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),247.07,A375-P10,C3
50060-2,A-375,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,760.38,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),211.12,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),300.80,A375-P10,C4
50060-2,A-375,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,0.316,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,542.42,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),186.55,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),217.56,A375-P10,C5
50060-2,A-375,10068-101-1,Vemurafenib,10007-101-4,AZD8055,0.316,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,892.27,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),227.01,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),314.05,A375-P10,C6
50060-2,A-375,10068-101-1,Vemurafenib,10007-101-4,AZD8055,0.316,0.600,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,737.85,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),204.50,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),267.04,A375-P10,C7
50060-2,A-375,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,0.316,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,413.18,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),160.47,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),115.79,A375-P10,C8
50060-2,A-375,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,0.316,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,411.11,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),156.52,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),84.74,A375-P10,C9
50060-2,A-375,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,246.62,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),114.97,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),222.09,A375-P10,D10
50060-2,A-375,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,1.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,150.26,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),90.18,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),169.63,A375-P10,D11
50060-2,A-375,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,532.78,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),182.44,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),261.07,A375-P10,D2
50060-2,A-375,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,1.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,485.65,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),175.90,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),226.89,A375-P10,D3
50060-2,A-375,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,488.77,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),173.57,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),268.96,A375-P10,D4
50060-2,A-375,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,1.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,480.09,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),167.47,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),215.99,A375-P10,D5
50060-2,A-375,10068-101-1,Vemurafenib,10007-101-4,AZD8055,1.000,0.200,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,534.00,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),177.96,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),299.97,A375-P10,D6
50060-2,A-375,10068-101-1,Vemurafenib,10007-101-4,AZD8055,1.000,0.600,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,695.94,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),192.03,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),280.62,A375-P10,D7
50060-2,A-375,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,1.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,255.97,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),133.31,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),106.28,A375-P10,D8
50060-2,A-375,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,1.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,369.03,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),139.31,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),75.47,A375-P10,D9
50060-2,A-375,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,900.98,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),182.23,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),132.24,A375-P10,E10
50060-2,A-375,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,0.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,560.61,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),140.38,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),108.53,A375-P10,E11
50060-2,A-375,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,2223.28,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),406.34,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),214.00,A375-P10,E2
50060-2,A-375,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,2231.52,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),405.65,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),204.22,A375-P10,E3
50060-2,A-375,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1868.43,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),337.91,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),200.07,A375-P10,E4
50060-2,A-375,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,0.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1121.62,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),267.34,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),152.07,A375-P10,E5
50060-2,A-375,10068-101-1,Vemurafenib,10007-101-4,AZD8055,0.000,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1301.07,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),298.21,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),167.81,A375-P10,E6
50060-2,A-375,10068-101-1,Vemurafenib,10007-101-4,AZD8055,0.000,0.600,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1255.45,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),286.02,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),186.22,A375-P10,E7
50060-2,A-375,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,0.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,2061.35,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),372.92,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),142.91,A375-P10,E8
50060-2,A-375,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,0.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1763.17,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),339.26,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),130.86,A375-P10,E9
50060-2,A-375,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,295.05,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),118.16,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),243.87,A375-P10,F10
50060-2,A-375,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,0.316,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,189.10,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),109.08,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),210.36,A375-P10,F11
50060-2,A-375,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,508.69,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),149.21,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),230.58,A375-P10,F2
50060-2,A-375,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,0.316,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,480.24,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),146.43,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),197.62,A375-P10,F3
50060-2,A-375,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,615.17,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),164.82,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),274.56,A375-P10,F4
50060-2,A-375,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,0.316,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,502.35,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),148.59,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),207.48,A375-P10,F5
50060-2,A-375,10068-101-1,Vemurafenib,10007-101-4,AZD8055,0.316,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,774.02,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),199.06,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),258.33,A375-P10,F6
50060-2,A-375,10068-101-1,Vemurafenib,10007-101-4,AZD8055,0.316,0.600,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,847.30,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),216.14,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),262.95,A375-P10,F7
50060-2,A-375,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,0.316,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,360.17,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),136.77,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),98.55,A375-P10,F8
50060-2,A-375,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,0.316,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,418.56,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),149.33,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),77.17,A375-P10,F9
50060-2,A-375,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,172.81,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),93.73,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),207.21,A375-P10,G10
50060-2,A-375,10068-101-1,Vemurafenib,10071-102-7,Palbociclib,1.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,172.27,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),95.77,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),180.14,A375-P10,G11
50060-2,A-375,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,383.99,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),116.42,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),206.01,A375-P10,G2
50060-2,A-375,10068-101-1,Vemurafenib,10032-101-1,Saracatinib,1.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,482.44,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),150.21,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),196.07,A375-P10,G3
50060-2,A-375,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,539.79,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),172.95,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),264.00,A375-P10,G4
50060-2,A-375,10068-101-1,Vemurafenib,10047-101-4,Pictilisib,1.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,575.33,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),188.67,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),212.07,A375-P10,G5
50060-2,A-375,10068-101-1,Vemurafenib,10007-101-4,AZD8055,1.000,0.200,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,809.04,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),194.24,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),290.26,A375-P10,G6
50060-2,A-375,10068-101-1,Vemurafenib,10007-101-4,AZD8055,1.000,0.600,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,784.40,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),188.16,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),239.79,A375-P10,G7
50060-2,A-375,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,1.000,1.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,283.15,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),118.66,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),82.01,A375-P10,G8
50060-2,A-375,10068-101-1,Vemurafenib,10363-101-1,JNK-IN-8,1.000,3.000,uM,48,hr,2,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,349.48,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),133.72,80020-2,c-Jun (pS73),80069-2,rabbit IgG(H+L) / donkey,201318,c-Jun (pS73),67.57,A375-P10,G9
50060-2,A-375,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.000,1.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,2440.77,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),511.76,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),8412.88,A375-P2,B10
50060-2,A-375,10068-101-1,Vemurafenib,10020-101-1,Dasatinib,0.000,3.000,uM,48,hr,1,80080-1,KI-67 / clone 8D5,80055-2,mouse IgG(H+L) / donkey,201296,KI-67,1854.98,80057-2,Rb (pS807; pS811),80070-2,goat IgG(H+L),201297,Rb (pS807; pS811),413.60,80051-2,S6 (pS240; pS244),80069-2,rabbit IgG(H+L) / donkey,201299,S6 (pS240; pS244),7390.58,A375-P2,B11
