Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Normalized Growth Rate Inhibition Value,Assay Plate,Assay Well,Biological Replicate
50583-9,MCF 10A,10102-101-7,Taxol,0.00053333,851,10685,9767,1.0517,1,F12,3
50583-9,MCF 10A,10102-101-7,Taxol,0.00053333,851,9823,9767,1.0032,1,G07,3
50583-9,MCF 10A,10102-101-7,Taxol,0.001,851,5742,9767,0.7199,1,C18,3
50583-9,MCF 10A,10102-101-7,Taxol,0.001,851,7436,9767,0.8509,1,D19,3
50583-9,MCF 10A,10102-101-7,Taxol,0.0018,851,5013,9767,0.6548,1,I22,3
50583-9,MCF 10A,10102-101-7,Taxol,0.0018,851,4114,9767,0.5645,1,L06,3
50583-9,MCF 10A,10102-101-7,Taxol,0.0031623,851,1986,9767,0.2721,1,F15,3
50583-9,MCF 10A,10102-101-7,Taxol,0.0031623,851,2169,9767,0.3044,1,G13,3
50583-9,MCF 10A,10102-101-7,Taxol,0.0031623,851,2049,9767,0.2834,1,M22,3
50583-9,MCF 10A,10102-101-7,Taxol,0.0056234,851,1410,9767,0.1542,1,C16,3
50583-9,MCF 10A,10102-101-7,Taxol,0.0056234,851,1573,9767,0.1906,1,K11,3
50583-9,MCF 10A,10102-101-7,Taxol,0.01,851,1000,9767,0.0469,1,C13,3
50583-9,MCF 10A,10102-101-7,Taxol,0.01,851,983,9767,0.0418,1,F05,3
50583-9,MCF 10A,10102-101-7,Taxol,0.017783,851,552,9767,-0.1157,1,D04,3
50583-9,MCF 10A,10102-101-7,Taxol,0.017783,851,484,9767,-0.1481,1,G20,3
50583-9,MCF 10A,10102-101-7,Taxol,0.031623,851,516,9767,-0.1325,1,G05,3
50583-9,MCF 10A,10102-101-7,Taxol,0.031623,851,518,9767,-0.1316,1,M08,3
50583-9,MCF 10A,10102-101-7,Taxol,0.1,851,331,9767,-0.2353,1,C04,3
50583-9,MCF 10A,10102-101-7,Taxol,0.1,851,308,9767,-0.2508,1,D20,3
50583-9,MCF 10A,10102-101-7,Taxol,0.31623,851,326,9767,-0.2386,1,H14,3
50583-9,MCF 10A,10102-101-7,Taxol,0.31623,851,337,9767,-0.2314,1,M21,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.0010833,851,9468,9767,0.9824,1,H22,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.0010833,851,7530,9767,0.8575,1,M20,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.0033333,851,8516,9767,0.9236,1,G11,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.0033333,851,8957,9767,0.9514,1,K19,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.01,851,8252,9767,0.9065,1,M11,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.01,851,8620,9767,0.9302,1,N14,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.031667,851,6757,9767,0.8012,1,C14,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.031667,851,6634,9767,0.7919,1,F08,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.056667,851,5766,9767,0.7219,1,G19,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.056667,851,5413,9767,0.6913,1,I05,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.1,851,4417,9767,0.5964,1,D15,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.1,851,4544,9767,0.6093,1,L10,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.17783,851,3917,9767,0.5428,1,J09,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.17783,851,3396,9767,0.4815,1,N16,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.31623,851,2035,9767,0.2810,1,H20,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.31623,851,2604,9767,0.3739,1,N15,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.56234,851,2147,9767,0.3006,1,K14,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.56234,851,2362,9767,0.3363,1,N07,3
50583-9,MCF 10A,10071-101-2,Palbociclib,1,851,1761,9767,0.2294,1,F21,3
50583-9,MCF 10A,10071-101-2,Palbociclib,1,851,2031,9767,0.2802,1,I17,3
50583-9,MCF 10A,10071-101-2,Palbociclib,1,851,2052,9767,0.2840,1,I18,3
50583-9,MCF 10A,10071-101-2,Palbociclib,1.7783,851,1771,9767,0.2314,1,F11,3
50583-9,MCF 10A,10071-101-2,Palbociclib,1.7783,851,1922,9767,0.2603,1,J08,3
50583-9,MCF 10A,10071-101-2,Palbociclib,3.1623,851,1498,9767,0.1742,1,E10,3
50583-9,MCF 10A,10071-101-2,Palbociclib,3.1623,851,1671,9767,0.2112,1,M09,3
50583-9,MCF 10A,10071-101-2,Palbociclib,5.6234,851,1390,9767,0.1495,1,C10,3
50583-9,MCF 10A,10071-101-2,Palbociclib,5.6234,851,1584,9767,0.1930,1,I08,3
50583-9,MCF 10A,10071-101-2,Palbociclib,10,851,1060,9767,0.0643,1,K15,3
50583-9,MCF 10A,10071-101-2,Palbociclib,10,851,1104,9767,0.0767,1,L16,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.00021667,851,9017,9767,0.9551,1,G22,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.00021667,851,9797,9767,1.0017,1,J19,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.00021667,851,8967,9767,0.9520,1,N10,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.00021667,851,9319,9767,0.9735,1,N21,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.00033333,851,10190,9767,1.0242,1,I12,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.00033333,851,9583,9767,0.9892,1,K07,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.00066667,851,7244,9767,0.8372,1,C19,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.00066667,851,8303,9767,0.9098,1,D12,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.001,851,7166,9767,0.8316,1,H11,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.001,851,6609,9767,0.7900,1,M13,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.0016667,851,5086,9767,0.6616,1,C03,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.0016667,851,5255,9767,0.6771,1,N08,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.003,851,2721,9767,0.3911,1,E20,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.003,851,3236,9767,0.4613,1,H05,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.003,851,3445,9767,0.4876,1,I21,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.0056667,851,2551,9767,0.3659,1,I11,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.0056667,851,2397,9767,0.3419,1,N13,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.01,851,1585,9767,0.1932,1,H06,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.01,851,1564,9767,0.1887,1,M14,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.017783,851,1441,9767,0.1613,1,D08,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.017783,851,1200,9767,0.1025,1,N22,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.031623,851,1306,9767,0.1293,1,D07,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.031623,851,1138,9767,0.0860,1,L22,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.1,851,1267,9767,0.1196,1,L03,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.1,851,1169,9767,0.0943,1,L05,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.31623,851,1351,9767,0.1402,1,D06,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.31623,851,1252,9767,0.1159,1,H10,3
50583-9,MCF 10A,10142-101-4,Trametinib,1,851,1283,9767,0.1236,1,E15,3
50583-9,MCF 10A,10142-101-4,Trametinib,1,851,1251,9767,0.1156,1,K06,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.0033333,851,11117,9767,1.0749,1,C12,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.0033333,851,10374,9767,1.0345,1,H03,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.01,851,10186,9767,1.0240,1,J11,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.01,851,9050,9767,0.9571,1,J15,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.031667,851,9917,9767,1.0086,1,E16,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.031667,851,10303,9767,1.0305,1,L04,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.1,851,9918,9767,1.0087,1,G06,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.1,851,9020,9767,0.9553,1,M18,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.17783,851,8710,9767,0.9359,1,E12,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.17783,851,6735,9767,0.7996,1,F19,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.31623,851,7593,9767,0.8619,1,H21,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.31623,851,6895,9767,0.8116,1,K08,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.56234,851,5161,9767,0.6685,1,L12,3
50583-9,MCF 10A,10282-101-4,Vorinostat,0.56234,851,5761,9767,0.7215,1,L20,3
50583-9,MCF 10A,10282-101-4,Vorinostat,1,851,3553,9767,0.5007,1,F20,3
50583-9,MCF 10A,10282-101-4,Vorinostat,1,851,3442,9767,0.4872,1,G21,3
50583-9,MCF 10A,10282-101-4,Vorinostat,1.7783,851,2069,9767,0.2870,1,D16,3
50583-9,MCF 10A,10282-101-4,Vorinostat,1.7783,851,2220,9767,0.3130,1,G03,3
50583-9,MCF 10A,10282-101-4,Vorinostat,3.1623,851,1231,9767,0.1105,1,C15,3
50583-9,MCF 10A,10282-101-4,Vorinostat,3.1623,851,1163,9767,0.0927,1,K17,3
50583-9,MCF 10A,10282-101-4,Vorinostat,3.1623,851,1107,9767,0.0775,1,L19,3
50583-9,MCF 10A,10282-101-4,Vorinostat,5.6234,851,1006,9767,0.0486,1,C07,3
50583-9,MCF 10A,10282-101-4,Vorinostat,5.6234,851,1000,9767,0.0469,1,E07,3
50583-9,MCF 10A,10282-101-4,Vorinostat,10,851,900,9767,0.0160,1,C11,3
50583-9,MCF 10A,10282-101-4,Vorinostat,10,851,731,9767,-0.0423,1,E19,3
50583-9,MCF 10A,10282-101-4,Vorinostat,10,851,829,9767,-0.0075,1,I19,3
50583-9,MCF 10A,10282-101-4,Vorinostat,10,851,883,9767,0.0105,1,K04,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.0033333,851,10613,10456,1.0082,2,J09,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.0033333,851,7624,10456,0.8328,2,M22,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.01,851,11213,10456,1.0390,2,J15,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.01,851,10376,10456,0.9957,2,N11,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.031667,851,10813,10456,1.0186,2,G12,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.031667,851,8983,10456,0.9178,2,M19,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.1,851,9158,10456,0.9280,2,E10,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.1,851,8357,10456,0.8799,2,N14,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.31623,851,8702,10456,0.9010,2,D11,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.31623,851,5542,10456,0.6782,2,M21,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.56234,851,8994,10456,0.9184,2,D07,3
50583-9,MCF 10A,10233-101-4,Alpelisib,0.56234,851,7489,10456,0.8238,2,J20,3
50583-9,MCF 10A,10233-101-4,Alpelisib,1,851,6360,10456,0.7433,2,C16,3
50583-9,MCF 10A,10233-101-4,Alpelisib,1,851,6430,10456,0.7485,2,J19,3
50583-9,MCF 10A,10233-101-4,Alpelisib,1.7783,851,6107,10456,0.7238,2,G08,3
50583-9,MCF 10A,10233-101-4,Alpelisib,1.7783,851,5826,10456,0.7015,2,M04,3
50583-9,MCF 10A,10233-101-4,Alpelisib,3.1623,851,5030,10456,0.6338,2,H12,3
50583-9,MCF 10A,10233-101-4,Alpelisib,3.1623,851,4606,10456,0.5946,2,I14,3
50583-9,MCF 10A,10233-101-4,Alpelisib,5.6234,851,4048,10456,0.5387,2,J07,3
50583-9,MCF 10A,10233-101-4,Alpelisib,5.6234,851,4197,10456,0.5541,2,M10,3
50583-9,MCF 10A,10233-101-4,Alpelisib,10,851,2681,10456,0.3731,2,C21,3
50583-9,MCF 10A,10233-101-4,Alpelisib,10,851,2126,10456,0.2878,2,D19,3
50583-9,MCF 10A,10233-101-4,Alpelisib,10,851,2310,10456,0.3177,2,G20,3
50583-9,MCF 10A,10233-101-4,Alpelisib,10,851,2831,10456,0.3939,2,J10,3
50583-9,MCF 10A,10233-101-4,Alpelisib,10,851,2717,10456,0.3781,2,N07,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.0010833,851,10142,10456,0.9832,2,L17,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.0010833,851,7816,10456,0.8454,2,N15,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.0033333,851,9199,10456,0.9304,2,H11,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.0033333,851,8789,10456,0.9063,2,K13,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.01,851,8360,10456,0.8801,2,F15,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.01,851,8740,10456,0.9033,2,N08,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.018333,851,7367,10456,0.8155,2,E19,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.018333,851,8272,10456,0.8746,2,I17,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.031667,851,8192,10456,0.8696,2,E06,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.031667,851,9366,10456,0.9400,2,I11,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.056667,851,5913,10456,0.7085,2,E17,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.056667,851,6702,10456,0.7687,2,J17,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.1,851,4503,10456,0.5846,2,K22,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.1,851,5553,10456,0.6791,2,N04,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.17783,851,3090,10456,0.4280,2,C22,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.17783,851,4006,10456,0.5342,2,F04,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.31623,851,2997,10456,0.4160,2,H19,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.31623,851,2601,10456,0.3616,2,H20,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.31623,851,3123,10456,0.4322,2,K06,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.56234,851,2969,10456,0.4123,2,L07,3
50583-9,MCF 10A,10020-101-5,Dasatinib,0.56234,851,2638,10456,0.3670,2,L09,3
50583-9,MCF 10A,10020-101-5,Dasatinib,1,851,2298,10456,0.3158,2,D16,3
50583-9,MCF 10A,10020-101-5,Dasatinib,1,851,2719,10456,0.3784,2,K11,3
50583-9,MCF 10A,10020-101-5,Dasatinib,1.7783,851,1927,10456,0.2533,2,F13,3
50583-9,MCF 10A,10020-101-5,Dasatinib,1.7783,851,1908,10456,0.2499,2,L16,3
50583-9,MCF 10A,10020-101-5,Dasatinib,3.1623,851,1067,10456,0.0645,2,C15,3
50583-9,MCF 10A,10020-101-5,Dasatinib,3.1623,851,931,10456,0.0251,2,E18,3
50583-9,MCF 10A,10020-101-5,Dasatinib,10,851,779,10456,-0.0242,2,F05,3
50583-9,MCF 10A,10020-101-5,Dasatinib,10,851,741,10456,-0.0376,2,N03,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.0010833,851,9441,10456,0.9443,2,E12,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.0010833,851,8560,10456,0.8924,2,E15,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.0033333,851,10613,10456,1.0082,2,D12,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.0033333,851,8854,10456,0.9101,2,L11,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.01,851,9744,10456,0.9614,2,E09,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.01,851,9523,10456,0.9490,2,H16,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.018333,851,9445,10456,0.9445,2,J08,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.018333,851,9647,10456,0.9560,2,M07,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.031667,851,9555,10456,0.9508,2,J16,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.031667,851,9028,10456,0.9204,2,L14,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.056667,851,7667,10456,0.8357,2,F14,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.056667,851,8063,10456,0.8614,2,H04,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.1,851,7012,10456,0.7909,2,E05,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.1,851,7065,10456,0.7946,2,I13,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.17783,851,4479,10456,0.5823,2,C14,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.17783,851,5310,10456,0.6585,2,J21,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.31623,851,3871,10456,0.5198,2,D04,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.31623,851,3313,10456,0.4558,2,G03,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.31623,851,3514,10456,0.4797,2,M06,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.56234,851,2445,10456,0.3386,2,J06,3
50583-9,MCF 10A,10250-101-3,Etoposide,0.56234,851,2393,10456,0.3306,2,L03,3
50583-9,MCF 10A,10250-101-3,Etoposide,1,851,1136,10456,0.0830,2,E13,3
50583-9,MCF 10A,10250-101-3,Etoposide,1,851,1252,10456,0.1125,2,M05,3
50583-9,MCF 10A,10250-101-3,Etoposide,1.7783,851,851,10456,0.0000,2,F20,3
50583-9,MCF 10A,10250-101-3,Etoposide,1.7783,851,964,10456,0.0350,2,N10,3
50583-9,MCF 10A,10250-101-3,Etoposide,3.1623,851,1014,10456,0.0496,2,J04,3
50583-9,MCF 10A,10250-101-3,Etoposide,3.1623,851,892,10456,0.0130,2,M15,3
50583-9,MCF 10A,10250-101-3,Etoposide,10,851,751,10456,-0.0340,2,F18,3
50583-9,MCF 10A,10250-101-3,Etoposide,10,851,966,10456,0.0356,2,L13,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.00043333,851,10159,10456,0.9841,2,G05,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.00043333,851,10706,10456,1.0131,2,H08,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.0013333,851,9827,10456,0.9660,2,E03,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.0013333,851,10124,10456,0.9822,2,F06,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.0033333,851,9716,10456,0.9598,2,C08,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.0033333,851,8298,10456,0.8762,2,D15,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.0053333,851,8579,10456,0.8936,2,D17,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.0053333,851,8543,10456,0.8914,2,I21,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.01,851,7816,10456,0.8454,2,D22,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.01,851,10148,10456,0.9835,2,I04,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.018,851,8285,10456,0.8754,2,F19,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.018,851,9032,10456,0.9207,2,G06,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.031623,851,6344,10456,0.7420,2,H17,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.031623,851,7126,10456,0.7989,2,I20,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.056234,851,4623,10456,0.5962,2,C03,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.056234,851,3605,10456,0.4902,2,H18,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.1,851,3008,10456,0.4174,2,C10,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.1,851,3251,10456,0.4482,2,J05,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.1,851,2456,10456,0.3402,2,N17,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.17783,851,1708,10456,0.2122,2,F22,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.17783,851,2278,10456,0.3126,2,I16,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.31623,851,1421,10456,0.1522,2,E08,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.31623,851,1206,10456,0.1011,2,G16,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.56234,851,1030,10456,0.0541,2,K12,3
50583-9,MCF 10A,10018-101-5,Neratinib,0.56234,851,1082,10456,0.0686,2,M11,3
50583-9,MCF 10A,10018-101-5,Neratinib,1,851,940,10456,0.0278,2,E14,3
50583-9,MCF 10A,10018-101-5,Neratinib,1,851,1114,10456,0.0772,2,J12,3
50583-9,MCF 10A,10018-101-5,Neratinib,3.1623,851,894,10456,0.0137,2,J14,3
50583-9,MCF 10A,10018-101-5,Neratinib,3.1623,851,651,10456,-0.0714,2,K04,3
50583-9,MCF 10A,10102-101-7,Taxol,4.3333e-05,851,10058,10456,0.9786,2,J18,3
50583-9,MCF 10A,10102-101-7,Taxol,4.3333e-05,851,10748,10456,1.0152,2,L12,3
50583-9,MCF 10A,10102-101-7,Taxol,0.00013333,851,9451,10456,0.9449,2,N13,3
50583-9,MCF 10A,10102-101-7,Taxol,0.00013333,851,9717,10456,0.9599,2,N19,3
50583-9,MCF 10A,10102-101-7,Taxol,0.0002,851,9477,10456,0.9464,2,D13,3
50583-9,MCF 10A,10102-101-7,Taxol,0.0002,851,10150,10456,0.9836,2,G09,3
50583-9,MCF 10A,10102-101-7,Taxol,0.00033333,851,10793,10456,1.0176,2,E11,3
50583-9,MCF 10A,10102-101-7,Taxol,0.00033333,851,9426,10456,0.9435,2,G19,3
50583-9,MCF 10A,10102-101-7,Taxol,0.00053333,851,10943,10456,1.0253,2,I12,3
50583-9,MCF 10A,10102-101-7,Taxol,0.00053333,851,8683,10456,0.8999,2,L21,3
50583-9,MCF 10A,10102-101-7,Taxol,0.001,851,4883,10456,0.6205,2,K03,3
50583-9,MCF 10A,10102-101-7,Taxol,0.001,851,6422,10456,0.7479,2,K17,3
50583-9,MCF 10A,10102-101-7,Taxol,0.0018,851,4805,10456,0.6133,2,L05,3
50583-9,MCF 10A,10102-101-7,Taxol,0.0018,851,4311,10456,0.5657,2,L15,3
50583-9,MCF 10A,10102-101-7,Taxol,0.0031623,851,1733,10456,0.2171,2,D14,3
50583-9,MCF 10A,10102-101-7,Taxol,0.0031623,851,1681,10456,0.2069,2,G18,3
50583-9,MCF 10A,10102-101-7,Taxol,0.0031623,851,2065,10456,0.2775,2,M13,3
50583-9,MCF 10A,10102-101-7,Taxol,0.0056234,851,1501,10456,0.1697,2,H06,3
50583-9,MCF 10A,10102-101-7,Taxol,0.0056234,851,1706,10456,0.2118,2,J11,3
50583-9,MCF 10A,10102-101-7,Taxol,0.01,851,629,10456,-0.0802,2,G22,3
50583-9,MCF 10A,10102-101-7,Taxol,0.01,851,1079,10456,0.0677,2,I15,3
50583-9,MCF 10A,10102-101-7,Taxol,0.017783,851,422,10456,-0.1762,2,H21,3
50583-9,MCF 10A,10102-101-7,Taxol,0.017783,851,584,10456,-0.0988,2,N20,3
50583-9,MCF 10A,10102-101-7,Taxol,0.031623,851,400,10456,-0.1883,2,E04,3
50583-9,MCF 10A,10102-101-7,Taxol,0.031623,851,555,10456,-0.1114,2,M09,3
50583-9,MCF 10A,10102-101-7,Taxol,0.1,851,386,10456,-0.1963,2,C06,3
50583-9,MCF 10A,10102-101-7,Taxol,0.1,851,337,10456,-0.2259,2,E20,3
50583-9,MCF 10A,10102-101-7,Taxol,0.31623,851,341,10456,-0.2233,2,K15,3
50583-9,MCF 10A,10102-101-7,Taxol,0.31623,851,370,10456,-0.2056,2,N09,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.0010833,851,8553,10456,0.8920,2,D21,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.0010833,851,8974,10456,0.9173,2,L20,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.0033333,851,8148,10456,0.8668,2,K20,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.0033333,851,7791,10456,0.8438,2,M03,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.01,851,5839,10456,0.7026,2,C12,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.01,851,7942,10456,0.8536,2,L06,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.031667,851,5908,10456,0.7081,2,I22,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.031667,851,7877,10456,0.8494,2,K18,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.056667,851,4355,10456,0.5701,2,K19,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.056667,851,5866,10456,0.7047,2,N06,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.1,851,4394,10456,0.5739,2,F11,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.1,851,4371,10456,0.5716,2,M16,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.17783,851,2865,10456,0.3985,2,C17,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.17783,851,3805,10456,0.5126,2,K10,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.31623,851,2211,10456,0.3019,2,C05,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.31623,851,3276,10456,0.4513,2,I07,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.56234,851,2482,10456,0.3441,2,C07,3
50583-9,MCF 10A,10071-101-2,Palbociclib,0.56234,851,1975,10456,0.2619,2,D20,3
50583-9,MCF 10A,10071-101-2,Palbociclib,1,851,1788,10456,0.2277,2,F21,3
50583-9,MCF 10A,10071-101-2,Palbociclib,1,851,2165,10456,0.2943,2,I19,3
50583-9,MCF 10A,10071-101-2,Palbociclib,1,851,2169,10456,0.2950,2,M12,3
50583-9,MCF 10A,10071-101-2,Palbociclib,1.7783,851,2337,10456,0.3220,2,I08,3
50583-9,MCF 10A,10071-101-2,Palbociclib,1.7783,851,2055,10456,0.2758,2,K05,3
50583-9,MCF 10A,10071-101-2,Palbociclib,3.1623,851,1876,10456,0.2441,2,J03,3
50583-9,MCF 10A,10071-101-2,Palbociclib,3.1623,851,1525,10456,0.1749,2,N18,3
50583-9,MCF 10A,10071-101-2,Palbociclib,5.6234,851,1428,10456,0.1537,2,L22,3
50583-9,MCF 10A,10071-101-2,Palbociclib,5.6234,851,1436,10456,0.1555,2,M18,3
50583-9,MCF 10A,10071-101-2,Palbociclib,10,851,1375,10456,0.1417,2,C13,3
50583-9,MCF 10A,10071-101-2,Palbociclib,10,851,1021,10456,0.0516,2,G17,3
50583-9,MCF 10A,10142-101-4,Trametinib,0.00021667,851,9275,10456,0.9348,2,D03,3
